Spokane;?;?;?;TESLA;?;?;?;0;3.0
?;?;?;?;?;?;?;?;30;48.0
?;?;?;2023;TESLA;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;1.0
?;Lake Stevens;?;?;?;VOLT;?;Clean Alternative Fuel Vehicle Eligible;?;?
King;Sammamish;?;2023;MERCEDES-BENZ;EQE-CLASS SUV;Battery Electric Vehicle (BEV);?;0;5.0
?;?;?;?;KIA;?;Plug-in Hybrid Electric Vehicle (PHEV);?;?;22.0
?;?;?;2013;?;PRIUS PLUG-IN;?;?;?;36.0
?;?;WA;2019;?;NIRO;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;26;?
?;?;WA;2022;?;?;?;?;?;6.0
King;?;WA;?;TESLA;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;36.0
?;Seattle;?;2023;?;SPORTAGE;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;?;?
King;Clyde Hill;?;2023;?;MODEL Y;Battery Electric Vehicle (BEV);?;0;?
?;?;?;2023;?;?;?;?;0;11.0
Clallam;?;?;?;?;MODEL S;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
Snohomish;?;WA;?;AUDI;Q5 E;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;18;1.0
Pierce;?;?;?;TESLA;?;?;Eligibility unknown as battery range has not been researched;0;?
?;Seattle;?;2021;?;?;?;?;25;?
?;?;?;?;TOYOTA;?;Plug-in Hybrid Electric Vehicle (PHEV);?;?;45.0
Pierce;Gig Harbor;?;?;NISSAN;?;Battery Electric Vehicle (BEV);?;75;26.0
Pierce;?;WA;2022;?;MODEL 3;?;?;?;28.0
Stevens;?;?;?;?;OUTLANDER;?;Not eligible due to low battery range;22;7.0
Clallam;?;WA;2023;SUBARU;?;?;?;0;?
King;Seattle;WA;2018;HONDA;?;?;Clean Alternative Fuel Vehicle Eligible;?;37.0
?;Seattle;?;2019;BMW;530E;?;Not eligible due to low battery range;?;43.0
Snohomish;Stanwood;?;?;?;R1S;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
?;?;?;2020;?;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;36.0
Spokane;?;WA;2023;KIA;?;Battery Electric Vehicle (BEV);?;?;4.0
King;Seattle;WA;?;BMW;I3;?;Clean Alternative Fuel Vehicle Eligible;?;43.0
Lewis;?;WA;?;?;?;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;?;?
?;?;?;2018;?;GLC-CLASS;Plug-in Hybrid Electric Vehicle (PHEV);?;?;?
?;Battle Ground;?;?;?;LEAF;Battery Electric Vehicle (BEV);?;?;?
?;Sammamish;WA;?;CHEVROLET;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;5.0
?;?;?;2018;TESLA;MODEL 3;?;?;215;41.0
?;Seattle;?;2017;?;BOLT EV;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;238;34.0
Clallam;?;?;2021;TESLA;MODEL 3;?;?;0;24.0
?;Bellevue;WA;2021;TESLA;MODEL 3;?;Eligibility unknown as battery range has not been researched;?;?
?;?;WA;?;TESLA;?;?;?;?;?
?;Tacoma;WA;2021;?;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;27.0
?;?;WA;?;TESLA;?;Battery Electric Vehicle (BEV);?;?;48.0
King;?;WA;?;TESLA;MODEL S;?;Eligibility unknown as battery range has not been researched;0;?
King;Renton;?;?;?;MODEL Y;?;Eligibility unknown as battery range has not been researched;0;11.0
?;?;WA;2021;TOYOTA;RAV4 PRIME;Plug-in Hybrid Electric Vehicle (PHEV);?;42;?
?;Hunts Point;WA;2023;TESLA;MODEL Y;?;Eligibility unknown as battery range has not been researched;0;?
Skagit;Mount Vernon;?;2016;?;?;?;Clean Alternative Fuel Vehicle Eligible;?;?
?;?;?;?;?;?;Plug-in Hybrid Electric Vehicle (PHEV);?;31;2.0
?;Redmond;WA;?;BMW;I3;?;?;?;45.0
?;Seattle;WA;?;?;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;43.0
?;?;WA;?;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;22.0
?;Gig Harbor;WA;2017;CHEVROLET;BOLT EV;?;?;238;?
King;?;?;2018;TESLA;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;249;41.0
King;Issaquah;?;2017;?;?;?;Not eligible due to low battery range;?;?
?;?;?;?;?;?;?;?;0;?
?;Dayton;?;?;?;F-150;?;Eligibility unknown as battery range has not been researched;?;16.0
?;Vancouver;?;?;?;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);?;53;17.0
?;Mercer Island;?;?;TESLA;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
?;Port Townsend;?;2022;MINI;?;Battery Electric Vehicle (BEV);?;0;?
?;Kennewick;WA;?;FORD;?;?;Eligibility unknown as battery range has not been researched;?;?
?;Seatac;WA;?;TESLA;?;?;Eligibility unknown as battery range has not been researched;0;?
Pierce;?;?;2013;?;VOLT;?;Clean Alternative Fuel Vehicle Eligible;?;?
?;Battle Ground;WA;?;KIA;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;?
?;?;?;?;?;?;Battery Electric Vehicle (BEV);?;218;42.0
Pierce;Lakewood;?;2015;?;LEAF;Battery Electric Vehicle (BEV);?;84;29.0
?;?;WA;2023;?;?;?;Clean Alternative Fuel Vehicle Eligible;32;1.0
?;?;WA;?;TESLA;?;?;Clean Alternative Fuel Vehicle Eligible;238;36.0
Snohomish;Bothell;WA;?;TESLA;MODEL X;?;Eligibility unknown as battery range has not been researched;0;?
San Juan;?;WA;?;CHEVROLET;VOLT;?;Clean Alternative Fuel Vehicle Eligible;?;?
Whatcom;Blaine;?;?;TESLA;MODEL 3;Battery Electric Vehicle (BEV);?;0;42.0
King;?;WA;2021;?;MUSTANG MACH-E;?;?;0;36.0
?;Spokane Valley;?;2023;?;?;?;?;?;4.0
?;?;?;2022;?;X5;?;Clean Alternative Fuel Vehicle Eligible;?;?
?;Camas;WA;?;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
King;?;?;?;TESLA;MODEL Y;?;?;0;?
?;Vancouver;WA;2023;TOYOTA;RAV4 PRIME;Plug-in Hybrid Electric Vehicle (PHEV);?;?;49.0
?;Spokane;WA;2021;FORD;?;Battery Electric Vehicle (BEV);?;?;4.0
Pierce;?;?;?;?;MODEL X;?;Clean Alternative Fuel Vehicle Eligible;289;2.0
?;?;WA;2023;GENESIS;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;48.0
Spokane;?;WA;2023;VOLKSWAGEN;ID.4;?;Eligibility unknown as battery range has not been researched;?;?
King;?;?;?;TESLA;?;?;Eligibility unknown as battery range has not been researched;?;46.0
?;?;WA;2023;JEEP;WRANGLER;Plug-in Hybrid Electric Vehicle (PHEV);?;21;?
King;?;WA;?;?;?;Battery Electric Vehicle (BEV);?;0;?
King;Seattle;WA;?;NISSAN;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;43.0
?;?;?;2021;?;MODEL 3;Battery Electric Vehicle (BEV);?;0;48.0
King;?;WA;?;?;?;?;?;?;34.0
King;?;WA;?;BMW;?;?;Eligibility unknown as battery range has not been researched;0;?
Thurston;Lacey;?;2022;?;BOLT EV;?;Eligibility unknown as battery range has not been researched;0;?
Clark;?;WA;?;?;MODEL 3;?;Clean Alternative Fuel Vehicle Eligible;220;49.0
?;?;?;?;?;LEAF;Battery Electric Vehicle (BEV);?;84;?
?;?;?;?;?;MUSTANG MACH-E;Battery Electric Vehicle (BEV);?;0;?
King;?;WA;2013;CHEVROLET;?;?;?;?;?
Snohomish;Lynnwood;?;?;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
King;?;WA;?;TESLA;?;Battery Electric Vehicle (BEV);?;?;?
Skagit;Mount Vernon;?;?;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
Kitsap;Kingston;?;?;?;?;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;?;?
?;Seattle;?;2023;?;?;?;Clean Alternative Fuel Vehicle Eligible;?;?
King;Seattle;WA;2021;?;?;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;42;?
?;Bonney Lake;WA;2019;?;BOLT EV;Battery Electric Vehicle (BEV);?;238;31.0
Skagit;?;?;?;?;?;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;19;40.0
?;?;?;?;?;?;?;?;?;?
?;Seattle;WA;?;?;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;43.0
?;Seattle;?;?;VOLKSWAGEN;E-GOLF;Battery Electric Vehicle (BEV);?;?;37.0
?;Lacey;WA;?;?;?;?;Clean Alternative Fuel Vehicle Eligible;?;22.0
Snohomish;Everett;WA;?;FORD;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;38.0
?;?;?;?;FORD;?;?;?;19;48.0
Pierce;?;WA;2023;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
King;?;WA;2022;?;?;Battery Electric Vehicle (BEV);?;0;41.0
?;?;?;2023;BMW;?;?;Eligibility unknown as battery range has not been researched;0;?
?;?;?;?;?;?;?;Eligibility unknown as battery range has not been researched;?;?
Snohomish;?;WA;2017;?;MODEL X;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;200;21.0
King;Mercer Island;?;?;?;CAYENNE;?;Not eligible due to low battery range;?;41.0
?;?;?;2023;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;31.0
?;?;?;?;?;LEAF;?;Clean Alternative Fuel Vehicle Eligible;150;27.0
?;?;?;2023;?;MODEL 3;?;?;0;18.0
King;?;?;2016;?;C-MAX;?;?;19;30.0
?;?;?;?;?;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;12.0
King;Federal Way;?;2023;?;WRANGLER;Plug-in Hybrid Electric Vehicle (PHEV);?;?;?
Kitsap;Bainbridge Island;?;?;?;?;Plug-in Hybrid Electric Vehicle (PHEV);?;18;?
?;Tacoma;WA;2016;?;?;?;Clean Alternative Fuel Vehicle Eligible;84;27.0
?;Mercer Island;WA;?;BMW;?;?;Clean Alternative Fuel Vehicle Eligible;?;?
?;Marysville;WA;?;?;?;?;Eligibility unknown as battery range has not been researched;?;39.0
?;South Hill;WA;?;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
King;?;?;?;CHEVROLET;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;259;?
?;Duvall;WA;2017;TESLA;MODEL S;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;45.0
?;Seattle;?;2021;?;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
?;?;?;2018;?;MODEL 3;Battery Electric Vehicle (BEV);?;?;36.0
?;Seattle;WA;2022;TESLA;MODEL 3;?;Eligibility unknown as battery range has not been researched;0;?
Clallam;?;?;?;?;NIRO;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;?;24.0
Stevens;?;?;?;?;MODEL 3;?;Clean Alternative Fuel Vehicle Eligible;220;?
?;?;?;?;TESLA;?;?;?;0;40.0
Snohomish;?;?;?;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;44.0
Pierce;?;?;2022;?;PS2;?;Eligibility unknown as battery range has not been researched;0;27.0
King;?;?;?;BMW;X5;Plug-in Hybrid Electric Vehicle (PHEV);?;?;?
?;Edmonds;WA;?;TESLA;MODEL 3;?;?;?;21.0
?;?;?;?;?;?;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;35;34.0
Kitsap;?;?;?;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
?;?;?;?;CHEVROLET;?;?;?;?;?
?;Spokane;?;2017;?;MODEL S;Battery Electric Vehicle (BEV);?;210;6.0
King;Seattle;WA;?;FORD;?;?;Not eligible due to low battery range;?;46.0
?;?;?;?;TESLA;?;Battery Electric Vehicle (BEV);?;0;?
?;?;WA;?;RIVIAN;R1T;?;?;0;?
?;?;?;2013;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;?
Clark;Camas;?;2022;?;?;Battery Electric Vehicle (BEV);?;0;18.0
King;?;WA;2022;?;MODEL 3;?;?;?;41.0
?;?;?;2018;?;500;Battery Electric Vehicle (BEV);?;84;36.0
King;?;?;2023;?;I4;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;30.0
?;Bellevue;WA;?;?;?;?;Eligibility unknown as battery range has not been researched;0;?
?;Mill Creek;?;2019;?;NIRO;Battery Electric Vehicle (BEV);?;239;?
Clark;Vancouver;?;2023;?;?;Plug-in Hybrid Electric Vehicle (PHEV);?;?;49.0
King;Seattle;WA;2022;AUDI;Q4;?;?;0;?
?;Bellevue;WA;?;TESLA;MODEL 3;?;Eligibility unknown as battery range has not been researched;0;48.0
?;Mill Creek;WA;?;BMW;?;?;Clean Alternative Fuel Vehicle Eligible;81;?
?;Bothell;WA;2021;TESLA;MODEL Y;?;Eligibility unknown as battery range has not been researched;?;44.0
?;?;WA;2021;TESLA;MODEL Y;?;?;?;?
Grays Harbor;Aberdeen;?;?;?;?;?;Eligibility unknown as battery range has not been researched;?;19.0
?;Seattle;?;?;KIA;?;Battery Electric Vehicle (BEV);?;?;34.0
Spokane;Cheney;?;2014;?;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);?;?;6.0
King;?;WA;2023;CHRYSLER;?;Plug-in Hybrid Electric Vehicle (PHEV);?;32;?
King;Redmond;WA;?;?;I3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;81;48.0
?;Edmonds;?;2017;?;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);?;?;?
?;?;?;?;?;?;?;?;0;23.0
King;?;?;?;SUBARU;?;Battery Electric Vehicle (BEV);?;?;?
?;Mount Vernon;WA;?;PORSCHE;TAYCAN;Battery Electric Vehicle (BEV);?;?;?
San Juan;?;WA;2017;CHEVROLET;BOLT EV;?;?;?;?
Thurston;?;WA;?;TESLA;MODEL Y;?;?;?;22.0
?;?;WA;2016;NISSAN;LEAF;?;?;84;32.0
?;?;WA;2023;TESLA;MODEL Y;?;?;0;11.0
?;?;?;?;?;?;?;Eligibility unknown as battery range has not been researched;0;?
Clark;?;WA;2016;?;?;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;14;?
?;?;WA;2022;?;SORENTO;?;Clean Alternative Fuel Vehicle Eligible;32;?
?;Seattle;WA;2023;?;EQB-CLASS;Battery Electric Vehicle (BEV);?;?;?
?;?;?;?;FORD;C-MAX;Plug-in Hybrid Electric Vehicle (PHEV);?;19;26.0
King;Seattle;?;?;?;BOLT EV;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;?
Kitsap;Bremerton;WA;2023;TESLA;MODEL Y;?;?;?;?
King;?;WA;2017;?;?;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;?;11.0
Kittitas;Ellensburg;WA;?;TOYOTA;?;?;?;6;?
?;Seattle;WA;2023;?;R1T;?;Eligibility unknown as battery range has not been researched;?;?
Pierce;Gig Harbor;?;?;TESLA;?;Battery Electric Vehicle (BEV);?;220;?
?;Seattle;WA;?;VOLKSWAGEN;ID.4;?;Eligibility unknown as battery range has not been researched;?;?
King;?;?;2014;NISSAN;LEAF;?;Clean Alternative Fuel Vehicle Eligible;?;?
King;Bellevue;?;2023;TESLA;?;?;?;?;?
?;?;WA;2023;HYUNDAI;IONIQ 5;?;Eligibility unknown as battery range has not been researched;0;?
?;Lynden;WA;2020;?;?;?;?;?;42.0
?;?;?;?;?;LEAF;?;?;215;8.0
King;Seattle;?;2022;TESLA;?;?;?;0;?
King;?;?;?;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;?
?;Walla Walla;WA;?;?;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;?
San Juan;?;WA;?;?;VOLT;?;Clean Alternative Fuel Vehicle Eligible;53;?
King;?;WA;2023;?;MODEL X;?;?;?;?
King;Kirkland;?;2017;?;?;?;?;53;1.0
?;Kent;WA;2022;TESLA;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
Pierce;?;WA;2022;TESLA;MODEL 3;?;Eligibility unknown as battery range has not been researched;0;?
?;?;WA;?;TESLA;?;?;?;0;1.0
?;?;WA;?;CHEVROLET;?;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;?;34.0
?;Sammamish;?;2020;TESLA;MODEL X;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;41.0
?;Port Orchard;?;2023;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
Clark;?;WA;2022;?;RAV4 PRIME;Plug-in Hybrid Electric Vehicle (PHEV);?;?;?
?;?;WA;2018;?;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;238;?
King;Renton;?;2022;RIVIAN;R1T;Battery Electric Vehicle (BEV);?;0;11.0
?;Vancouver;WA;2021;TESLA;?;?;?;?;18.0
King;?;WA;?;?;WRANGLER;Plug-in Hybrid Electric Vehicle (PHEV);?;21;?
King;?;?;2023;?;?;?;Not eligible due to low battery range;21;?
King;Redmond;WA;?;?;RAV4 PRIME;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;?;45.0
King;Seatac;WA;?;TESLA;?;Battery Electric Vehicle (BEV);?;0;?
?;?;?;2020;?;?;?;?;25;?
?;?;?;?;NISSAN;LEAF;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;30.0
?;Federal Way;WA;2020;?;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;30.0
?;?;?;2019;?;?;Plug-in Hybrid Electric Vehicle (PHEV);?;17;17.0
Snohomish;?;WA;2013;?;?;?;?;208;?
?;?;?;?;?;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;?
?;University Place;WA;?;?;MODEL X;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;200;28.0
Pierce;?;WA;?;?;?;Battery Electric Vehicle (BEV);?;0;?
Clark;?;?;?;?;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;20.0
?;Kenmore;?;?;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
Whatcom;?;?;?;TESLA;?;?;?;?;?
?;?;WA;?;TESLA;MODEL Y;?;?;?;?
Snohomish;Edmonds;?;?;?;X5;Plug-in Hybrid Electric Vehicle (PHEV);?;30;21.0
King;?;?;?;?;?;Plug-in Hybrid Electric Vehicle (PHEV);?;?;48.0
King;?;?;?;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;48.0
Clark;Ridgefield;WA;?;HYUNDAI;IONIQ;?;Clean Alternative Fuel Vehicle Eligible;170;?
?;Seattle;?;?;MERCEDES-BENZ;?;?;Clean Alternative Fuel Vehicle Eligible;87;?
Pierce;Tacoma;?;2013;NISSAN;LEAF;?;?;75;?
King;Woodinville;?;?;FORD;FUSION;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;19;?
King;?;?;2020;TESLA;?;Battery Electric Vehicle (BEV);?;?;30.0
King;Bellevue;WA;2018;?;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;?
Pierce;Lakewood;WA;2019;CHEVROLET;?;Plug-in Hybrid Electric Vehicle (PHEV);?;53;?
Thurston;?;WA;?;?;FUSION;Plug-in Hybrid Electric Vehicle (PHEV);?;19;22.0
?;?;?;?;?;?;Battery Electric Vehicle (BEV);?;?;?
?;?;?;2020;?;?;?;Clean Alternative Fuel Vehicle Eligible;?;?
?;?;?;2023;BMW;I4;?;?;0;?
Thurston;Olympia;?;2022;?;EV6;?;Eligibility unknown as battery range has not been researched;0;?
?;?;?;2023;?;?;?;Clean Alternative Fuel Vehicle Eligible;33;1.0
?;?;?;?;?;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;?;?
Snohomish;?;WA;?;?;MODEL 3;?;Clean Alternative Fuel Vehicle Eligible;266;44.0
?;?;WA;2022;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
Kitsap;Suquamish;?;2019;NISSAN;?;Battery Electric Vehicle (BEV);?;?;23.0
King;Seattle;WA;?;?;MODEL 3;Battery Electric Vehicle (BEV);?;?;?
?;Issaquah;?;2022;?;?;?;?;0;?
Clark;Ridgefield;WA;2016;?;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;84;18.0
King;?;?;?;?;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;47.0
?;Vancouver;?;?;TESLA;?;Battery Electric Vehicle (BEV);?;266;17.0
?;?;?;?;CHEVROLET;?;?;Clean Alternative Fuel Vehicle Eligible;53;10.0
Clark;Vancouver;WA;?;BMW;?;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;30;49.0
King;?;?;2022;?;?;?;?;0;46.0
King;Snoqualmie;?;?;?;?;Battery Electric Vehicle (BEV);?;?;?
King;Bellevue;?;?;?;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
King;?;WA;2023;?;MODEL Y;?;Eligibility unknown as battery range has not been researched;0;45.0
Snohomish;?;?;?;?;MODEL X;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;?
?;?;WA;?;?;KONA ELECTRIC;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
King;Seattle;?;2023;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;46.0
Snohomish;Mill Creek;?;2022;TESLA;MODEL X;?;Eligibility unknown as battery range has not been researched;?;?
King;?;WA;2023;TESLA;?;?;?;?;?
?;?;?;?;?;?;?;Eligibility unknown as battery range has not been researched;0;?
?;?;?;?;PORSCHE;?;?;Not eligible due to low battery range;?;44.0
?;Ferndale;WA;?;?;?;?;?;42;42.0
?;?;WA;2023;?;WRANGLER;Plug-in Hybrid Electric Vehicle (PHEV);?;?;?
?;Seattle;?;2023;VOLVO;?;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;35;?
King;?;?;2023;?;?;?;?;?;?
?;?;WA;2021;TESLA;?;Battery Electric Vehicle (BEV);?;0;28.0
?;Seattle;WA;?;?;?;?;Clean Alternative Fuel Vehicle Eligible;?;?
?;?;WA;2023;HYUNDAI;IONIQ 6;?;?;?;?
Snohomish;?;WA;?;NISSAN;LEAF;?;?;?;21.0
?;?;?;?;?;IONIQ 5;?;Eligibility unknown as battery range has not been researched;0;?
Jefferson;Port Townsend;?;?;?;MODEL S;Battery Electric Vehicle (BEV);?;210;24.0
Pierce;Bonney Lake;?;2018;?;?;?;?;?;31.0
Jefferson;Port Townsend;WA;2022;NISSAN;LEAF;Battery Electric Vehicle (BEV);?;?;24.0
King;?;WA;2021;VOLVO;XC90;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;18;?
?;Seattle;?;?;TESLA;MODEL Y;?;Eligibility unknown as battery range has not been researched;?;?
King;Shoreline;?;2012;?;VOLT;?;?;35;32.0
Snohomish;?;WA;?;?;?;?;?;0;?
?;Seattle;WA;?;?;?;?;Eligibility unknown as battery range has not been researched;0;34.0
?;?;WA;?;?;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);?;?;44.0
?;Seattle;WA;2018;?;?;?;Clean Alternative Fuel Vehicle Eligible;215;?
Pierce;Dupont;WA;2022;?;MODEL 3;Battery Electric Vehicle (BEV);?;?;?
King;Seattle;WA;2013;NISSAN;?;Battery Electric Vehicle (BEV);?;75;36.0
Pierce;Buckley;?;2015;FORD;?;?;Not eligible due to low battery range;?;31.0
?;?;WA;2016;VOLKSWAGEN;?;Battery Electric Vehicle (BEV);?;?;?
King;?;?;?;KIA;?;?;?;33;46.0
King;?;?;2023;?;MODEL 3;?;?;?;?
?;?;?;?;TESLA;MODEL 3;Battery Electric Vehicle (BEV);?;215;10.0
?;?;WA;2020;?;MODEL X;Battery Electric Vehicle (BEV);?;289;5.0
?;?;WA;?;?;MODEL Y;?;Eligibility unknown as battery range has not been researched;?;?
?;?;?;?;JEEP;?;?;?;?;?
Snohomish;Bothell;?;?;NISSAN;?;Battery Electric Vehicle (BEV);?;84;?
?;Shelton;?;?;CHEVROLET;?;?;?;0;35.0
King;?;WA;2021;TESLA;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
King;Burien;WA;?;CHEVROLET;?;?;?;?;?
?;Seattle;WA;2023;?;?;Battery Electric Vehicle (BEV);?;0;?
?;Vancouver;WA;2012;?;?;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;?;?
?;?;?;2021;?;?;?;Eligibility unknown as battery range has not been researched;?;?
King;Lake Forest Park;?;2024;MINI;?;?;?;0;?
King;North Bend;WA;2022;JEEP;?;?;Not eligible due to low battery range;25;5.0
Thurston;?;WA;?;TESLA;MODEL Y;?;Eligibility unknown as battery range has not been researched;0;?
?;Vancouver;?;?;TESLA;MODEL Y;Battery Electric Vehicle (BEV);?;?;?
?;?;?;?;?;?;?;?;?;28.0
Pierce;South Hill;?;?;?;MODEL Y;?;Eligibility unknown as battery range has not been researched;?;?
Jefferson;Port Townsend;WA;?;HONDA;CLARITY;?;?;47;?
?;Arlington;?;?;?;?;Battery Electric Vehicle (BEV);?;210;?
?;?;?;?;NISSAN;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;48.0
Clark;?;WA;2020;?;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;291;?
?;Westport;WA;2021;TESLA;MODEL Y;Battery Electric Vehicle (BEV);?;?;19.0
Kitsap;Bremerton;?;2017;SMART;FORTWO;?;Clean Alternative Fuel Vehicle Eligible;?;23.0
?;?;WA;2017;?;?;?;?;?;45.0
Kittitas;Ellensburg;WA;2016;FORD;FUSION;Plug-in Hybrid Electric Vehicle (PHEV);?;19;13.0
?;?;?;?;?;I8;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;14;22.0
King;?;?;2019;NISSAN;?;Battery Electric Vehicle (BEV);?;150;41.0
Snohomish;?;WA;?;?;MODEL Y;?;Eligibility unknown as battery range has not been researched;?;44.0
Pierce;?;?;?;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;26.0
Snohomish;Bothell;WA;2023;TESLA;?;?;?;?;?
King;Seattle;?;?;?;?;?;Eligibility unknown as battery range has not been researched;0;?
?;Belfair;?;?;VOLVO;?;Plug-in Hybrid Electric Vehicle (PHEV);?;35;?
