2005;125cc;FRA;Le Mans;?;Nieto Pablo;Caja Madrid - Derbi Racing;Derbi;7;?;22.0;ES
2005;?;FRA;Le Mans;2065;Simon Julian;Red Bull KTM GP125;?;?;8;?;ES
?;125cc;?;?;?;Toth Imre;?;?;9;7;45.0;?
2005;?;FRA;Le Mans;1932;Poggiali Manuel;Metis Racing Team;?;10;6;54.0;SM
2005;MotoGP;ITA;Mugello;1762;Rossi Valentino;?;Yamaha;?;25;46.0;IT
?;MotoGP;ITA;Mugello;1567;?;?;?;?;20;?;IT
?;MotoGP;ITA;?;1516;Capirossi Loris;Ducati Marlboro Team;Ducati;3;16;65.0;IT
2005;MotoGP;?;?;?;Melandri Marco;Movistar Honda MotoGP;Honda;?;?;33.0;IT
2005;MotoGP;?;Mugello;?;Checa Carlos;Ducati Marlboro Team;Ducati;?;?;7.0;ES
2005;?;?;Mugello;2093;Hayden Nicky;?;Honda;?;10;69.0;US
?;MotoGP;ITA;Mugello;?;Barros Alex;?;Honda;7;?;?;?
?;?;?;?;?;Tamada Makoto;Konica Minolta Honda;Honda;8;?;6.0;JP
2005;MotoGP;ITA;Mugello;?;?;Gauloises Yamaha Team;Yamaha;9;?;5.0;?
?;MotoGP;ITA;Mugello;1875;?;Kawasaki Racing Team;Kawasaki;?;?;?;JP
2005;250cc;?;Mugello;2015;?;Telefonica Movistar Honda 250cc;?;1;25;?;ES
?;250cc;ITA;?;2058;Lorenzo Jorge;Fortuna Honda;?;2;20;48.0;ES
2005;?;ITA;Mugello;?;De Angelis Alex;?;?;3;16;5.0;SM
2005;250cc;ITA;Mugello;2032;Stoner Casey;Carrera Sunglasses - LCR;Aprilia;4;13;27.0;?
?;250cc;ITA;?;?;?;?;?;?;11;?;?
2005;250cc;ITA;?;?;?;Fortuna Honda;Honda;?;?;80.0;ES
2005;?;ITA;Mugello;2006;?;Telefonica Movistar Honda 250cc;Honda;7;9;?;JP
2005;?;?;?;2055;Dovizioso Andrea;Team Scot;Honda;?;8;34.0;?
2005;250cc;?;Mugello;2064;?;?;?;?;?;24.0;IT
?;?;ITA;Mugello;2057;?;?;?;10;6;57.0;?
2005;125cc;ITA;?;?;Talmacsi Gabor;Red Bull KTM GP125;KTM;1;?;?;?
2005;?;?;Mugello;?;Luthi Thomas;Elit Grand Prix;Honda;2;?;?;CH
?;?;?;?;?;Olive Joan;Nocable.it Race;?;3;?;6.0;ES
2005;125cc;ITA;?;2130;Pasini Mattia;?;?;4;13;75.0;?
2005;?;ITA;Mugello;?;?;Ajo Motorsport;Honda;5;11;?;?
?;125cc;ITA;?;?;Poggiali Manuel;?;?;?;?;54.0;SM
2005;125cc;ITA;Mugello;2065;Simon Julian;Red Bull KTM GP125;KTM;7;9;?;ES
2005;125cc;ITA;Mugello;2068;Lai Fabrizio;Kopron Racing World;Honda;?;8;32.0;IT
?;?;ITA;Mugello;2046;?;?;?;?;7;9.0;JP
2005;125cc;ITA;Mugello;?;?;Ajo Motorsport;?;10;6;?;FR
2005;MotoGP;CAT;Catalunya;1762;?;Gauloises Yamaha Team;?;1;25;46.0;?
?;?;?;Catalunya;?;Gibernau Sete;Movistar Honda MotoGP;Honda;2;?;15.0;ES
2005;?;CAT;Catalunya;?;Melandri Marco;?;?;3;?;?;?
?;MotoGP;?;Catalunya;1310;?;Camel Honda;?;4;?;?;BR
2005;MotoGP;?;Catalunya;2093;Hayden Nicky;Repsol Honda Team;Honda;5;11;69.0;US
?;MotoGP;CAT;Catalunya;?;?;?;?;?;10;3.0;IT
?;?;?;?;2094;Edwards Colin;Gauloises Yamaha Team;Yamaha;7;9;?;US
2005;MotoGP;?;?;?;?;?;Honda;?;?;12.0;?
2005;MotoGP;CAT;Catalunya;1875;Nakano Shinya;?;Kawasaki;?;7;56.0;JP
2005;?;?;Catalunya;?;Xaus Ruben;Fortuna Yamaha Team;?;?;?;11.0;ES
?;250cc;CAT;Catalunya;?;Pedrosa Dani;?;?;?;25;?;ES
2005;250cc;CAT;Catalunya;?;Stoner Casey;?;Aprilia;2;?;?;?
?;?;CAT;Catalunya;2055;?;Team Scot;Honda;3;16;?;?
2005;?;CAT;?;?;Aoyama Hiroshi;Telefonica Movistar Honda 250cc;?;4;?;73.0;?
?;250cc;?;?;2064;?;MS Aprilia Italia Corse;?;5;11;?;IT
2005;250cc;CAT;?;1888;De Puniet Randy;Aprilia Aspar 250cc;?;?;?;?;FR
2005;250cc;?;Catalunya;?;?;Team Scot;Honda;7;?;55.0;?
?;250cc;CAT;?;1990;Guintoli Sylvain;Equipe GP de France - Scrab;?;8;?;?;FR
2005;?;CAT;?;1805;?;?;Aprilia;9;7;32.0;IT
2005;250cc;CAT;?;1993;Baldolini Alex;?;Aprilia;?;6;?;IT
2005;?;CAT;?;?;Pasini Mattia;Totti Top Sport - NGS;Aprilia;1;25;?;?
?;?;CAT;Catalunya;?;Simoncelli Marco;?;?;?;20;?;IT
?;?;?;Catalunya;?;Kallio Mika;?;KTM;?;16;36.0;FI
2005;?;?;?;?;Talmacsi Gabor;?;?;4;13;14.0;?
2005;125cc;CAT;?;2008;Koyama Tomoyoshi;Ajo Motorsport;Honda;5;11;?;JP
2005;?;CAT;?;?;?;Metis Racing Team;Gilera;?;10;54.0;SM
?;?;CAT;Catalunya;2075;?;?;?;7;9;?;CH
2005;?;CAT;Catalunya;2065;Simon Julian;Red Bull KTM GP125;?;?;?;60.0;ES
2005;125cc;CAT;Catalunya;?;?;?;Aprilia;?;7;8.0;?
?;?;CAT;?;?;Lai Fabrizio;Kopron Racing World;Honda;?;6;32.0;IT
2005;?;NED;?;1762;Rossi Valentino;?;?;1;?;?;IT
?;MotoGP;?;?;1854;?;?;Honda;2;20;33.0;IT
?;MotoGP;NED;?;2094;Edwards Colin;Gauloises Yamaha Team;Yamaha;?;16;?;US
2005;MotoGP;NED;?;2093;Hayden Nicky;Repsol Honda Team;Honda;4;?;?;US
2005;?;NED;?;1588;Gibernau Sete;?;Honda;5;?;15.0;?
2005;MotoGP;?;Assen;1567;Biaggi Max;?;Honda;?;?;?;IT
2005;MotoGP;NED;?;1310;Barros Alex;?;Honda;?;9;4.0;BR
2005;MotoGP;NED;?;?;?;?;?;?;8;56.0;?
2005;?;NED;?;1647;Checa Carlos;?;?;9;7;7.0;?
?;?;?;Assen;1516;Capirossi Loris;Ducati Marlboro Team;Ducati;?;?;?;?
2005;?;?;?;?;Porto Sebastian;Aprilia Aspar 250cc;Aprilia;1;?;?;?
?;?;NED;?;?;Pedrosa Dani;?;?;2;?;1.0;ES
2005;?;NED;Assen;2058;?;?;Honda;?;16;48.0;?
2005;250cc;?;Assen;2006;Aoyama Hiroshi;Telefonica Movistar Honda 250cc;?;4;?;73.0;?
2005;?;?;Assen;?;?;?;?;?;?;?;?
