?;?;?;?;30.0;?;?;Royal-Enfield;Bullet
?;?;first;delhi;?;19.1;190000;?;Classic
2013;?;first;?;42.0;16.7;72000;Yamaha;YZF-R15
2019;?;second;jodhpur;38.0;21.0;?;Bajaj;Pulsar
?;4414;first;?;55.0;?;55000;?;Passion
?;30000;?;?;40.0;?;?;?;Thunderbird
2011;40000;?;hyderabad;35.0;19.8;?;Royal-Enfield;?
2017;36000;?;?;?;?;?;Bajaj;?
?;5000;?;kolkata;?;?;?;?;Thunderbird
?;68000;first;?;37.0;19.8;95000;?;Bullet
2012;37000;?;?;?;16.0;39352;?;?
2017;27000;first;?;20.0;50.0;540000;?;?
2017;5900;first;kalyan;38.0;21.0;69000;Bajaj;?
?;?;first;ahmedabad;5.0;8.2;47000;?;Passion
2018;?;?;bangalore;?;?;?;Bajaj;Avenger
?;10150;first;?;?;19.0;69000;?;?
?;?;first;bangalore;35.0;24.8;95250;?;Renegade
2017;?;?;mumbai;35.0;25.1;129687;?;RC
2019;?;first;mumbai;35.0;25.1;181562;KTM;RC
2017;26000;?;?;?;11.8;32000;?;V15
2021;?;first;mumbai;35.0;?;228250;Royal-Enfield;Classic
?;?;?;delhi;?;11.8;?;Bajaj;V15
2016;18986;?;delhi;?;?;27000;TVS;Sport
2017;?;?;delhi;?;?;35000;?;Splendor
?;?;second;ahmedabad;42.0;16.7;?;Yamaha;?
2010;53000;first;mumbai;?;15.0;?;?;?
?;5000;first;?;65.0;?;?;Bajaj;Pulsar
?;17500;?;delhi;55.0;9.0;31000;Hero;Passion
?;18500;?;delhi;?;21.0;25000;Bajaj;Pulsar
?;18500;first;?;?;9.3;33000;Hero;Splendor
2015;?;?;?;?;?;?;?;?
2014;25000;?;delhi;45.0;13.0;?;Yamaha;FZs
2017;?;?;?;57.0;?;32250;?;V15
?;85000;first;jaipur;62.0;11.64;61000;Bajaj;Pulsar
?;26500;first;delhi;?;24.2;?;Bajaj;Pulsar
?;9200;?;bangalore;46.4;?;102000;Hero;Xpulse
2019;1100;first;bangalore;63.0;14.0;?;Suzuki;Gixxer
?;97000;fourth;bangalore;42.5;14.0;?;?;?
2017;7500;first;pune;35.0;?;127500;?;Duke
?;?;first;mumbai;38.0;21.0;?;Bajaj;Pulsar
2011;7000;first;mumbai;?;?;?;?;Pulsar
2018;15000;first;gurgaon;?;?;97950;?;Renegade
2018;?;first;?;?;?;136000;Royal-Enfield;?
2018;?;first;?;?;8.1;52000;Bajaj;Platina
2018;?;first;?;?;19.8;156000;Royal-Enfield;?
2020;1900;?;delhi;25.0;42.9;?;?;?
2018;95000;?;?;35.0;25.1;?;?;RC
2018;20100;first;?;?;27.2;145000;?;?
2014;?;?;delhi;?;19.8;100000;Royal-Enfield;?
2014;?;first;mumbai;40.0;24.2;50000;Bajaj;Pulsar
2018;13000;?;mumbai;43.0;20.3;128600;?;FZ25
?;1600;first;?;?;?;?;Mahindra;Mojo
2006;11900;?;?;?;8.1;?;?;?
2018;24212;?;faridabad;?;27.2;?;?;Classic
2013;28200;second;pune;38.0;18.28;49000;?;?
?;27000;?;delhi;?;21.0;57100;Bajaj;?
?;19060;?;thane;?;?;85000;Royal-Enfield;Classic
?;1387;first;kolkata;?;19.1;175000;?;Classic
?;?;first;?;35.0;19.0;65000;?;?
2012;42000;?;bangalore;42.0;?;56600;Yamaha;YZF-R15
2018;25000;first;?;?;?;136300;?;Classic
?;21000;first;delhi;42.0;?;?;?;YZF-R15
2016;13000;?;delhi;35.0;19.8;105000;?;Classic
2017;10800;first;delhi;?;?;50000;Bajaj;?
?;33000;first;?;81.0;8.2;33000;?;?
?;216;?;?;?;41.4;300000;?;YZF-R3
?;?;fourth;?;38.0;21.0;41000;Bajaj;Pulsar
2016;32300;second;?;?;?;490000;Triumph;Street
2020;1300;first;faridabad;?;?;155000;Yamaha;?
2021;?;first;?;?;?;150000;?;?
?;?;?;hyderabad;21.0;67.2;?;Kawasaki;Ninja
2017;?;?;?;?;?;110000;Royal-Enfield;?
2013;?;first;?;?;72.68;?;Hyosung;GT650R
2016;4000;first;?;?;?;?;Hyosung;GT250R
2016;?;first;?;30.0;28.0;?;Hyosung;GT250R
?;6909;?;faridabad;?;?;46350;?;V15
2014;50000;second;?;65.0;13.8;?;Hero;CBZ
2014;?;second;?;?;47.0;?;Harley-Davidson;Street
2015;38000;first;?;84.0;?;47000;?;Passion
?;31281;first;jaipur;83.0;7.7;?;?;HF
2017;20000;first;noida;?;19.8;?;Royal-Enfield;Classic
2013;17000;first;mumbai;38.0;?;45000;?;?
2020;98000;fourth;?;35.0;?;?;KTM;?
2017;?;first;?;?;14.6;?;?;Gixxer
2010;80000;?;?;64.0;13.0;?;?;?
?;46668;first;hyderabad;?;19.8;?;Royal-Enfield;?
2015;?;?;?;45.0;17.0;?;Bajaj;?
2016;?;?;delhi;?;19.8;85000;Royal-Enfield;?
2017;?;first;vadodara;26.0;?;189100;KTM;RC
?;?;?;mumbai;42.0;16.7;50000;Yamaha;?
?;89000;?;?;26.0;?;?;KTM;RC
2013;18000;first;delhi;?;?;?;?;Avenger
?;?;first;rajkot;35.0;?;?;Royal-Enfield;Classic
2020;?;?;?;?;19.1;190000;Royal-Enfield;Classic
?;?;second;bangalore;5.0;?;44000;Hero;Passion
?;48000;second;rajkot;40.0;?;24800;Hero;?
?;?;first;?;42.0;16.0;?;?;?
2011;89000;third;bangalore;?;?;38000;?;Pulsar
2014;89000;third;?;38.0;?;35000;Bajaj;Pulsar
2015;?;?;pune;?;?;475000;?;?
?;15600;first;hyderabad;63.0;14.0;62000;Suzuki;Gixxer
?;7600;?;?;35.0;?;?;?;?
2018;17800;first;?;22.0;41.4;?;Yamaha;YZF-R3
2014;26100;first;?;?;?;90950;?;Classic
2018;22500;?;delhi;21.0;67.2;?;Kawasaki;Ninja
?;26877;?;delhi;?;19.8;?;Royal-Enfield;?
2017;?;first;coimbatore;35.0;?;138500;Royal-Enfield;Classic
?;49000;?;patna;?;?;67000;Bajaj;Pulsar
2013;17200;first;?;?;19.0;34000;Bajaj;Avenger
?;36867;first;?;45.0;13.0;85000;?;FZs
2017;?;?;ahmedabad;55.0;?;46000;?;?
2019;?;?;?;35.0;19.8;?;Royal-Enfield;?
?;18000;first;noida;40.0;?;?;?;Thunderbird
?;?;?;?;?;19.8;?;Royal-Enfield;Thunderbird
?;4500;first;delhi;?;?;?;?;?
?;22000;first;?;13.0;127.0;925000;Suzuki;?
?;?;?;rajkot;?;25.1;125000;?;RC
?;?;first;rajkot;?;?;125000;Royal-Enfield;?
2017;?;first;?;?;19.8;?;?;?
?;13000;first;delhi;26.0;43.0;?;?;RC
?;26000;?;?;42.0;?;?;?;?
2017;17000;first;?;35.0;24.6;125000;KTM;Duke
?;16200;first;?;38.0;21.0;60000;Bajaj;?
?;40000;?;kolkata;53.0;16.8;42600;?;Pulsar
2018;5000;?;delhi;35.0;19.8;138200;?;Classic
2018;17225;first;delhi;40.0;19.8;?;?;?
2005;?;first;?;?;?;?;Hero;Super
2013;21200;?;surat;?;?;115000;Royal-Enfield;?
2016;?;second;?;45.0;13.0;48500;Yamaha;FZs
?;8000;first;pune;?;?;160000;Royal-Enfield;?
2009;8000;first;?;45.0;13.0;35000;?;FZs
2016;41615;first;?;40.0;?;65000;?;Avenger
2018;?;first;mumbai;?;25.1;140000;?;RC
2015;?;?;?;25.0;27.2;99000;?;?
?;?;first;?;40.0;19.8;?;Royal-Enfield;Thunderbird
2015;?;first;?;?;19.8;103800;?;Thunderbird
?;2850;?;bangalore;35.0;18.76;?;Bajaj;?
2006;93000;?;bangalore;55.0;?;?;Hero;Passion
2016;23915;first;pune;?;7.0;50000;?;Splendor
2012;?;first;mumbai;65.0;12.32;22825;Bajaj;Discover
2019;?;first;mumbai;35.0;?;?;?;Classic
?;?;?;mumbai;?;?;181563;?;Classic
2014;37000;?;?;40.0;17.0;35999;Hero;?
2016;?;second;delhi;?;24.6;115000;KTM;Duke
2020;9500;?;kolkata;55.0;10.72;?;?;?
2019;3000;first;?;20.0;47.0;440000;?;?
2008;44000;?;ludhiana;30.0;19.8;65000;Royal-Enfield;?
2011;18550;?;delhi;?;16.7;44800;Yamaha;?
?;?;?;?;?;?;100000;?;Classic
?;?;?;lucknow;?;19.0;?;?;Avenger
2019;3000;first;delhi;?;?;193193;Royal-Enfield;?
?;60000;first;?;40.0;19.8;90000;?;?
?;55000;first;?;65.0;?;25000;?;Discover
2013;32200;first;mumbai;45.0;13.0;?;Yamaha;?
?;18000;?;bangalore;?;16.7;?;Yamaha;?
2015;?;first;jaipur;35.0;?;110000;?;Classic
2010;?;first;?;65.0;?;24999;?;CD
2015;15000;second;?;40.0;?;100000;Royal-Enfield;Thunderbird
2017;?;?;mumbai;?;?;105000;KTM;?
?;?;first;?;35.0;?;165000;?;Classic
2019;?;second;chennai;25.0;?;575000;Harley-Davidson;?
?;31000;?;?;35.0;19.8;140000;Royal-Enfield;Classic
2014;?;first;?;95.0;?;?;?;?
2015;?;second;jaipur;26.0;29.1;?;Royal-Enfield;Continental
?;33000;first;delhi;25.0;44.0;60000;?;Duke
?;?;first;hyderabad;18.0;?;550000;Harley-Davidson;?
2015;37000;first;delhi;?;9.0;33200;Hero;Super
?;?;first;lucknow;75.0;9.0;?;?;Super
?;21200;?;bangalore;?;19.0;58000;?;?
2018;?;first;patna;35.0;25.1;120000;?;RC
2017;12177;?;?;32.0;27.2;?;?;?
2015;?;first;bangalore;?;?;?;?;Thunderbird
2016;21900;first;gurgaon;?;?;?;Royal-Enfield;Himalayan
?;1700;?;?;?;47.0;?;?;Street
2017;43000;first;?;?;?;?;?;?
?;36000;?;delhi;89.0;8.1;25000;Bajaj;?
2021;900;first;delhi;?;?;123100;Suzuki;?
?;2500;?;?;?;66.4;?;Kawasaki;Z650
2013;30000;first;pune;81.0;8.2;34874;?;Splendor
2015;?;first;bangalore;32.0;?;132100;?;?
?;30000;first;mumbai;50.0;14.3;?;Bajaj;Avenger
2018;22000;first;coimbatore;20.0;?;?;Triumph;Street
2015;25350;?;bangalore;35.0;?;103900;?;Classic
?;38000;third;mumbai;38.0;?;?;Bajaj;?
?;22000;?;?;?;?;80000;Royal-Enfield;Thunderbird
2017;12000;?;?;35.0;19.8;141290;Royal-Enfield;?
2015;15000;third;?;35.0;19.8;122883;Royal-Enfield;?
2020;?;?;delhi;?;7.91;63500;Hero;?
2019;3100;?;bangalore;30.0;67.2;?;Kawasaki;?
2016;?;first;mumbai;?;24.5;120000;?;Himalayan
?;27800;?;hyderabad;84.0;8.2;47000;?;Passion
?;27600;first;gurgaon;35.0;19.8;112600;?;Classic
?;?;?;mumbai;40.0;19.8;?;Royal-Enfield;Bullet
2015;31000;first;?;84.0;8.0;?;Honda;Dream
?;?;?;bangalore;40.0;?;75000;?;Gixxer
2017;10000;?;?;25.0;37.73;259375;Benelli;?
?;10000;?;bangalore;40.0;14.6;98000;Suzuki;?
2015;?;second;gurgaon;?;8.2;30500;Hero;Splendor
2018;?;first;chandigarh;35.0;?;?;Royal-Enfield;Classic
?;19400;first;delhi;57.0;11.8;38000;Bajaj;?
2014;27000;?;?;81.0;?;35880;?;?
2017;?;first;delhi;81.0;8.2;45000;?;Splendor
?;?;second;?;?;14.0;?;Hero;Hunk
2015;17000;first;delhi;?;?;50000;Bajaj;Pulsar
?;8800;?;mumbai;42.5;14.0;?;KTM;?
2009;22500;?;?;?;7.5;20000;?;?
2014;19500;first;?;32.0;27.2;?;?;Classic
2009;?;first;delhi;?;8.2;18600;Hero;?
?;?;first;bangalore;35.0;19.8;112000;Royal-Enfield;?
?;?;first;hyderabad;35.0;25.1;?;?;RC
2018;9513;first;delhi;35.0;?;124950;?;?
2017;?;?;jaipur;55.0;?;33000;?;Glamour
?;30000;first;?;?;?;100000;UM;Renegade
?;?;first;gurgaon;?;24.8;96050;UM;Renegade
2013;?;first;ghaziabad;40.0;19.8;81200;?;?
2014;30000;first;?;?;?;78000;Royal-Enfield;Electra
?;3600;?;mumbai;?;33.0;?;TVS;Apache
?;34000;?;?;53.0;?;57900;Bajaj;?
2018;5450;?;?;35.0;?;122600;UM;Renegade
2009;?;first;ghaziabad;?;19.8;?;?;Bullet
2019;?;first;?;63.0;?;?;?;?
?;?;first;?;32.0;27.2;135000;Royal-Enfield;Classic
2009;65000;second;delhi;38.0;?;?;Bajaj;Pulsar
2016;?;first;?;50.0;14.3;?;?;?
2013;?;second;?;40.0;19.0;33600;Bajaj;Avenger
?;?;first;delhi;?;19.8;?;Royal-Enfield;?
2018;14000;?;chennai;?;?;?;?;Classic
2015;16000;first;?;12.0;93.0;?;Triumph;Thunderbird
2019;?;first;?;39.4;18.1;75000;?;Xtreme
2018;?;first;delhi;35.0;?;?;Royal-Enfield;Classic
2014;63000;first;ahmedabad;42.0;16.7;62600;?;YZF-R15
?;?;?;?;43.0;?;?;?;FZ25
?;57877;?;faridabad;30.0;?;53600;Royal-Enfield;?
2014;17500;?;surat;?;27.2;?;?;Thunderbird
2015;9000;?;delhi;35.0;19.8;104000;Royal-Enfield;Classic
2015;?;?;?;60.0;?;?;?;Centuro
2012;?;?;delhi;32.0;?;?;Royal-Enfield;Classic
2007;35000;first;delhi;30.0;19.8;62500;?;?
2017;36000;?;bangalore;?;?;?;Bajaj;?
?;?;?;thane;?;?;?;Bajaj;Avenger
2016;?;first;bangalore;?;?;58150;Bajaj;Avenger
?;?;?;?;?;19.8;114200;Royal-Enfield;?
2016;18800;first;delhi;35.0;19.8;115600;?;Classic
2017;14000;first;?;35.0;19.8;?;?;Classic
?;6500;second;?;?;25.0;132700;UM;Renegade
?;?;first;?;?;8.44;65000;Bajaj;Platina
2017;25770;?;?;40.0;19.8;?;?;Thunderbird
2019;?;?;delhi;35.0;19.0;78800;Bajaj;Avenger
2019;?;?;kolkata;?;20.0;84400;Hero;Karizma
?;?;first;?;65.0;?;15000;?;Discover
2018;12541;?;bangalore;?;?;110000;Yamaha;FZ25
2016;35000;first;?;65.0;17.0;50200;?;Pulsar
?;5000;?;delhi;?;?;120000;UM;?
2014;42000;first;jaipur;50.0;9.0;?;Hero;Passion
2015;?;?;bangalore;?;16.8;58000;Bajaj;Pulsar
?;13933;?;delhi;?;25.0;160000;KTM;?
2019;?;first;?;55.0;8.2;62000;Hero;?
?;68500;?;delhi;?;?;?;Yamaha;YZF-R15
?;?;?;mumbai;?;8.2;?;Hero;Passion
?;?;?;?;40.0;?;60000;Suzuki;?
2018;10000;first;delhi;?;19.8;?;Royal-Enfield;Classic
2008;50183;second;hyderabad;?;?;29500;Hero;?
2017;5520;first;delhi;26.0;?;138000;Royal-Enfield;Continental
?;16000;?;delhi;35.0;19.8;108000;Royal-Enfield;?
2017;2200;first;delhi;35.0;?;135000;?;Classic
2015;22000;?;?;?;27.2;?;?;?
2017;?;first;?;25.0;27.2;159700;?;Classic
?;19000;first;ghaziabad;?;?;28300;Bajaj;Avenger
2014;?;first;?;?;?;112000;Royal-Enfield;?
2014;?;?;delhi;40.0;19.8;?;Royal-Enfield;Thunderbird
2019;8265;first;?;?;42.9;280000;?;Duke
?;?;first;delhi;?;16.7;?;?;?
2017;?;first;gurgaon;?;14.0;?;?;?
?;48000;first;delhi;45.0;?;38700;Yamaha;?
?;33700;?;hyderabad;60.0;14.0;?;?;?
2012;46000;first;mumbai;42.0;?;?;Yamaha;YZF-R15
2016;?;first;coimbatore;20.0;47.0;390000;?;Street
2015;?;first;?;40.0;19.0;?;Bajaj;?
2019;?;?;?;67.0;?;?;?;CT
2018;11277;first;hyderabad;32.0;?;?;Royal-Enfield;Classic
?;?;?;delhi;?;16.7;?;Yamaha;?
2018;?;first;?;53.0;?;78000;?;?
2016;?;second;pune;?;47.0;360200;Harley-Davidson;?
2017;33000;first;ghaziabad;?;?;40000;?;?
2015;?;second;?;35.0;25.0;?;?;?
2015;67000;first;mumbai;38.0;21.0;?;Bajaj;Pulsar
2015;15000;first;bangalore;?;14.6;60000;Suzuki;Gixxer
?;22500;?;?;40.0;19.0;85000;?;?
2020;?;first;kalyan;30.0;?;540000;Kawasaki;Z650
2014;60000;first;?;?;19.8;107000;Royal-Enfield;?
?;?;first;?;35.0;19.8;120000;?;Classic
?;30000;?;?;?;16.0;59250;?;YZF-R15
2016;13500;?;nagpur;27.0;?;?;Hyosung;Aquila
2011;21045;?;bangalore;40.0;?;?;?;Avenger
?;15628;first;?;40.0;19.0;?;Bajaj;?
2017;29500;?;hyderabad;53.0;19.0;68000;Bajaj;?
?;?;first;bangalore;35.0;?;?;?;Renegade
2008;50000;first;delhi;?;?;125000;Royal-Enfield;?
2017;23700;first;delhi;?;?;?;Royal-Enfield;Classic
?;16000;first;delhi;40.0;19.8;163600;Royal-Enfield;Thunderbird
?;14000;?;hyderabad;?;?;80000;?;?
2018;4700;?;kolkata;?;19.8;145100;Royal-Enfield;Classic
2012;?;second;?;45.0;?;?;Bajaj;?
?;30000;?;mumbai;40.0;?;44000;Bajaj;Avenger
?;7630;?;?;32.0;?;97700;?;Classic
?;9000;first;vadodara;38.5;20.11;?;Bajaj;Pulsar
2015;5500;?;thane;35.0;25.0;120000;?;RC
?;4700;second;gurgaon;25.0;27.2;155000;Royal-Enfield;Thunderbird
2016;?;first;bangalore;?;13.0;?;Yamaha;FZs
?;33300;?;bangalore;?;?;140000;Royal-Enfield;?
?;21699;first;jaipur;55.0;?;?;Hero;?
2017;?;?;hyderabad;?;14.3;58200;?;Avenger
2016;?;second;?;?;21.0;80999;Bajaj;?
?;?;first;?;63.0;14.0;?;Suzuki;?
?;5900;first;?;?;47.0;350000;Harley-Davidson;Street
2019;8000;?;?;32.0;24.5;170000;Royal-Enfield;Himalayan
2020;4000;first;?;35.0;?;?;KTM;Duke
2011;23300;first;kolkata;40.0;17.0;30000;?;Karizma
?;5610;first;?;?;42.9;195000;KTM;Duke
2017;6000;first;delhi;35.0;19.8;130000;?;?
?;10000;first;pune;26.0;42.3;?;KTM;RC
2012;?;?;bangalore;32.0;27.2;?;?;Classic
2016;25000;second;?;40.0;19.0;65000;?;?
?;16500;first;pune;?;19.8;115000;?;Classic
?;7800;?;?;?;77.0;599999;?;Street
2014;?;?;pune;?;19.0;?;?;Avenger
?;40;?;?;43.0;?;125000;Yamaha;FZ25
2016;?;first;ghaziabad;50.0;?;37000;Bajaj;Avenger
2018;15000;?;?;?;19.8;?;?;Classic
?;4444;first;mumbai;22.0;33.0;195000;?;Apache
?;3000;first;?;53.72;14.79;?;Bajaj;?
?;?;first;?;40.0;19.8;?;Royal-Enfield;Bullet
2018;6093;first;?;35.0;19.8;?;?;Classic
2019;?;?;bangalore;35.0;19.8;184100;Royal-Enfield;?
2016;9800;?;?;42.0;?;?;Yamaha;YZF-R15
?;?;?;pune;?;19.8;155000;Royal-Enfield;Thunderbird
2017;20000;?;chennai;35.0;25.1;155000;?;RC
?;15600;second;delhi;32.0;?;99750;Royal-Enfield;?
?;?;first;delhi;?;19.8;?;Royal-Enfield;Classic
?;?;?;hyderabad;35.0;?;145250;KTM;?
2018;13000;first;hyderabad;?;?;?;Hero;?
2015;?;?;bangalore;40.0;?;40000;Hero;Karizma
2013;?;?;?;83.0;?;25000;?;HF
?;19000;?;bangalore;?;14.6;72500;?;Gixxer
2020;?;first;?;58.0;12.2;96800;Yamaha;FZS-FI
2015;14500;?;vadodara;?;19.8;115300;?;Classic
2014;?;?;kolkata;?;19.8;112900;Royal-Enfield;?
2019;?;first;ghaziabad;?;19.8;149300;Royal-Enfield;Classic
?;?;first;ahmedabad;63.0;?;?;?;Gixxer
2017;?;first;indore;45.0;?;48750;Bajaj;Avenger
2014;?;first;?;35.0;?;?;?;Classic
?;17300;?;gurgaon;25.0;42.9;?;KTM;Duke
2014;26000;first;?;32.0;27.2;?;Royal-Enfield;Classic
2019;11186;?;?;45.0;?;85000;Yamaha;FZs
?;1800;first;?;?;19.0;75400;?;Avenger
?;?;first;?;35.0;19.8;126600;?;?
?;?;first;?;50.0;14.3;55000;?;Avenger
2012;39809;?;?;38.0;?;75000;Honda;?
2012;?;first;?;38.0;?;?;Honda;?
2017;30000;?;delhi;35.0;19.8;?;Royal-Enfield;?
?;?;second;pune;25.0;?;?;?;Thunderbird
?;?;?;ludhiana;75.0;9.0;44000;Hero;?
?;?;first;chennai;43.0;?;95000;?;FZ25
2016;?;first;?;?;?;124500;?;Classic
?;?;first;mumbai;35.0;24.6;165000;KTM;?
?;12000;first;?;40.0;19.8;?;Royal-Enfield;?
2019;?;first;hyderabad;35.0;?;?;Royal-Enfield;Classic
2017;16000;?;?;?;?;114900;Royal-Enfield;Classic
2016;11500;first;gurgaon;57.0;11.8;30000;?;?
?;?;first;gurgaon;57.0;12.0;34000;Bajaj;V12
?;?;first;hyderabad;42.0;?;?;Yamaha;?
2020;?;first;delhi;55.0;?;62000;Hero;Glamour
2018;?;first;delhi;35.0;?;70000;UM;?
?;?;?;hyderabad;40.0;?;71300;?;Thunderbird
?;14999;?;gurgaon;?;18.76;112999;Bajaj;Avenger
2016;17900;first;?;?;?;?;?;Classic
2020;?;first;noida;?;19.1;185000;?;?
?;?;first;ahmedabad;?;?;49000;?;?
?;27400;first;pune;42.0;16.7;75000;Yamaha;YZF-R15
?;?;first;?;?;?;?;Bajaj;?
?;?;first;coimbatore;?;19.8;180000;Royal-Enfield;?
2020;2200;?;pune;35.0;25.1;190000;KTM;?
2018;?;first;dehradun;55.0;8.0;?;Hero;Passion
2018;20500;first;?;32.0;27.2;?;?;Classic
2017;10000;?;rohtak;35.0;?;121000;?;?
2015;?;second;?;40.0;?;?;Royal-Enfield;Thunderbird
?;35000;?;?;50.0;14.3;65000;Bajaj;?
?;?;first;?;?;82.7;497000;Benelli;TNT
2016;20450;first;faridabad;40.0;19.8;110000;Royal-Enfield;Thunderbird
2016;26400;?;ghaziabad;27.0;26.21;?;?;?
?;?;first;chandigarh;35.0;19.8;?;?;Classic
?;?;first;bangalore;?;?;135000;Royal-Enfield;?
?;4000;?;delhi;?;?;?;Yamaha;YZF-R15
?;57000;first;?;38.0;21.0;18500;Bajaj;Pulsar
?;22900;first;?;40.0;19.8;115000;?;Thunderbird
2015;?;?;hyderabad;35.0;25.0;?;?;?
2016;?;first;hyderabad;5.0;?;46000;Hero;?
?;3000;?;?;?;?;133500;UM;Renegade
2013;?;?;pune;65.0;?;38000;Bajaj;Discover
?;?;?;ahmedabad;40.0;?;100000;?;Thunderbird
2019;14000;first;delhi;55.0;8.0;?;?;?
?;24344;?;?;?;8.2;30000;?;Splendor
?;10500;second;?;35.0;19.8;165000;Royal-Enfield;?
?;?;first;?;?;24.5;?;?;Himalayan
2014;?;second;ludhiana;42.0;16.7;?;?;YZF-R15
?;17400;first;pune;35.0;?;?;?;Classic
2014;?;third;?;45.0;17.0;35000;Bajaj;?
2012;38150;first;?;?;?;25000;Hero;CD
?;23000;first;mumbai;29.0;26.15;50000;?;?
?;?;first;?;?;9.0;20000;Hero;?
2020;208;first;chennai;?;28.0;220000;Hyosung;?
2015;?;first;lucknow;?;?;?;Suzuki;Gixxer
2016;42000;?;delhi;35.0;?;125000;Royal-Enfield;Classic
2012;67000;?;?;45.0;17.0;?;Bajaj;?
?;?;?;?;40.0;?;?;Royal-Enfield;Thunderbird
?;2600;?;mumbai;15.0;140.0;1089375;?;?
?;4000;first;?;?;24.6;207500;KTM;RC
?;30000;?;bangalore;43.0;20.3;?;?;FZ25
?;?;second;pune;?;19.0;55250;Bajaj;Avenger
?;15999;?;gurgaon;89.0;8.1;?;?;CT
2019;?;first;?;84.0;8.2;?;Hero;?
?;27000;first;hyderabad;35.0;24.8;?;UM;Renegade
?;11560;first;gurgaon;65.0;10.9;?;Bajaj;Discover
2019;?;first;?;?;19.8;105000;?;Electra
2019;30000;first;?;?;?;?;?;?
?;?;?;?;?;11.8;36000;?;V15
?;?;first;gurgaon;?;11.8;?;?;V15
2019;11500;first;?;25.0;?;280000;?;?
2017;?;?;hyderabad;?;?;85000;UM;?
2018;16000;first;?;?;8.2;?;?;Splendor
?;?;second;?;45.0;14.3;?;Bajaj;Avenger
2017;37000;second;?;?;11.8;40000;Bajaj;?
2014;20000;first;?;?;25.0;85000;KTM;Duke
2016;24000;?;mumbai;25.0;27.2;?;Royal-Enfield;Classic
?;50000;first;meerut;?;?;16000;Hero;CBZ
?;10429;?;ahmedabad;?;?;150000;?;?
2017;10000;?;pune;81.0;?;?;?;?
2019;?;first;pune;35.0;19.8;185000;?;?
2010;?;second;delhi;35.0;19.8;?;Royal-Enfield;?
2013;51000;first;jaipur;53.0;14.0;35000;Hero;Hunk
2018;9000;?;delhi;?;?;135000;Royal-Enfield;Classic
2019;?;first;?;40.0;19.8;170000;Royal-Enfield;?
2013;12241;first;?;?;16.0;?;Yamaha;YZF-R15
2016;?;?;?;?;19.0;60000;?;?
2014;?;first;delhi;35.0;19.8;110000;Royal-Enfield;Classic
2017;6200;first;noida;35.0;?;?;Royal-Enfield;Classic
?;19269;first;bangalore;?;14.0;85000;Suzuki;?
?;?;first;kolkata;?;?;49000;Bajaj;V15
2007;50000;first;?;?;?;?;?;?
1994;366600;?;jaipur;?;7.44;?;?;Splendor
?;?;?;jaipur;40.0;19.0;?;?;Avenger
2020;?;first;jaipur;55.47;15.0;66000;Hero;?
?;34000;first;jaipur;?;15.0;66000;Hero;?
?;20000;first;jaipur;55.47;?;66000;Hero;Xtreme
?;28823;first;bangalore;?;?;58000;Yamaha;?
?;42000;first;?;42.0;?;?;Yamaha;?
?;?;?;?;35.0;25.0;135000;?;?
2009;?;?;bangalore;55.0;7.5;?;Hero;?
2016;?;first;patna;?;?;80000;Royal-Enfield;Thunderbird
2018;5600;first;ahmedabad;40.0;?;?;?;?
2016;65000;?;pune;65.0;17.0;?;Bajaj;Pulsar
2020;?;?;mumbai;?;?;259375;KTM;Duke
?;?;first;?;35.0;?;181562;KTM;?
?;4500;first;mumbai;35.0;19.8;?;?;?
2018;?;?;?;35.0;19.8;?;Royal-Enfield;Classic
?;10283;first;mumbai;42.5;14.0;145250;KTM;RC
2019;2500;?;?;?;?;197125;KTM;?
2016;9000;first;mumbai;?;?;259375;?;YZF-R3
2019;?;?;mumbai;35.0;?;?;Royal-Enfield;Classic
2020;7000;first;?;?;?;?;?;RC
?;2800;first;?;35.0;?;?;Royal-Enfield;?
2015;9000;?;mumbai;32.0;?;129687;Royal-Enfield;Classic
2016;10000;first;?;20.0;47.0;337187;Harley-Davidson;Street
2016;9000;first;?;20.0;47.0;337187;?;?
2018;10000;first;mumbai;?;50.0;726250;Harley-Davidson;Iron
2018;17000;?;mumbai;20.0;?;?;?;?
?;8900;first;?;?;50.0;570625;?;Iron
2017;?;first;mumbai;25.0;70.0;466875;Harley-Davidson;Street
2016;?;first;?;?;?;?;Harley-Davidson;Iron
?;?;first;?;?;39.0;311250;Kawasaki;Ninja
2014;23000;first;mumbai;40.0;24.2;65000;?;Pulsar
?;20000;first;howrah;?;?;115300;?;Classic
2014;43130;?;chennai;?;19.0;?;?;Avenger
2015;25000;?;pune;45.0;?;45000;Bajaj;Pulsar
2020;4000;?;kolkata;55.47;15.0;119000;Hero;Xtreme
2019;?;first;?;35.0;?;150000;Royal-Enfield;Classic
?;22000;first;bangalore;40.0;19.0;65000;Bajaj;?
2017;34500;?;?;40.0;19.0;75000;?;?
?;41877;?;noida;35.0;27.2;140200;?;Classic
2015;?;?;bangalore;?;?;?;Royal-Enfield;?
?;?;first;?;?;?;?;Bajaj;?
2017;20000;?;?;55.0;15.6;52000;Hero;Xtreme
2004;80070;?;bangalore;?;15.0;10000;?;Pulsar
2015;?;?;?;27.0;26.21;?;?;Aquila
?;30000;?;?;?;19.8;93000;?;Classic
?;23700;?;?;40.0;19.8;?;Royal-Enfield;?
