Ireland;?;?;CF;737-800;Sep;2012;Europe;2;?
United Kingdom;?;?;CF;?;Feb;1987;Europe;5;?
United Arab Emirates;?;?;?;?;Jul;2008;Middle East;4;?
Trinidad and Tobago;?;?;PW;?;Apr;1986;?;1;1
Netherlands;?;?;?;757-200;Apr;?;?;1;1
Australia;Virgin Australia;?;?;?;Mar;?;Oceania;1;?
?;Lufthansa Cargo;?;GE;?;May;?;Europe;?;?
Belgium;NATO;?;?;?;May;?;Europe;?;?
USA;?;1998;CF;?;Feb;?;?;?;1
Venezuela;?;?;PW;737-200;Jan;?;?;?;1
USA;?;?;PW;DC-9;Feb;1965;North America;3;3
?;CES Leasing Corporation;?;GE;777F;?;?;?;1;1
Cameroon;Republic of Cameroon;?;PW;?;?;1978;?;?;1
Taiwan;?;?;?;?;?;?;?;?;?
Japan;?;?;?;?;?;?;?;?;?
Argentina;?;1979;PW;727;Jan;?;?;1;?
China;?;?;?;737-800;Jun;?;East Asia;2;2
Unidentified;?;?;?;747-8;?;2021;?;1;1
United Kingdom;?;?;?;707/720;?;1961;?;1;?
USA;Frontier Airlines;1980;PW;737-200;?;1979;?;?;?
Jordan;Royal Jordanian;1974;?;727;?;1974;?;?;?
USA;?;1966;?;DC-9;Nov;1966;North America;?;?
?;?;?;RR;787-9;Jan;2008;Middle East;?;?
?;?;1970;PW;?;Jun;1969;Europe;?;1
?;Italian Air Force;1974;PW;?;?;?;?;?;2
?;Air Serbia;?;?;?;?;?;?;?;3
?;Air Guinee;?;PW;?;?;?;?;?;1
Mexico;Aeromexico;?;PW;?;Jan;1973;?;?;6
?;Continent Air Paris;1989;PW;?;Dec;?;?;1;1
?;?;1992;PW;MD-80;Feb;1989;North America;1;1
?;?;1968;PW;707/720;May;?;Southeast Asia;3;?
?;?;1966;PW;727;Feb;1966;North America;?;?
?;?;2021;CF;737-800A;?;2019;?;?;?
?;?;2000;CF;737-700;?;1999;Central America and Mexico;4;?
?;?;?;PW;727;?;?;?;1;1
?;?;?;CF;737-800;?;?;?;2;?
?;South African Airways;?;PW;707/720;Feb;?;?;3;?
?;Monarch Airlines;?;RR;757-200;Feb;?;Europe;2;?
?;SunExpress Airlines;?;CF;737-800;?;?;?;?;7
Iraq;Republic of Iraq;2014;CF;737-800;?;2008;?;?;5
USA;?;1970;PW;737-200;?;1968;?;?;1
?;NEA Holdings Inc.;1968;PW;727;?;1968;North America;?;?
?;ICBC Leasing;2017;CF;737-800;?;2013;?;?;?
Poland;LOT Polish Airlines;?;CF;?;May;?;?;?;?
Bermuda;AOF Leasing;?;?;?;?;?;?;?;?
Germany;Germania;1998;?;737-700;?;1995;?;?;?
Kuwait;Kuwait Airways;1994;?;747-400M;?;1992;Middle East;1;?
Netherlands;Dutch Caribbean Airlines;1982;?;MD-80;?;1982;Europe;2;2
Canada;Wardair;1968;PW;707/720;?;1968;North America;?;?
Japan;All Nippon Airways Co. Ltd.;1964;PW;727;?;?;?;?;1
?;Laker Airways (Bahamas);1977;?;?;?;1977;?;1;1
?;Eastern Provincial Airways;?;?;?;Jan;1973;?;1;1
?;Aer Lingus;?;?;?;?;1966;?;2;?
?;?;?;CF;?;?;2007;North America;6;6
Qatar;?;?;GE;?;?;2011;Middle East;3;?
Senegal;?;?;CF;737-700;?;?;Africa;?;1
South Korea;?;1975;GE;DC-10;?;?;East Asia;3;3
China;?;?;?;?;Dec;2013;?;4;4
?;?;?;?;747-300;Jan;1989;?;1;1
Jordan;?;?;?;787-8;?;?;?;1;1
?;Government of Egypt;?;?;?;?;?;?;?;1
?;Ansett Worldwide Av. Equipment;1992;?;?;?;?;?;?;1
?;TUI Group;?;?;?;?;?;Europe;?;2
?;UTA;?;?;?;Jan;?;?;2;2
?;Condor Flugdienst;?;?;?;Mar;?;Europe;1;1
Slovakia (Slovak Republic);SkyEurope;2007;?;?;Jul;2005;Europe;4;4
South Africa;South African Airways;1967;?;727;Jan;1966;Africa;2;?
Germany;dba;?;?;?;Mar;?;?;6;?
Sweden;Malmo Aviation;?;?;MD-80;Mar;1991;?;?;2
?;Transamerica Airlines;?;?;?;?;?;?;?;1
?;Midway Airlines;?;?;?;Apr;?;Africa;?;1
?;?;?;?;?;Jan;?;Europe;1;?
?;?;?;?;?;?;1987;Europe;3;?
United Kingdom;Virgin Atlantic Airways;?;RR;787-9;?;2007;?;1;?
USA;GATX Financial Corporation;?;?;767-200ER;?;1989;North America;?;?
Japan;Japan ASDF Tanker;2006;GE;767-200ER;Jun;2004;East Asia;?;?
Netherlands;KLM Royal Dutch Airlines;1980;?;?;?;1979;Europe;2;?
?;Air Holland Leasing;?;RR;?;?;?;?;3;?
?;China Airlines;1977;?;?;?;?;?;1;?
?;Transamerica Airlines;1967;?;?;Feb;?;?;1;1
Zimbabwe;?;1987;?;?;?;?;?;?;2
USA;?;1998;?;737-700;?;1997;North America;2;2
Russian Federation;?;2014;?;?;?;2011;Europe;3;3
?;Air Afrique;1980;PW;?;?;1979;?;1;1
?;?;?;PW;?;?;1966;North America;?;1
?;Ansett Australia;?;PW;?;?;?;?;?;2
?;Pembroke Capital Limited;1998;?;737-300;?;?;?;1;?
Samoa;Samoa Airways;1981;?;737-200;Jun;1979;?;1;?
USA;?;1992;?;757-200;Apr;1988;North America;2;?
?;?;1973;?;?;?;1972;Europe;?;3
?;Olympic Airlines;1968;?;?;?;?;Europe;?;1
?;BDS Japan International Tanker;2021;PW;?;?;?;?;?;1
?;Tracinda Corp.;1968;?;DC-9;Apr;1968;?;1;1
Vietnam;Vietnam Airlines;2003;?;777-200ER;Jan;?;?;2;2
China;9 Air;2016;?;737-800;May;?;?;4;4
?;West Coast Airlines - UK (Inac;?;PW;DC-9;?;?;?;1;?
?;?;?;?;737 MAX;?;?;?;4;?
?;Air Algerie;?;?;727;Jan;1974;?;1;?
?;?;?;?;727;Mar;?;?;?;2
?;?;?;CF;737 MAX;Dec;2017;?;?;1
?;Canadian Airlines;1987;CF;737-300;Apr;1984;?;2;2
Ireland;Ryanair;?;?;737-800;Jan;?;?;9;?
China;China Eastern Airlines Wuhan;?;?;737-800;Jun;?;?;2;?
?;Shandong Airlines;2008;?;737-800;Jan;2006;?;3;3
?;British Airtours;1981;PW;?;Dec;1978;?;?;3
?;?;?;PW;727;Aug;1978;Central America and Mexico;?;1
?;Deucalion Capital VII Limited;2009;?;777F;Sep;2005;Europe;?;?
Russian Federation;AirBridgeCargo Airlines;2017;GE;?;Mar;2016;Europe;?;?
?;DAE Aerospace Enterprise;?;PW;767-300ER;Jan;?;?;?;?
?;Icelandair;?;CF;?;Jan;?;?;?;?
?;?;1992;PW;?;Mar;?;?;?;1
?;Cargolux Airlines Internationa;2007;RR;?;?;2006;Europe;?;?
?;Transair Sweden;?;PW;727;?;1966;Europe;?;?
Ghana;Ghana Airways;?;PW;DC-9;Jun;1977;Africa;?;?
?;ITOCHU Corporation;1996;?;767-200ER;Oct;1994;East Asia;1;1
?;Balair/CTA;?;?;DC-9;Jan;1969;Europe;1;1
?;Air France;?;?;?;?;?;Europe;3;?
?;Government of Egypt;1974;?;?;?;?;Africa;?;?
Mozambique;LAM;1993;PW;767-200ER;?;?;Africa;1;?
Denmark;?;1978;PW;727;Jan;1978;Europe;1;?
Japan;?;1960;?;DC-8;?;1960;East Asia;1;?
?;?;?;PW;?;?;1973;North America;2;?
?;Tassili Airlines;?;CF;?;May;2017;Africa;3;3
?;Malmo Aviation;?;?;?;?;1989;Europe;?;?
?;Boullioun Aviation Services;1997;?;?;Jun;?;North America;?;?
?;Far Eastern Air Transport;?;?;?;Apr;?;Southeast Asia;?;?
USA;?;2003;?;?;Mar;2001;North America;?;3
?;?;?;?;?;Jun;1965;?;?;?
?;?;1992;CF;?;Aug;1987;?;?;?
?;?;2009;CF;?;Apr;?;?;?;?
?;?;2014;CF;737-800;Sep;?;?;5;?
China;?;?;GE;787-9;Feb;2017;?;2;?
Cayman Islands;?;2022;CF;737 MAX;Aug;?;Caribbean;1;1
China;China Southern Airlines;1987;RR;757-200;Jan;?;East Asia;3;3
Bolivia;LAB;1970;?;727;Aug;?;?;1;1
?;Dome Petroleum;1980;?;737-200;Aug;?;North America;1;?
?;?;?;CF;?;Feb;?;?;1;?
Tunisia;?;?;?;?;Mar;?;?;1;?
?;?;?;?;?;Mar;1968;Central Asia;?;1
?;?;?;?;?;Apr;1981;?;?;4
?;?;?;?;737-800;Feb;?;?;7;7
Qatar;?;1979;?;727;Jan;?;?;?;1
Mexico;?;1981;?;DC-10;Jan;?;?;?;?
Australia;?;?;PW;DC-9;Apr;?;Oceania;?;?
?;?;?;?;DC-9;?;?;North America;?;?
?;?;?;?;?;?;2014;Europe;3;3
?;Union Aeromaritime Transport;?;?;DC-8;?;1956;Europe;1;1
Belgium;Trans European Airways;?;?;737-200;?;1980;?;2;2
Kuwait;Kuwait Air Force;?;PW;DC-9;Oct;1976;?;2;?
China;Zhongyuan Airlines;?;CF;737-300;Oct;?;East Asia;2;?
Saudi Arabia;Saudi Arabian Airlines;?;PW;707/720;Feb;?;Middle East;2;?
Romania;Socialist Republic of Romania;?;PW;707/720;?;?;Europe;1;1
?;Transair (Inactive);?;PW;737-200;?;?;?;?;?
?;?;?;?;?;?;?;?;?;?
?;?;1978;?;737-200;?;1978;?;?;1
China;?;?;?;?;?;?;?;3;?
?;?;?;PW;?;?;?;Europe;5;?
?;?;?;?;?;?;?;South Asia;?;?
?;?;?;?;?;Jan;?;?;?;?
?;?;?;PW;DC-9;?;1976;?;?;?
?;?;2011;?;737-800;?;2006;?;?;?
?;?;2011;?;737-800;?;2008;Europe;?;?
?;?;1998;?;737-300;?;1998;?;2;?
?;?;?;?;?;Dec;?;?;1;?
?;?;?;PW;?;?;?;?;?;3
USA;?;1979;PW;?;?;1978;North America;?;1
USA;?;1996;RR;MD-90;?;?;?;?;?
?;Iraqi Airways;1976;PW;737-200;Jan;?;?;?;?
?;SAHSA;1974;PW;737-200;Nov;?;?;1;?
?;AerCap;2019;GE;787-9;Jun;?;?;1;1
?;Capitol Air;1969;GE;DC-8;Jan;?;?;?;1
Germany;?;2000;?;737-800;Jan;?;Europe;?;?
United Kingdom;?;1980;PW;737-200;Mar;1980;?;?;?
China;?;2007;GE;747-400ERF;Aug;2005;?;3;?
Israel;?;?;RR;787-9;Dec;2006;Middle East;2;?
?;?;?;PW;707/720;Mar;?;Europe;2;2
China;?;?;GE;787-9;Feb;2017;East Asia;?;?
Nigeria;Federal Government of Nigeria;?;?;727;Jul;1982;?;?;?
?;Business Aerotech;1971;?;727;Nov;?;?;1;?
?;?;1991;?;?;?;1988;?;1;1
Nauru;?;?;?;?;?;1974;?;1;1
Pakistan;Pakistan International Airline;?;?;?;Jan;?;?;1;1
Ecuador;TAME;1980;PW;?;Sep;?;?;1;?
Kazakhstan;Kazakhstan Airlines;2002;GE;?;Dec;?;?;1;?
USA;BDS USAF Tanker Program;2019;PW;?;Jan;?;?;?;?
USA;777 Partners;2021;CF;737 MAX;Mar;2021;?;?;?
Belgium;?;1996;CF;737-300;Dec;1995;?;2;2
USA;?;?;CF;737-400;Jun;1997;?;1;?
Luxembourg;Luxair;1978;?;737-200;Jan;?;?;1;?
Ireland;Avia Capital Leasing;2014;?;737-800;?;?;?;5;5
Malta;Air Malta;1987;?;?;Aug;?;Europe;2;2
USA;?;?;CF;?;Jun;?;?;1;1
?;?;?;CF;737-300;Apr;?;East Asia;?;1
?;?;?;PW;?;Dec;?;Europe;?;6
?;?;?;GE;?;?;1994;East Asia;?;1
Australia;?;?;CF;?;Oct;2001;Oceania;1;1
USA;?;?;PW;737-200;Nov;1978;North America;1;1
Taiwan;?;1995;GE;747-400M;Feb;1995;Southeast Asia;1;?
USA;?;1965;PW;707/720;?;?;North America;2;?
?;?;1970;PW;737-200;?;?;?;1;?
Luxembourg;?;?;?;?;?;?;?;1;1
?;Pacific Air Lines;1966;?;?;Sep;?;?;2;2
China;?;1985;PW;737-200;?;?;?;5;5
USA;?;1994;?;737-400;Jan;?;North America;1;?
Belgium;?;1970;?;747-100;?;1969;Europe;2;?
Indonesia;Indonesian Air Force-DUPLICATE;1982;?;737-200;?;?;?;?;?
France;Euralair;?;?;?;May;?;?;?;1
Canada;CP Air;?;?;?;Feb;?;?;?;?
United Kingdom;British Airways;?;PW;707/720;Jan;1970;?;?;?
Japan;Japan Asia Airways;?;PW;?;Aug;?;?;?;?
Austria;Lauda Air;?;?;767-300ER;Jan;?;Europe;?;?
?;?;?;?;?;Jan;?;North America;?;?
?;Sriwijaya Air;2015;?;?;?;?;?;?;?
?;Aviation Service & Support;1975;?;?;?;?;?;1;1
?;?;2009;?;777-300ER;?;?;Oceania;3;3
Thailand;?;?;?;737-300;?;?;Southeast Asia;1;?
United Kingdom;?;?;PW;?;?;?;?;2;2
USA;Hawaiian Airlines;1975;?;?;Feb;1974;North America;4;4
?;?;1966;?;?;Jan;1965;North America;1;1
?;Southwest Airlines;1999;?;737-700;Jan;1998;North America;10;?
?;Novair International Airways;1990;CF;737-400;Apr;1990;Europe;1;?
?;Balair/CTA;1976;PW;DC-9;Feb;1976;Europe;1;?
?;?;?;PW;?;Feb;?;Southeast Asia;?;?
?;Northwest-Merged w Delta;?;PW;?;?;?;North America;?;?
?;Sberbank Leasing;2019;?;?;?;?;Europe;?;?
?;?;2000;RR;717-200;?;?;?;?;?
?;?;1978;?;737-200;?;?;?;?;?
India;?;2006;?;737-800;?;?;?;?;?
United Arab Emirates;?;2012;?;?;?;?;?;?;?
Spain;?;?;?;?;Jan;?;?;?;?
Italy;Alitalia;1969;PW;?;?;?;?;2;2
?;?;?;?;?;?;?;Middle East;?;?
?;?;1992;?;?;?;1990;?;?;2
?;?;2019;CF;?;?;2017;?;?;?
?;?;1968;?;?;?;1967;?;?;?
Canada;?;?;?;737-800;?;2004;North America;?;?
?;?;?;?;?;Apr;2008;Middle East;?;?
?;?;1981;?;?;Nov;?;North America;?;?
?;?;2011;CF;?;Nov;?;North America;4;?
Malaysia;?;2019;GE;787-9;Nov;?;Southeast Asia;1;1
USA;?;2001;CF;737-700C;Dec;?;North America;?;2
?;?;?;GE;?;Jan;1989;Southeast Asia;?;?
?;?;?;GE;?;Apr;1976;?;2;?
?;?;?;?;?;Apr;?;Europe;2;?
?;Lignes Aeriennes de Congolaise;1973;?;737-200;?;?;?;1;?
?;?;1965;?;707/720;?;?;?;?;?
Ireland;?;?;?;?;?;?;Europe;?;?
Kazakhstan;?;2013;?;?;?;?;Central Asia;2;2
?;?;1974;?;727;Feb;1974;Central America and Mexico;?;3
?;?;1985;CF;737-300;?;1982;Europe;?;3
?;?;1973;PW;727;?;1972;North America;?;?
Norway;?;2016;CF;737-800;?;2012;Europe;?;?
Bangladesh;?;?;?;777-300ER;Apr;?;South Asia;2;?
?;Federative Republic of Brazil;?;?;737-200;?;1975;South America;2;?
?;?;2014;?;737-800;?;2014;North America;?;3
?;Bonanza Airlines;1966;PW;DC-9;Jul;1963;?;?;?
?;Germania;1991;CF;737-300;May;1991;?;?;1
?;?;?;CF;737-800;Mar;2007;?;1;1
Canada;?;?;PW;?;?;?;North America;1;1
Taiwan;China Airlines;?;PW;?;?;?;?;?;1
United Kingdom;Monarch Airlines;?;PW;?;?;?;?;?;2
Azerbaijan;Silk Way Airlines;?;GE;?;?;2015;Central Asia;?;1
China;China Eastern Airlines Wuhan;1999;CF;?;Oct;?;East Asia;1;1
?;?;2019;CF;737 MAX;?;?;Europe;?;1
?;?;?;GE;?;?;?;Europe;?;1
USA;?;?;CF;?;?;1996;North America;?;4
Canada;?;?;?;?;?;1968;North America;?;1
?;?;?;?;?;Jan;?;?;2;2
?;Olympic Airlines;1968;?;707/720;Jan;1968;Europe;1;1
South Africa;Comair Limited;?;CF;737-800;Jun;?;Africa;4;4
Israel;EL AL Israel Airlines;?;PW;747-200;Jan;?;Middle East;1;1
France;Aeromaritime;1991;PW;767-300ER;Jan;1989;Europe;1;1
India;Jet Airways;2003;?;737-900;Mar;?;South Asia;1;?
USA;?;1977;PW;DC-9;Mar;?;North America;?;?
Ukraine;?;2016;?;737-800;Jul;?;Europe;?;1
Australia;?;?;?;737-800A;Jan;2016;Oceania;3;3
?;?;?;?;MD-80;?;1994;?;4;?
?;?;?;PW;MD-80;?;1986;?;2;?
?;?;2013;CF;737-800;Jan;2008;?;4;?
?;?;?;PW;707/720;May;1973;?;2;2
?;?;?;?;DC-10;Nov;1983;?;1;?
Ethiopia;Ethiopian Airlines Group;?;?;707/720;?;1965;Africa;?;?
Liberia;?;1978;?;?;?;1978;?;?;?
Peru;?;1968;PW;?;Apr;?;?;?;?
?;?;1977;?;?;Jun;1976;?;?;?
?;?;?;?;747-200;?;?;?;?;?
?;Midwest Airlines Inc.;?;?;717-200;?;2002;North America;11;?
USA;?;2018;GE;777F;Jan;2017;North America;?;?
Chile;?;2010;GE;?;Jan;2007;South America;?;?
Malaysia;?;2020;GE;787-9;Nov;2019;Southeast Asia;1;1
USA;?;1970;?;DC-8;?;?;North America;2;2
?;?;1971;?;?;?;?;Europe;2;2
?;?;1979;?;?;?;?;?;3;3
?;L.T.E. International Airways;1992;RR;?;?;1988;?;1;1
USA;?;1967;?;?;?;?;?;1;1
?;?;2014;?;?;?;?;?;4;?
?;?;?;?;767-200ER;?;1987;?;?;2
Syrian Arab Republic;Syrianair;?;?;747-100;Dec;?;Middle East;2;?
?;Voyager Aviation Aircraft Leas;?;?;777-300ER;Jul;?;North America;2;?
?;Swiss International Air Lines;2018;?;777-300ER;Apr;2015;Europe;?;?
Israel;Arkia Israeli Airlines;?;?;737-200;Jun;1981;?;2;2
Switzerland;Swiss International Air Lines;?;GE;?;Apr;2015;Europe;?;2
USA;?;?;CF;?;Jan;1990;North America;?;1
Kuwait;?;?;PW;?;Apr;1975;Middle East;?;1
?;?;?;CF;737-800;Nov;2005;Africa;?;2
China;Shanghai Airlines;2013;?;737-800;Apr;?;East Asia;?;2
?;Zhongyuan Airlines;1994;?;737-300;Apr;?;East Asia;3;?
?;Midland Montagu Leasing;?;?;737-200;Dec;1979;?;1;?
?;?;1991;RR;757-200;Apr;1988;?;?;?
?;?;1974;GE;DC-10;?;?;?;?;1
?;?;1989;?;DC-10;?;?;Africa;?;1
?;?;?;?;737-200;?;1981;South America;?;3
?;?;?;?;DC-9;?;1968;North America;?;1
?;China Eastern Airlines;2012;CF;?;?;2008;East Asia;?;2
United Arab Emirates;National Airlines;1967;?;?;Feb;1966;Middle East;?;?
?;FAA;?;?;?;Jan;1961;North America;?;1
?;Xiamen Airlines;?;?;?;Jan;2001;East Asia;?;?
?;China Northern Airlines;1985;PW;?;Jun;1985;East Asia;2;?
?;?;1988;PW;MD-80;Sep;1986;Europe;2;?
?;?;1967;?;727;?;1966;?;1;?
?;?;2008;?;777-300ER;Feb;2007;?;4;?
?;German Air Force;1968;PW;707/720;Nov;1967;?;4;?
?;?;?;CF;?;Nov;2014;?;2;?
?;?;2002;RR;?;Jan;?;?;1;?
?;Saturn Airways;?;GE;?;?;?;?;1;1
?;Itel Air;?;PW;737-200;Jan;?;?;?;1
?;UNI Airways;?;RR;?;May;?;?;?;1
Argentina;AUSTRAL - Cielos del Sur;?;PW;MD-80;Dec;?;?;?;3
Morocco;Royal Air Maroc;?;?;737-400;Jan;?;?;1;1
French Polynesia;Air Tahiti Nui;?;?;?;Apr;?;?;2;?
USA;?;?;PW;?;Jan;?;?;?;1
China;?;2014;GE;?;?;?;East Asia;4;4
China;?;2016;CF;?;?;?;East Asia;?;?
Nigeria;?;?;PW;?;?;?;Africa;?;?
Ukraine;Ukraine International Airlines;?;CF;?;?;?;?;?;1
USA;FedEx Express;?;GE;DC-10;Feb;1987;?;?;1
USA;?;?;PW;747-100;?;1969;?;?;1
Dominican Republic;?;1972;?;727;?;?;?;1;?
Taiwan;Great China Airlines;1997;?;MD-90;?;?;Southeast Asia;?;?
Turkey;Turkish Airlines;2011;?;737-900ER;?;?;Europe;?;?
Iraq;?;1976;?;727;?;?;?;?;3
Venezuela;?;1969;?;DC-9;Jun;?;?;?;1
?;?;1960;?;?;Jan;1956;?;2;2
?;?;2000;?;?;Jul;1998;Middle East;?;2
?;?;2013;GE;?;Nov;2006;Europe;?;2
USA;?;?;?;?;Jan;1996;North America;?;1
India;?;?;?;737-800;Jan;?;South Asia;?;?
Taiwan;?;?;?;MD-80;May;1993;Southeast Asia;?;?
Canada;Quebecair;1980;?;?;?;1979;?;?;2
Nepal;Nepal Airlines Corporation;1988;RR;?;Feb;1986;?;?;1
?;Japan Domestic Airlines;1966;?;?;?;?;?;2;2
USA;United Airlines;1997;PW;747-400;?;?;?;?;2
?;?;1970;PW;?;?;?;?;?;1
?;?;?;?;?;Aug;?;Central America and Mexico;?;?
?;?;?;?;MD-80;Sep;1988;?;?;?
?;Mitsui & Co.;?;GE;MD-11;Dec;1986;?;?;?
China;Silk Road Leasing;2016;CF;737-800;Aug;2016;?;1;?
China;?;?;CF;737-800;?;2013;East Asia;4;4
USA;?;?;CF;737-300;?;?;North America;3;3
?;?;?;RR;757-200;?;?;Europe;1;?
?;?;?;?;?;Jan;?;North America;4;4
USA;?;?;PW;?;Jan;1966;?;?;6
Rwanda;?;?;CF;?;Dec;2009;?;?;?
?;?;1989;?;?;Dec;1988;?;2;2
?;?;1976;?;?;?;1974;Middle East;?;3
USA;?;2001;?;?;?;?;North America;4;4
Ireland;?;?;?;737-800;?;?;Europe;?;7
Russian Federation;Aeroflot - Russian Airlines;2013;GE;?;?;?;?;?;2
?;Jet2.com Ltd;?;CF;?;?;?;?;5;5
Turkey;Turkish Airlines;?;CF;?;Feb;?;?;?;2
France;Union Aeromaritime Transport;?;?;?;Dec;?;?;1;?
Malaysia;Malaysia Airlines;?;?;?;?;1988;?;?;?
Ghana;?;1983;?;?;Feb;1983;?;?;1
USA;?;1987;CF;?;?;1986;?;5;5
Japan;?;2019;GE;777F;Mar;?;?;1;1
United Kingdom;buzz;1990;?;737-400;Jun;?;?;1;1
Bolivia;?;?;PW;727;Apr;?;South America;?;2
Singapore;Scoot PTE LTD;2015;RR;?;?;2006;Southeast Asia;4;?
Canada;Eastern Provincial Airways;?;PW;737-200;?;1972;North America;1;?
USA;DHL;?;GE;?;?;2019;North America;2;2
USA;Altavair LLC;?;GE;?;?;2005;North America;?;1
United Kingdom;?;1992;CF;?;?;1987;Europe;?;1
?;Sobelair;1979;?;?;Aug;1978;?;2;2
?;?;?;?;?;Dec;?;?;1;?
?;?;?;?;707/720;Jan;?;?;?;?
?;?;?;?;737-300;Jul;1997;?;?;?
?;Noga Export Import;?;PW;737-200;Apr;?;?;?;?
?;?;2016;CF;737-700;Mar;?;East Asia;?;3
South Korea;?;?;GE;747-400F;Feb;1998;East Asia;?;1
?;?;1990;PW;767-200ER;Jan;1989;?;2;2
?;Zambia Airways;1976;PW;737-200;?;1975;?;?;1
?;DHL International;2009;GE;767-300F;?;?;?;?;?
China;?;2016;CF;?;?;2013;East Asia;?;?
USA;?;1960;?;707/720;Jan;1960;?;?;?
Japan;?;2005;?;767-200ER;Jun;?;?;1;1
?;AerCap;2018;?;?;Jun;2015;?;?;5
?;?;1983;?;707/720;May;1980;Europe;?;5
?;?;1968;?;727;?;1967;Europe;1;?
USA;?;2006;CF;?;Jan;?;North America;2;?
?;SAS Norway;1977;PW;737-200;Feb;1977;Europe;1;?
?;777 Partners;?;CF;?;Mar;?;North America;?;2
?;?;1985;?;737-300;?;?;East Asia;?;1
?;?;1973;?;DC-9;?;?;Europe;?;1
?;Air Berlin;2002;?;?;Feb;?;Europe;2;?
?;BLF Ltd.;2011;CF;?;Nov;2006;?;2;?
?;?;1968;PW;?;Aug;1968;?;?;?
China;?;1999;PW;747-400M;Jan;1997;East Asia;?;?
?;Thai Airways International;?;?;747-400;?;?;Southeast Asia;?;?
?;SpiceJet;?;?;737-800;?;?;South Asia;?;?
?;Pacific Southwest Airlines;1966;?;?;?;1965;?;1;?
?;Timaero Ireland Limited;?;?;?;?;2014;?;4;?
USA;FAA;?;?;?;Jul;1966;?;1;?
?;Virgin Australia Airlines;2017;?;?;Jan;2012;?;?;1
?;Canadian Air Force;1971;?;707/720;Mar;1971;North America;?;1
?;Government of Mexico;?;?;757-200;Nov;?;Central America and Mexico;?;1
Italy;Aero Trasporti Italiani;?;PW;DC-9;?;1969;Europe;1;1
?;AMC Airlines;1997;RR;MD-90;?;1997;Africa;1;?
?;PrivatAir;2015;RR;?;Nov;?;?;?;1
?;?;?;PW;?;?;?;?;?;2
Egypt;?;?;CF;?;?;?;?;?;?
United Kingdom;?;?;CF;737-300;Sep;?;?;1;1
Uzbekistan;Uzbekistan Airways;2007;PW;767-300ER;?;?;Central Asia;1;?
?;Lignes Aeriennes de Congolaise;?;?;DC-10;?;?;?;1;?
?;?;?;?;?;?;1978;Southeast Asia;?;?
?;?;1967;?;?;?;1967;Europe;?;?
