Marine Debauve;F;19.0;156.0;42.0;France;FRA;2008 Summer;2008;?;Beijing;Gymnastics
Julie Claire Dibens (Ricketts-);F;29.0;178.0;62.0;Great Britain;GBR;2004 Summer;2004;Summer;Athina;Triathlon
Carl Fredrik Buns;M;20.0;180.0;?;Norway;NOR;1960 Summer;1960;Summer;Roma;Athletics
Hans F. Dersch;M;24.0;188.0;74.0;United States;USA;?;1992;Summer;Barcelona;Swimming
Juan Ignacio Chela;M;?;190.0;75.0;Argentina;ARG;2004 Summer;2004;Summer;Athina;Tennis
Dominique Dupont Roc;M;38.0;175.0;76.0;France;FRA;2002 Winter;2002;Winter;Salt Lake City;Curling
Ana Mara Casas Rivas;F;16.0;160.0;48.0;Mexico;MEX;1972 Summer;1972;Summer;Munich;Gymnastics
John Bugeja;M;27.0;160.0;70.0;Malta;MLT;1960 Summer;1960;Summer;Roma;Cycling
Rodrigo Eduardo Daz Alarcn;M;20.0;182.0;?;Guatemala;GUA;2004 Summer;2004;Summer;Athina;Swimming
Roger Anthony Black;M;30.0;190.0;79.0;Great Britain;GBR;?;1996;Summer;Atlanta;Athletics
Carsten Bruun;M;25.0;171.0;68.0;Denmark;DEN;1960 Summer;1960;Summer;?;Hockey
Laurence Brize;F;28.0;158.0;55.0;France;FRA;2004 Summer;?;Summer;Athina;Shooting
Chen Szu-Yu;F;23.0;162.0;58.0;Chinese Taipei;TPE;2016 Summer;2016;Summer;Rio de Janeiro;Table Tennis
George Ajit Zal Chitty;M;?;170.0;50.0;Sri Lanka;SRI;1988 Summer;1988;Summer;Seoul;Shooting
Chhay-Kheng Nhem;M;25.0;?;70.0;Cambodia;CAM;1972 Summer;1972;Summer;Munich;?
Dorota Elbieta Chylak;F;21.0;165.0;54.0;Poland;POL;1988 Summer;?;Summer;Seoul;Swimming
Andrzej Stanisaw Badeski;M;25.0;173.0;68.0;?;POL;1968 Summer;1968;Summer;Mexico City;Athletics
Philippe Cola;?;28.0;174.0;95.0;?;FRA;1984 Summer;1984;Summer;Los Angeles;Shooting
Joachim Brohmann;M;27.0;168.0;66.0;?;GDR;1972 Summer;1972;Summer;Munich;Equestrianism
Gary Robert Conelly;M;19.0;189.0;79.0;?;?;1972 Summer;1972;Summer;Munich;?
Langis Ct;M;23.0;168.0;70.0;Canada;CAN;1988 Summer;1988;Summer;Seoul;Weightlifting
Lynn Davies;M;22.0;?;77.0;Great Britain;GBR;1964 Summer;1964;Summer;?;Athletics
Lorenzo Carboncini;M;23.0;?;91.0;Italy;ITA;2000 Summer;2000;Summer;Sydney;Rowing
Fan Yilin;F;16.0;148.0;?;China;CHN;?;2016;Summer;Rio de Janeiro;Gymnastics
Attila Csszri;M;18.0;?;72.0;Hungary;HUN;1972 Summer;1972;Summer;Munich;Swimming
?;M;18.0;165.0;60.0;Italy;ITA;1988 Summer;1988;Summer;Seoul;Gymnastics
Adnan ati;M;21.0;180.0;71.0;Germany;GER;2000 Summer;2000;Summer;Sydney;Boxing
Markus Eder;M;23.0;185.0;83.0;Italy;ITA;2014 Winter;2014;?;Sochi;Freestyle Skiing
Konstantin Buga;M;23.0;181.0;77.0;Germany;GER;2008 Summer;2008;Summer;Beijing;Boxing
Adriano Darioli;M;28.0;177.0;72.0;Italy;ITA;1984 Winter;1984;Winter;Sarajevo;Biathlon
?;M;17.0;173.0;72.0;Chinese Taipei;TPE;2008 Summer;2008;Summer;Beijing;?
Lars-Arne Torsten Blling;M;27.0;?;66.0;Sweden;SWE;1972 Winter;1972;Winter;Sapporo;Cross Country Skiing
Roger Dion;M;30.0;170.0;62.0;Canada;CAN;1968 Summer;1968;Summer;Mexico City;Gymnastics
?;F;20.0;165.0;56.0;Austria;AUT;1984 Summer;1984;?;Los Angeles;Shooting
Hctor Cotto Gonzlez;M;27.0;191.0;82.0;Puerto Rico;?;2012 Summer;2012;Summer;London;Athletics
Tanya Dubnicoff;?;22.0;170.0;68.0;Canada;CAN;1992 Summer;1992;Summer;Barcelona;Cycling
Onyekachi Apam;?;21.0;180.0;79.0;?;NGR;2008 Summer;2008;Summer;Beijing;Football
Filip Wilhelm Fischer;M;24.0;?;80.0;Sweden;SWE;2006 Winter;2006;Winter;Torino;Snowboarding
Celine Marie Knudtzon Brun-Lie;F;21.0;?;61.0;Norway;NOR;2010 Winter;2010;Winter;?;Cross Country Skiing
Jrmie Azou;M;27.0;178.0;?;France;FRA;?;2016;Summer;Rio de Janeiro;Rowing
Olga E. Escalante;F;?;164.0;51.0;Colombia;COL;1988 Summer;1988;Summer;?;Athletics
Yevgeniya Viktorovna Artamonova-Estes;F;25.0;191.0;75.0;Russia;RUS;2000 Summer;2000;Summer;Sydney;Volleyball
Oliver Daniels;M;24.0;172.0;59.0;Liberia;LBR;1988 Summer;1988;Summer;Seoul;Athletics
Johnson O. Amoah;M;28.0;183.0;73.0;Ghana;GHA;1968 Summer;1968;Summer;Mexico City;Athletics
?;M;37.0;168.0;56.0;Mexico;MEX;?;2000;Summer;Sydney;Athletics
Cheng Fei;?;20.0;152.0;43.0;China;CHN;2008 Summer;2008;Summer;Beijing;Gymnastics
Horst Hardy Bulau;M;17.0;?;68.0;Canada;CAN;1980 Winter;1980;Winter;Lake Placid;Ski Jumping
Michel Dessureault;M;19.0;?;87.0;Canada;CAN;1976 Summer;1976;?;Montreal;?
Dong Dong;?;19.0;?;57.0;China;CHN;2008 Summer;2008;Summer;Beijing;Trampolining
Barbara Halina Eustachiewicz-Przygoda (-Kowal);F;?;159.0;59.0;Poland;POL;1964 Summer;1964;Summer;Tokyo;Gymnastics
Viktor An;M;20.0;170.0;65.0;South Korea;?;2006 Winter;2006;Winter;Torino;?
Federica Faiella;F;29.0;166.0;55.0;Italy-1;ITA;2010 Winter;2010;Winter;Vancouver;Figure Skating
Carole Amoric (-Andraca);?;?;168.0;56.0;France;?;1984 Summer;1984;Summer;Los Angeles;Swimming
Adam Clawson;M;23.0;?;77.0;United States;USA;1996 Summer;1996;Summer;Atlanta;Canoeing
Michael Dzong;M;?;?;62.0;Congo (Brazzaville);CGO;1992 Summer;1992;Summer;Barcelona;Athletics
Hans-Joachim Fanacht;M;21.0;175.0;70.0;West Germany;FRG;1972 Summer;1972;Summer;Munich;Swimming
Jzsef Dra;M;19.0;171.0;54.0;?;HUN;1960 Summer;1960;Summer;?;Diving
Csaba Csatls;M;18.0;180.0;80.0;Hungary;HUN;1968 Summer;1968;Summer;Mexico City;Swimming
Daniel James Danny Collins;M;33.0;190.0;100.0;Australia;AUS;?;2004;Summer;Athina;Canoeing
Ingo Appelt;M;26.0;182.0;86.0;Austria-2;AUT;1988 Winter;1988;Winter;Calgary;Bobsleigh
Siegfried Brietzke;M;28.0;192.0;90.0;East Germany;GDR;1980 Summer;1980;Summer;?;Rowing
Lyubov Viktorovna Cherkashina;F;24.0;171.0;?;Belarus;BLR;2012 Summer;2012;Summer;London;Rhythmic Gymnastics
Polina Hryhorivna Astakhova;F;23.0;166.0;56.0;Soviet Union;URS;1960 Summer;?;Summer;Roma;Gymnastics
Clifford Brooks;M;?;181.0;80.0;Barbados;BAR;1972 Summer;1972;Summer;Munich;Athletics
?;M;25.0;?;69.0;United States;USA;1948 Summer;?;Summer;London;Athletics
Rodobaldo Daz Arrambarry;M;26.0;178.0;71.0;Cuba;CUB;1968 Summer;1968;Summer;Mexico City;?
?;?;25.0;165.0;55.0;United States;USA;2006 Winter;2006;Winter;Torino;Cross Country Skiing
Jamal Abdullah Al-Saffar;M;24.0;175.0;70.0;Saudi Arabia;KSA;1996 Summer;1996;Summer;Atlanta;Athletics
Chieko Akagi;F;29.0;165.0;59.0;Japan;JPN;1996 Summer;1996;Summer;Atlanta;Canoeing
Evangelos Ioannis Vangelis Delakas;M;27.0;189.0;90.0;Greece;GRE;2012 Summer;2012;Summer;London;Water Polo
Erika Auersdorfer;F;23.0;168.0;60.0;Italy;ITA;?;1964;Winter;Innsbruck;Luge
Thomas Fitzgerald Tom Dolan;M;20.0;201.0;86.0;United States;USA;1996 Summer;1996;Summer;Atlanta;Swimming
Bengt Anders Ahlstrm;M;27.0;180.0;72.0;Finland;?;1952 Summer;1952;Summer;Helsinki;Rowing
Monica Covacci (-Gray);F;16.0;154.0;44.0;Canada;CAN;1988 Summer;?;?;Seoul;Gymnastics
Intars Dcmanis;?;26.0;197.0;93.0;Latvia-2;LAT;2006 Winter;2006;Winter;?;?
Nicole Callisto;F;20.0;170.0;?;Australia;AUS;2008 Summer;2008;Summer;Beijing;Cycling
Gaetano De Vescovi;M;?;173.0;73.0;Italy;ITA;1960 Summer;1960;?;Roma;Wrestling
Lad Bessou;M;?;180.0;63.0;Algeria;ALG;2000 Summer;2000;Summer;Sydney;Athletics
Vladislav Bykanov;M;24.0;186.0;84.0;Israel;ISR;2014 Winter;2014;Winter;Sochi;Short Track Speed Skating
Ditta Allah;M;28.0;171.0;52.0;Pakistan;PAK;1976 Summer;1976;Summer;Montreal;Wrestling
Zbigniew Marcin Brdka;?;29.0;183.0;85.0;Poland;POL;2014 Winter;2014;Winter;Sochi;Speed Skating
Ren Benguerel;M;?;185.0;63.0;Switzerland;SUI;1996 Summer;1996;Summer;Atlanta;Rowing
Sheri-Ann Brooks;F;25.0;168.0;55.0;Jamaica;JAM;?;2008;?;Beijing;Athletics
Robert Bartko;?;28.0;?;80.0;Germany;GER;2004 Summer;2004;Summer;Athina;Cycling
Lzaro Costa Mndez;M;23.0;188.0;76.0;Cuba;CUB;1980 Summer;1980;Summer;Moskva;Water Polo
Rosman Alwi;M;?;178.0;74.0;?;MAS;1984 Summer;1984;Summer;Los Angeles;Cycling
Hannes Aigner;M;27.0;183.0;75.0;Germany;GER;2016 Summer;2016;Summer;Rio de Janeiro;Canoeing
Emma Claire Carrick-Anderson;F;18.0;?;62.0;Great Britain;GBR;1994 Winter;1994;?;Lillehammer;Alpine Skiing
?;F;27.0;?;59.0;Puerto Rico;PUR;2004 Summer;2004;Summer;Athina;Tennis
Mohamadou Moustafa Diop;M;20.0;187.0;70.0;?;SEN;1972 Summer;1972;Summer;Munich;?
?;M;22.0;180.0;78.0;Romania;ROU;1972 Summer;?;Summer;?;Handball
Urban Cleve;M;21.0;?;63.0;Germany;GER;?;1952;Summer;Helsinki;Athletics
Paulo Batista de Sene;M;?;154.0;56.0;Brazil;BRA;1980 Summer;1980;Summer;Moskva;Weightlifting
?;F;20.0;155.0;43.0;Great Britain;GBR;1980 Summer;1980;Summer;Moskva;Gymnastics
Patrice Brasey;M;24.0;188.0;85.0;Switzerland;SUI;1988 Winter;1988;Winter;Calgary;Ice Hockey
Suzanne Elspeth Suzy Balogh;F;?;166.0;85.0;Australia;AUS;2004 Summer;2004;Summer;Athina;Shooting
Elisabeth Jurema Faro Cailo;F;21.0;?;?;Angola;?;2008 Summer;2008;Summer;Beijing;Handball
?;M;27.0;180.0;75.0;Norway;NOR;1972 Summer;1972;Summer;Munich;Cycling
Kelly Brazier;F;?;171.0;70.0;New Zealand;?;2016 Summer;2016;Summer;Rio de Janeiro;Rugby Sevens
?;M;20.0;163.0;54.0;?;CAM;1964 Summer;1964;Summer;Tokyo;?
Bertland Bert Cameron;M;?;188.0;79.0;Jamaica;JAM;1980 Summer;1980;Summer;Moskva;Athletics
Andrey Anatolyevich Bukin;M;?;185.0;63.0;?;URS;1984 Winter;1984;Winter;Sarajevo;?
Zisis Babanasis;M;27.0;184.0;72.0;Greece;GRE;1992 Summer;1992;Summer;Barcelona;Fencing
Alexis Jean-Claude Contin;M;23.0;182.0;72.0;?;FRA;2010 Winter;2010;Winter;Vancouver;Speed Skating
Edgar Jess Contreras Triana;M;24.0;178.0;67.0;Venezuela;VEN;2016 Summer;2016;Summer;Rio de Janeiro;Taekwondo
Anders Torbjrn Bergstrm;?;?;?;?;Sweden;SWE;1992 Summer;1992;Summer;Barcelona;?
Julio Csar Castillo Torres;?;24.0;183.0;91.0;Ecuador;ECU;2012 Summer;2012;Summer;London;Boxing
Donald Smith Don Cohan;?;42.0;?;82.0;United States;USA;1972 Summer;1972;Summer;Munich;Sailing
Glenn Alan Dubis;M;25.0;173.0;95.0;United States;USA;1984 Summer;1984;Summer;Los Angeles;Shooting
?;M;?;178.0;74.0;Soviet Union;URS;1988 Summer;1988;Summer;Seoul;Football
Taha Abdul Karim;M;20.0;156.0;59.0;Iraq;IRQ;1960 Summer;1960;Summer;?;Boxing
Damiano Caruso;M;28.0;179.0;65.0;Italy;?;2016 Summer;2016;Summer;Rio de Janeiro;Cycling
Aleksandr Yuryevich Chayev;M;18.0;181.0;66.0;Soviet Union;URS;1980 Summer;?;Summer;Moskva;?
Nia Sifaatihii Ali;F;27.0;170.0;65.0;United States;USA;2016 Summer;2016;?;Rio de Janeiro;Athletics
Adriana Fernndez Miranda;?;29.0;163.0;59.0;Mexico;MEX;2000 Summer;2000;Summer;Sydney;Athletics
Helen Mary Casey;F;?;167.0;58.0;?;GBR;2008 Summer;?;Summer;Beijing;Rowing
Kim Andr Christiansen;M;29.0;186.0;85.0;Norway;NOR;2006 Winter;?;Winter;Torino;?
Yared Asmerom Tesfit;M;28.0;171.0;58.0;Eritrea;ERI;?;2008;Summer;Beijing;Athletics
Patrice Bailly-Salins;M;29.0;176.0;?;France;FRA;1994 Winter;1994;Winter;Lillehammer;Biathlon
James Michael Jim Barrows;M;23.0;?;86.0;United States;USA;1968 Winter;1968;Winter;Grenoble;Alpine Skiing
Cheryl Bernard (Kullman-);F;43.0;?;55.0;Canada;CAN;2010 Winter;2010;Winter;?;Curling
Kerron Stephon Clement;?;22.0;188.0;86.0;United States;?;2008 Summer;2008;Summer;?;Athletics
Ludwik Denderys;M;28.0;188.0;84.0;Poland;POL;1972 Summer;1972;Summer;Munich;?
Alex Baumann;?;?;?;100.0;Switzerland-1;?;2014 Winter;2014;Winter;Sochi;Bobsleigh
Elissa Rebecca Louis Ellie Downie;?;17.0;162.0;60.0;Great Britain;GBR;2016 Summer;2016;Summer;Rio de Janeiro;Gymnastics
Martinus Jacobus Maria Martin Baltus;M;22.0;?;95.0;Netherlands;NED;1976 Summer;1976;Summer;Montreal;Rowing
Iryna Mykhailivna Dekha;F;?;174.0;86.0;?;UKR;2016 Summer;2016;Summer;Rio de Janeiro;Weightlifting
Peter Ficker;M;21.0;?;86.0;Brazil;BRA;1972 Summer;1972;Summer;Munich;Sailing
Cristina Cimino;F;20.0;169.0;55.0;Italy;ITA;?;1984;Summer;Los Angeles;Rhythmic Gymnastics
Pieralberto Carrara;?;25.0;173.0;57.0;Italy;ITA;1992 Winter;1992;Winter;Albertville;Biathlon
Pavel Churav;M;24.0;179.0;69.0;Czech Republic;CZE;?;2002;Winter;Salt Lake City;Nordic Combined
?;?;18.0;188.0;82.0;Argentina;?;?;1968;Summer;Mexico City;?
Karin Agneta Engstrm;F;29.0;?;65.0;Sweden;SWE;2000 Summer;2000;Summer;Sydney;Sailing
Karl Buhl;M;28.0;170.0;60.0;West Germany;FRG;1968 Winter;1968;Winter;Grenoble;Cross Country Skiing
Richard Douglas Rick Earley;M;28.0;170.0;63.0;United States;USA;1972 Summer;1972;Summer;Munich;Diving
Fabio Albarelli;M;?;179.0;80.0;Italy;ITA;1976 Summer;1976;Summer;Montreal;Sailing
Deng Haiyang;M;?;170.0;65.0;China;CHN;2008 Summer;?;Summer;Beijing;Athletics
Bolesaw Dubicki;M;30.0;165.0;84.0;?;POL;1964 Summer;1964;Summer;Tokyo;Wrestling
Martin Annen;M;27.0;181.0;98.0;Switzerland-2;SUI;2002 Winter;2002;Winter;Salt Lake City;Bobsleigh
Andr Bucher;M;27.0;?;78.0;Switzerland;SUI;2004 Summer;2004;Summer;Athina;Athletics
Heather Brand;F;25.0;173.0;60.0;?;ZIM;2008 Summer;2008;?;Beijing;Swimming
Marta Capurso;F;25.0;155.0;55.0;Italy;ITA;2006 Winter;2006;Winter;Torino;Short Track Speed Skating
Sirop Arslanian;M;17.0;180.0;77.0;Lebanon;LIB;1984 Summer;1984;Summer;?;Cycling
Florence  Andre Isabelle Baverel-Robert;F;27.0;167.0;60.0;?;FRA;2002 Winter;2002;Winter;Salt Lake City;Biathlon
?;F;23.0;180.0;68.0;Italy;ITA;1980 Summer;?;Summer;Moskva;Basketball
James Hill Jim Carter;?;19.0;178.0;68.0;Great Britain;GBR;1976 Summer;1976;Summer;Montreal;Swimming
Denis Lucien mile Feron;M;27.0;185.0;77.0;Belgium;BEL;1956 Winter;?;Winter;Cortina d'Ampezzo;Alpine Skiing
Gyula Csaba Duds;M;34.0;170.0;65.0;Hungary;HUN;?;?;Summer;Sydney;Athletics
Fabrizio Donato;M;27.0;189.0;83.0;Italy;ITA;?;2004;Summer;Athina;Athletics
Andreas Aguilar;M;26.0;168.0;67.0;West Germany;FRG;1988 Summer;1988;Summer;Seoul;Gymnastics
Andreas Ehrig;M;20.0;183.0;75.0;East Germany;GDR;1980 Winter;1980;Winter;Lake Placid;Speed Skating
Konrad Bartelski;M;17.0;178.0;72.0;?;GBR;1972 Winter;1972;?;Sapporo;Alpine Skiing
Alberto lvarez Muoz;M;25.0;191.0;78.0;Mexico;MEX;2016 Summer;2016;Summer;Rio de Janeiro;Athletics
?;M;28.0;175.0;73.0;Cayman Islands;CAY;1984 Summer;1984;Summer;Los Angeles;Sailing
?;M;22.0;180.0;72.0;France;FRA;?;1972;Winter;Sapporo;Alpine Skiing
Bayaraagiin Naranbaatar;M;24.0;163.0;55.0;Mongolia;MGL;?;2004;Summer;Athina;Wrestling
Jrn Stian Dahl;M;25.0;188.0;95.0;?;NOR;1998 Winter;1998;Winter;Nagano;Bobsleigh
Rachel Dawson;F;31.0;178.0;68.0;United States;USA;2016 Summer;2016;?;?;Hockey
Rose Cossar;F;?;173.0;55.0;Canada;CAN;2012 Summer;2012;Summer;London;Rhythmic Gymnastics
Alan Jacob Alborn;M;25.0;178.0;61.0;United States;USA;2006 Winter;2006;Winter;Torino;Ski Jumping
Peter Aldag;M;27.0;192.0;92.0;Germany;GER;1992 Summer;1992;Summer;Barcelona;Sailing
Antonio Toni Bernad Planas;M;41.0;175.0;65.0;Andorra;AND;?;?;?;Beijing;Athletics
Iztok op;M;24.0;190.0;89.0;?;SLO;1996 Summer;1996;Summer;Atlanta;Rowing
Zdeka Bartoov-ilhav (Kus-);F;42.0;178.0;85.0;Czech Republic;CZE;1996 Summer;?;Summer;Atlanta;Athletics
Martin Christopher Briggs;M;20.0;180.0;75.0;Great Britain;GBR;1984 Summer;1984;Summer;Los Angeles;?
Brendon Mark Cameron;M;23.0;182.0;79.0;New Zealand;NZL;?;1996;Summer;Atlanta;Cycling
?;M;27.0;165.0;52.0;?;CAN;?;1976;Summer;Montreal;Wrestling
Trevor Campbell;M;18.0;180.0;?;Jamaica;JAM;1972 Summer;1972;Summer;Munich;Athletics
Darly Zogbi de Paula;F;33.0;178.0;70.0;Spain;ESP;2016 Summer;2016;Summer;Rio de Janeiro;Handball
Godfried De Jonckheere;M;40.0;?;74.0;Belgium;?;1992 Summer;1992;Summer;Barcelona;Athletics
Patrick Pat Bawtinheimer;M;22.0;173.0;60.0;Canada;CAN;1984 Summer;1984;Summer;Los Angeles;Shooting
Ion Baciu;M;24.0;165.0;?;Romania;ROU;1968 Summer;1968;Summer;Mexico City;Wrestling
Carl Auteried Jr.;M;32.0;190.0;94.0;Austria;AUT;1976 Summer;?;Summer;Montreal;Sailing
Silvia Felipo Sue;F;33.0;162.0;52.0;Andorra;AND;2000 Summer;?;Summer;Sydney;Athletics
Daniele Danesin;M;26.0;182.0;70.0;Italy;ITA;2012 Summer;2012;Summer;London;Rowing
Didier Dfago;M;32.0;184.0;89.0;Switzerland;SUI;2010 Winter;?;Winter;Vancouver;Alpine Skiing
Vadim Alekseyev;M;?;183.0;80.0;Israel;ISR;1996 Summer;1996;Summer;Atlanta;Swimming
Birgit Fischer-Schmidt;F;34.0;172.0;69.0;Germany;GER;?;1996;Summer;Atlanta;Canoeing
Thomas Finchum;M;18.0;?;68.0;United States;USA;2008 Summer;2008;Summer;Beijing;Diving
Christoph Dieckmann;M;32.0;198.0;?;Germany-2;GER;2008 Summer;2008;Summer;Beijing;Beach Volleyball
Cheon Ju-Hyeon;?;20.0;177.0;76.0;South Korea;?;1998 Winter;1998;Winter;Nagano;Speed Skating
Charles Wade Barkley;M;33.0;198.0;?;United States;USA;1996 Summer;1996;Summer;Atlanta;Basketball
Pierre-Emmanuel Dalcin;M;28.0;183.0;95.0;France;?;2006 Winter;?;Winter;Torino;Alpine Skiing
Luis M. Aguiar Donatti;M;20.0;190.0;90.0;Uruguay;URU;?;?;Summer;Roma;Rowing
Noemi Batki;F;28.0;167.0;62.0;Italy;ITA;2016 Summer;2016;?;Rio de Janeiro;?
Aleksey Bannikov;M;18.0;?;65.0;Unified Team;EUN;1992 Winter;1992;Winter;Albertville;Freestyle Skiing
Iosif Boro;?;31.0;184.0;88.0;Romania;ROU;1984 Summer;?;Summer;Los Angeles;?
Ryszard Bosek;M;30.0;189.0;88.0;Poland;POL;1980 Summer;1980;Summer;Moskva;Volleyball
?;M;21.0;172.0;71.0;Ireland;IRL;1972 Summer;1972;Summer;Munich;Boxing
Brian Dzingai;M;27.0;167.0;?;Zimbabwe;ZIM;2008 Summer;2008;Summer;Beijing;Athletics
Khaido Alexouli;?;25.0;180.0;60.0;Greece;GRE;2016 Summer;2016;Summer;Rio de Janeiro;Athletics
?;?;17.0;178.0;71.0;Canada;CAN;1972 Winter;1972;Winter;Sapporo;Speed Skating
Pieter Lammert Piet Bon;M;22.0;?;85.0;Netherlands;NED;1968 Summer;1968;Summer;Mexico City;Rowing
Matthew Nicholas Matt Biondi;M;26.0;200.0;95.0;United States;USA;1992 Summer;1992;Summer;Barcelona;Swimming
Maher Abbas;M;22.0;178.0;78.0;?;LIB;1988 Summer;1988;Summer;Seoul;Athletics
Gabriela Drgoi;F;15.0;146.0;37.0;Romania;ROU;?;2008;?;Beijing;Gymnastics
?;F;25.0;159.0;51.0;France;FRA;1972 Summer;1972;Summer;Munich;Gymnastics
?;F;20.0;172.0;69.0;Poland;POL;1968 Summer;1968;Summer;Mexico City;Fencing
Jennifer Jen Button;F;22.0;163.0;55.0;Canada;?;2000 Summer;2000;Summer;Sydney;Swimming
James Chitalu;M;26.0;175.0;75.0;Zambia;ZAM;?;1988;Summer;Seoul;Football
?;M;19.0;182.0;76.0;West Germany;FRG;1976 Summer;1976;Summer;Montreal;Hockey
Cao Yuan;M;21.0;160.0;42.0;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Diving
Gustave Louis Ballister;M;23.0;?;87.0;Belgium;BEL;1952 Summer;1952;Summer;Helsinki;Fencing
Ioan Valeriu Achiriloaie;M;23.0;183.0;87.0;Romania;ROU;2014 Winter;2014;?;Sochi;Alpine Skiing
?;F;25.0;180.0;115.0;New Zealand;NZL;?;2000;Summer;Sydney;Athletics
Honson Chin;M;16.0;168.0;50.0;Jamaica;JAM;1972 Summer;1972;Summer;Munich;Cycling
Jason Scott Day;M;25.0;193.0;90.0;Australia;AUS;?;1996;Summer;Atlanta;Rowing
Jennifer Barbara Jenny Donnet;F;17.0;164.0;56.0;Australia;?;1980 Summer;1980;Summer;?;Diving
Monica Doti;F;22.0;166.0;60.0;Brazil;BRA;?;1992;Summer;Barcelona;Table Tennis
Jan-Erik kerstrm;M;28.0;172.0;62.0;Sweden-2;SWE;1964 Winter;1964;?;Innsbruck;Bobsleigh
Magorzata Bre (-Nogala);F;28.0;?;54.0;Poland;POL;1988 Summer;1988;Summer;Seoul;Fencing
Abdel Salem El-Ghrissi;M;22.0;183.0;80.0;Morocco;MAR;1984 Summer;1984;Summer;Los Angeles;Football
Giacomo Aimoni;M;24.0;?;72.0;?;?;?;1964;Winter;Innsbruck;Ski Jumping
Josef Pepi Bader;?;30.0;188.0;90.0;West Germany-2;FRG;1972 Winter;1972;Winter;Sapporo;Bobsleigh
Erik Berthild Ruben Blomqvist;?;27.0;186.0;81.0;Sweden;SWE;1924 Summer;1924;Summer;Paris;Athletics
?;F;20.0;166.0;56.0;Soviet Union;?;1956 Summer;1956;Summer;Melbourne;Gymnastics
Ludovic Dubau;M;26.0;175.0;?;France;?;2000 Summer;?;Summer;Sydney;?
Witold Stanisaw Baran;M;25.0;?;70.0;Poland;POL;?;1964;Summer;Tokyo;Athletics
?;M;?;177.0;68.0;Hungary;?;1952 Summer;1952;Summer;Helsinki;Athletics
Olga Lucia de Angulo Irragorri;F;12.0;160.0;60.0;Colombia;COL;1968 Summer;1968;Summer;Mexico City;Swimming
Elena Belci-Dal Farra;F;27.0;160.0;57.0;Italy;ITA;1992 Winter;1992;?;Albertville;Speed Skating
Berit Annika Carow;F;27.0;171.0;59.0;Germany;GER;2008 Summer;2008;Summer;Beijing;Rowing
Pter Bernek;M;24.0;193.0;?;Hungary;HUN;?;2016;Summer;Rio de Janeiro;Swimming
Holly Brooks (-Whitney);F;27.0;168.0;61.0;United States;USA;2010 Winter;?;Winter;Vancouver;Cross Country Skiing
Valtteri Filppula;M;25.0;183.0;88.0;Finland;FIN;2010 Winter;2010;Winter;Vancouver;?
Miguel Durn Navia;M;20.0;193.0;80.0;Spain;?;2016 Summer;2016;?;Rio de Janeiro;Swimming
Rnar (Ruslan-) Alexandersson (Ovtinnikov-);M;27.0;171.0;63.0;Iceland;ISL;2004 Summer;2004;Summer;Athina;Gymnastics
?;F;27.0;173.0;62.0;Italy;ITA;1952 Summer;1952;Summer;Helsinki;Swimming
Viktor Andreyevich Aboimov;M;22.0;190.0;78.0;Soviet Union;URS;?;1972;Summer;Munich;Swimming
Susan Stewart Edmondson;F;16.0;169.0;62.0;Great Britain;GBR;1972 Summer;1972;?;Munich;Swimming
Pascal Camia;M;?;?;86.0;Monaco-2;MON;1992 Winter;1992;Winter;Albertville;Bobsleigh
Jaroslav Drobn;M;20.0;192.0;86.0;Czech Republic;CZE;2000 Summer;2000;Summer;Sydney;?
Gulsara Dodoboeva;?;24.0;?;47.0;Tajikistan;TJK;2000 Summer;2000;Summer;Sydney;Athletics
?;M;?;165.0;58.0;United States;USA;1984 Summer;1984;Summer;Los Angeles;Gymnastics
Karine Boucher;F;?;160.0;54.0;France;FRA;?;1988;Summer;Seoul;Gymnastics
Walter Brunner;M;26.0;?;66.0;Italy-2;?;1988 Winter;?;Winter;Calgary;Luge
Ricardo J. Busquets Healey;M;29.0;186.0;82.0;Puerto Rico;PUR;2004 Summer;2004;Summer;Athina;Swimming
?;?;22.0;187.0;82.0;Canada;CAN;?;2016;Summer;?;Athletics
Nicholas Nick Fisher;M;24.0;180.0;72.0;Australia;AUS;?;2006;Winter;Torino;Freestyle Skiing
Jean Barnabe;M;19.0;165.0;?;Congo (Kinshasa);COD;?;1968;Summer;?;Cycling
Juliet Jean Campbell;F;?;178.0;?;Jamaica;JAM;1996 Summer;1996;Summer;Atlanta;Athletics
Alexander Bergmann;M;26.0;176.0;?;Germany;GER;2014 Winter;2014;Winter;?;Snowboarding
Cheryl Lynn Dickey;?;29.0;165.0;?;United States;USA;1996 Summer;1996;Summer;Atlanta;Athletics
Gary Abraham;M;17.0;175.0;64.0;Great Britain;?;1976 Summer;1976;Summer;Montreal;Swimming
Veronica Cogeanu-Cochela;F;34.0;175.0;78.0;Romania;ROU;2000 Summer;2000;Summer;?;Rowing
Abram Dreyer Abe Cohen;?;32.0;190.0;90.0;United States;USA;?;?;Summer;Melbourne;Fencing
Peter Croes;M;24.0;172.0;61.0;Belgium;BEL;2008 Summer;2008;Summer;Beijing;Triathlon
?;M;36.0;184.0;75.0;Brazil;?;1980 Summer;1980;Summer;Moskva;Sailing
Pierre Bchu;M;?;178.0;69.0;France;FRA;1984 Winter;1984;Winter;Sarajevo;Figure Skating
