riga;nome attributo;valore da imputare;valore imputato
2687;nationality;England / Nigeria;Saint Vincent and the Grenadines / United States
2034;League;Euroleague;FIBA-Europe-Cup
922;Player;Alvin Williams;Damon Stoudamire
2258;Team;RMB;?
2135;birth_year;1991.0;?
2687;high_school;Westbury Christian School;?
733;nationality;United States;Australia
2815;weight_kg;96.0;?
3121;height_cm;216.0;?
1004;birth_year;1978.0;?
1602;Player;Kevin Durant;Joseph Blair
2289;League;NBA;FIBA-Europe-Cup
756;League;NBA;NBA
950;height_cm;198.0;?
1194;height_cm;196.0;?
398;Player;Jeff Foster;?
803;Player;Jared Dudley;Shaun Livingston
2075;Season;2003 - 2004;?
1726;Player;David West;Austin Rivers
224;Player;Jason Terry;?
1941;PTS;71;?
247;Stage;International;?
2001;nationality;United States;Gabon
2428;Team;LAL;?
1696;nationality;United States;United States
1424;Stage;Regular_Season;?
2748;PTS;449;?
633;Team;CHI;?
1396;nationality;United States;United States
1058;Player;Tony Allen;?
1766;nationality;United States;United States / Greece
1001;height_cm;196.0;?
1979;nationality;United States;United States
1829;Season;2013 - 2014;?
1665;weight_kg;120.0;?
1573;nationality;United States;Australia
1525;birth_year;1982.0;?
710;high_school;Hamilton Township High School;?
620;nationality;United States;United States / Germany
2944;weight_kg;120.0;?
1692;PTS;236;?
3087;weight_kg;86.0;?
1308;Season;2011 - 2012;?
871;Player;Terry Rozier;?
1881;height_cm;201.0;?
2340;high_school;Clarksville High School;?
2722;nationality;United States;United States / Greece
365;PTS;444;?
2848;height_cm;196.0;?
2212;height_cm;206.0;?
837;Stage;Regular_Season;?
974;height_cm;206.0;?
221;League;NBA;Chinese-CBA
2894;Player;Spencer Dinwiddie;Luke Kennard
1385;high_school;Poplar Bluff High School;Sickles High School
3046;Season;2018 - 2019;?
3054;high_school;Pleasant Grove High School;?
568;Season;2012 - 2013;?
566;high_school;Mainland High School;Wossman High School
381;Team;SAS;?
1300;high_school;Dillard High School;?
1989;Player;Pete Mickeal;Pete Mickeal
1220;high_school;Plymouth-Whitemarsh High School;?
1483;League;NBA;Belarusian-BPL
2289;Player;Marc Jackson;?
2686;Season;2002 - 2003;?
2225;birth_year;1997.0;?
1097;Team;DAL;?
569;Stage;Playoffs;?
2460;League;NBA;Bulgarian-NBL
1762;birth_year;1986.0;?
2096;high_school;Oak Hill Academy;?
2989;PTS;1680;?
9;draft_team;New Orleans Pelicans;?
2330;height_cm;196.0;?
1897;Stage;International;?
581;high_school;Vincent High School;?
3152;Player;Montrezl Harrell;?
964;League;NBA;?
314;height_cm;203.0;?
1002;birth_year;1973.0;?
953;draft_team;Detroit Pistons;?
1953;Stage;Regular_Season;?
243;draft_team;Detroit Pistons;?
1140;Stage;Playoffs;?
2022;weight_kg;95.0;?
2526;Season;2002 - 2003;?
914;Stage;Regular_Season;?
1800;Season;2016 - 2017;?
3015;Player;Pat Ewing;Andre Roberson
787;draft_team;Memphis Grizzlies;?
1803;height_cm;208.0;?
2733;Season;2004 - 2005;?
2016;draft_team;Cleveland Cavaliers;?
1591;height_cm;185.0;?
1002;Player;Voshon Lenard;Mario Elie
