479;category;Moto2
91;rider;2566
2018;position;3
2384;team_name;Honda Team Asia
1088;position;3
1332;country;HU
2475;rider;2592
672;bike_name;Energica
820;number;93.0
271;country;ES
1949;year;2021
1158;year;2007
2269;category;Moto2
654;year;2005
33;bike_name;Honda
2566;team_name;Monster Yamaha Tech 3
2049;shortname;EMI
2938;bike_name;Honda
2983;country;CH
1281;position;5
1224;year;2017
1707;shortname;AUS
2641;year;2013
244;bike_name;Honda
2746;points;13
2901;position;5
705;category;250cc
2297;rider;2151
180;position;2
1848;number;38.0
1219;position;5
2456;country;GB
906;category;Moto2
836;country;IT
1820;rider;2093
2477;year;2009
1696;number;73.0
38;rider_name;Lorenzo Jorge
1965;category;125cc
380;position;4
2895;country;JP
87;rider_name;Folger Jonas
2574;team_name;Red Bull Ajo Motorsport
2615;bike_name;Energica
1613;team_name;Italtrans Racing Team
1197;country;IT
103;rider_name;Rins Alex
778;circuit_name;Indianapolis
692;number;7.0
771;country;IT
1243;circuit_name;Indianapolis
1949;team_name;+EGO Speed Up
949;number;27.0
2918;rider;2330
2527;country;ES
1445;bike_name;Aprilia
1106;number;55.0
1234;year;2007
586;position;4
1667;bike_name;Kalex
1941;country;AU
2405;circuit_name;Aragon
1229;number;41.0
1986;rider_name;Pons Miquel
424;team_name;Movistar Yamaha MotoGP
1231;points;25
1541;rider;2158
2318;country;ES
198;shortname;ANC
2569;position;2
322;team_name;Italtrans Racing Team
188;rider_name;Marquez Alex
2708;points;20
1854;rider;2058
1575;number;40.0
410;team_name;Fiat Yamaha Team
183;circuit_name;Sepang
47;number;5.0
2697;points;20
2449;year;2010
328;country;ES
746;team_name;Pons HP40
1600;year;2018
2358;points;13
604;rider;1981
1003;shortname;ITA
2637;rider_name;Marquez Marc
296;team_name;Ajo Motorsport
2644;rider;2500
695;circuit_name;Catalunya
107;rider_name;Olive Joan
939;points;25
321;number;11.0
1218;category;250cc
2576;rider_name;Lowes Sam
2097;circuit_name;Estoril
1977;bike_name;Suter
100;rider;2055
1417;year;2020
2780;year;2017
1095;points;20
1349;rider;2423
251;category;250cc
1852;category;Moto2
1816;circuit_name;Indianapolis
2267;year;2007
895;bike_name;Suzuki
1177;number;11.0
975;team_name;Repsol Honda
2230;category;MotoGP
2101;bike_name;KTM
447;country;IT
1094;number;55.0
2921;team_name;Technomag carXpert
171;rider;2603
1948;shortname;ARG
417;points;11
2907;points;11
2209;shortname;SPA
2255;bike_name;Kalex
2659;shortname;CZE
890;year;2017
1487;shortname;THA
1565;year;2011
2678;circuit_name;Brno
2536;country;US
1256;year;2015
1850;category;125cc
233;country;ES
1260;position;1
148;country;IT
2673;points;13
1645;rider_name;Rins Alex
1419;points;16
1827;bike_name;Honda
1119;team_name;Repsol Honda Team
2049;country;PT
2717;rider_name;Rossi Valentino
57;shortname;QAT
804;rider_name;Marquez Alex
2298;points;25
1699;circuit_name;Jerez
662;country;DE
2990;year;2018
726;category;Moto2
2212;rider;2473
78;rider_name;Espargaro Pol
181;bike_name;Aprilia
2354;number;45.0
1898;year;2011
1274;circuit_name;Sepang
2545;year;2010
305;rider_name;Folger Jonas
968;year;2013
1010;rider_name;Arbolino Tony
2499;team_name;Aprilia Aspar 250cc
1802;position;4
1837;category;MotoGP
2589;team_name;Marc VDS Racing Team
2794;rider_name;Mcphee John
2400;rider_name;Melandri Marco
1068;rider;2015
1808;year;2021
145;category;MotoGP
2785;category;MotoGP
285;points;13
1235;country;ES
815;country;IT
1399;number;3.0
2093;category;250cc
545;category;125cc
2048;position;5
1323;rider_name;Arbolino Tony
2121;country;AU
1542;bike_name;Kalex
1439;position;3
2614;country;AU
720;year;2018
1619;shortname;VAL
2424;circuit_name;Jerez
1216;year;2020
1084;shortname;INP
1153;rider_name;De Angelis Alex
2570;points;13
618;category;Moto2
2521;category;MotoGP
1703;number;26.0
1173;number;17.0
2420;year;2015
1075;team_name;Fortuna Aprilia
1311;shortname;VAL
2337;points;20
2255;team_name;CarXpert Interwetten
325;category;MotoGP
2568;category;MotoGP
872;country;ES
1217;category;Moto3
1211;category;MotoGP
1460;bike_name;Yamaha
1557;category;MotoGP
467;rider;1762
1186;number;42.0
679;team_name;Red Bull KTM GP 125
2365;bike_name;Aprilia
863;rider;2445
765;circuit_name;Aragon
2218;position;1
2023;bike_name;Aprilia
736;rider_name;Vinales Maverick
2502;position;3
723;shortname;POR
1515;circuit_name;Brno
1807;points;11
1938;shortname;GER
338;shortname;ARA
1734;country;IT
761;category;MotoGP
1829;bike_name;Aprilia
1474;rider_name;Corsi Simone
681;points;25
323;team_name;Repsol Honda Team
2743;team_name;Repsol Honda Team
326;position;2
1698;number;39.0
481;country;ES
31;points;20
1410;team_name;Derendinger Racing Interwetten
335;team_name;Movistar Yamaha MotoGP
2567;number;54.0
1397;category;MotoGP
773;points;25
2510;country;ES
2459;country;IT
2102;circuit_name;Estoril
923;points;16
864;bike_name;Yamaha
319;position;5
1395;circuit_name;Le Mans
2645;number;46.0
1395;rider;2517
188;category;MotoGP
69;bike_name;KTM
1617;circuit_name;Rio Hondo
2765;shortname;GER
2118;year;2019
414;year;2017
117;country;ES
626;bike_name;Honda
1632;year;2005
1268;shortname;FRA
2645;category;MotoGP
37;bike_name;Kalex
445;rider_name;Binder Brad
909;position;5
2256;bike_name;KTM
990;number;1.0
1100;team_name;Fiat Yamaha Team
75;points;25
653;rider;2293
2710;rider_name;Bautista Alvaro
2304;position;1
807;year;2017
1040;rider;2055
895;points;16
800;rider;2509
1021;position;5
2902;shortname;AME
2099;number;29.0
219;position;3
916;rider_name;Crutchlow Cal
1567;bike_name;Kalex
1149;position;3
1883;category;Moto3
2851;position;1
1837;number;33.0
2885;number;27.0
2973;bike_name;Yamaha
1729;shortname;NED
2915;category;MotoGP
2942;points;11
639;team_name;QMMF Racing Team
1403;bike_name;Honda
2970;points;11
2911;circuit_name;Sachsenring
302;rider;2016
642;circuit_name;Mugello
470;points;20
1244;points;25
2658;rider_name;Dovizioso Andrea
799;rider;2429
2422;country;ES
1210;rider_name;Rins Alex
209;circuit_name;Sepang
638;points;20
