?;nm0251872;?;2001;?;4.1;tt0250282
?;nm0487103;?;?;481;?;tt0041415
?;?;Spin the Bottle;2003;234;?;tt0367087
?;?;The Place Beyond the Pines;2012;?;?;tt1817273
?;?;?;2009;?;?;?
?;?;?;?;?;4.8;tt0113667
?;?;?;2020;?;6.3;?
Margaret O'Brien;nm0639684;?;1943;7992;7.5;tt0036969
Will Estes;?;May;?;?;?;tt0303361
?;nm0000732;?;2000;4901;?;tt0229340
?;nm0131781;?;2013;?;?;tt3203890
James Russo;?;American Justice;?;?;2.8;tt2940482
?;nm0000176;Malady of Love;1987;?;5.4;?
Marla Sokoloff;nm0005448;Sugar & Spice;?;?;5.7;?
?;?;Overboard;?;34925;6.0;?
Lee Marvin;nm0001511;?;?;12521;6.6;tt0064782
?;nm0403947;?;?;96231;?;tt2400463
?;nm1914298;?;?;1292;?;?
?;?;?;2011;36104;?;tt1477837
?;?;Hollow Man;2000;?;5.8;?
Camilla Belle;?;From Prada to Nada;2011;14471;5.5;tt0893412
Jack McBrayer;?;?;2008;266432;7.1;tt0800039
Kristen Stewart;nm0829576;?;2004;24976;?;tt0378793
?;nm0000472;Dick Tracy Meets Gruesome;?;1530;6.2;tt0039320
?;nm0021835;The Gilded Cage;?;9804;7.2;tt2261749
Dan Hedaya;?;?;1993;?;7.2;tt0106387
Celia Imrie;nm0408309;?;?;?;?;tt3558642
Blake Clark;nm0163703;I'm Reed Fish;2006;?;?;?
?;nm2702696;Sione's 2: Unfinished Business;2012;258;5.9;tt1869671
?;nm0223518;?;?;237;5.5;?
?;?;Intermezzo: A Love Story;?;?;?;tt0031491
Burt Young;nm0949350;?;2017;?;?;?
Meredith Monroe;nm0005243;?;?;3203;?;tt0191074
Thesy Surface;?;?;2020;574;?;tt8316568
?;nm0000334;Witch from Nepal;?;?;5.3;tt0089861
?;?;Vera Drake;?;24158;7.6;tt0383694
?;?;Legend;?;?;?;?
Paz de la Huerta;nm0209289;Neal Cassady;?;?;6.3;tt0808392
Debra Winger;nm0000700;E.T. the Extra-Terrestrial;1982;?;?;tt0083866
Kevin McCarthy;nm0002994;?;2008;262;?;tt0832284
?;?;?;?;?;?;?
?;?;The Million Dollar Kid;?;?;?;?
?;nm0035060;?;2000;11901;4.9;tt0162983
James Earl Jones;?;The Ambulance;?;3139;5.9;?
Tina Majorino;nm0001499;?;1994;12412;?;?
Krysta Rodriguez;?;?;?;1515;?;?
David Ogden Stiers;nm0001773;The Cheap Detective;1978;?;6.5;tt0077321
Uli Latukefu;nm5937328;Danger Close;2019;?;6.8;tt0441881
?;nm0000541;Then She Found Me;2007;?;6.0;?
?;nm0735538;Ed;?;8138;?;tt0116165
?;nm0612956;?;2002;29794;?;tt0283139
Jamie Sives;?;?;2005;?;?;?
Elizabeth Debicki;?;Vita & Virginia;?;2735;?;tt5859882
?;nm0949350;Mickey Blue Eyes;?;?;?;tt0130121
?;?;Red State;?;62354;?;tt0873886
Claire Keelan;nm1721217;?;?;12416;?;?
Luke Evans;?;?;?;?;6.1;tt9731682
Mel Blanc;?;Two Guys from Texas;?;292;?;?
Lucy Walters;nm3046705;?;?;185209;7.2;tt1723811
Martin Sheen;?;?;1988;701;5.9;tt0095415
?;?;?;2003;67692;?;tt0340377
?;nm0000449;?;?;330;?;?
Michael Showalter;nm0795290;Wanderlust;?;?;5.6;tt1655460
?;nm0770730;?;1957;?;7.8;?
?;nm0943978;Bikini Beach;1964;1343;?;tt0057887
?;?;The Player;?;?;7.5;tt0105151
David Caruso;?;Cold Around the Heart;?;930;?;tt0118870
David Clennon;nm0166359;?;?;?;7.1;?
?;?;?;?;6395;5.4;tt0305396
Darby Stanchfield;nm1581670;Loserville;2016;?;6.3;?
Julie Hagerty;?;?;1995;301;?;tt0114936
?;?;?;2009;711;?;?
?;?;?;2014;172;?;?
?;nm0001623;?;1990;7581;?;?
Joanne Woodward;?;A Big Hand for the Little Lady;?;3921;7.3;tt0060165
?;?;?;2008;44949;6.2;?
Claudette Colbert;?;Skylark;?;?;?;?
Vincent Schiavelli;nm0001704;The Return;1980;465;3.6;tt0081421
?;nm0179479;National Theatre Live: One Man Two Guvnors;2011;778;8.1;?
Nora-Jane Noone;nm1172901;?;?;?;5.5;tt5174992
?;nm2632545;?;?;?;5.5;tt0852713
Mikael Persbrandt;?;Inga tarar;2006;?;?;tt0805602
Trevante Rhodes;?;Song to Song;2017;?;5.7;tt2062700
?;nm0001362;?;1963;718;5.4;?
Macon Blair;nm0086301;Sister Aimee;2019;?;?;tt8456696
Corbin Bernsen;nm0000929;The Commission;2003;?;?;?
?;nm0000022;?;1939;1345;?;?
Oona Chaplin;nm2772105;Imago mortis;?;812;?;tt1054112
Vernee Watson;?;Caged Fear;1991;?;?;tt0102062
Russ Tamblyn;?;Human Highway;?;?;6.0;tt0084099
Carroll O'Connor;?;?;?;257;?;tt0071743
Jeffrey Hunter;?;Belles on Their Toes;?;?;6.7;?
?;nm0001480;Honeymoon with Mom;2006;?;4.7;tt0762102
Omar Sharif;?;The Rainbow Thief;?;?;?;tt0100456
?;?;?;2002;24270;6.1;?
?;nm0520064;?;?;2413;?;?
Sonja Bennett;?;?;2004;?;5.7;tt0314498
Richard Roundtree;nm0745780;Day of the Assassin;?;128;?;tt0079031
?;?;Dark;?;?;?;tt10690676
Brenda Strong;nm0834947;Terror Tract;?;?;6.1;tt0211661
?;nm3678876;Mary Goes Round;2017;?;?;tt5814530
?;?;?;?;2431;?;?
?;?;?;?;162348;7.6;tt0097958
?;nm0000149;?;2011;47620;?;?
Armand Assante;nm0000800;?;?;28404;?;tt0103594
James McAvoy;?;Strings;2004;?;?;tt0374248
Gabriel Iglesias;nm0407101;?;?;?;?;?
Ian Tracey;?;Insomnia;?;?;?;tt0278504
?;?;Angel Eyes;?;?;5.6;?
Barbie Ferreira;?;?;?;4998;?;?
Kristen Bell;?;?;2013;100039;?;?
Jason James Richter;nm0725284;?;1997;9400;?;tt0119152
William McNamara;nm0001530;?;?;4288;3.8;?
Efren Ramirez;nm0708293;Race;1998;102;5.7;tt0127020
?;nm0500610;300;?;?;?;tt0416449
Jamie Lee Curtis;?;Forever Young;?;?;?;?
?;nm4025229;Pusher;2012;4599;?;?
?;?;Just Another Day;2009;840;5.1;?
?;nm0001392;The Hobbit: An Unexpected Journey;?;?;?;?
?;nm0680795;?;?;?;6.2;?
?;?;?;1966;?;6.5;tt0060726
Travis Willingham;nm0992184;?;2003;?;?;?
?;nm0000369;The Saint of Fort Washington;1993;?;?;tt0108026
Jennifer Taylor;?;?;?;102;?;tt4469850
Gregory Peck;nm0000060;?;1951;?;?;?
Brian Stepanek;?;LBJ;2016;?;?;tt4778988
?;nm0018729;?;?;444;4.0;tt0107823
?;?;2 Bedroom 1 Bath;?;?;?;tt2731970
?;?;?;?;?;?;tt2141773
Jackie Earle Haley;nm0355097;Maniac Cop 3: Badge of Silence;?;?;?;?
Barrie Chase;?;The Flight of the Phoenix;1965;?;?;?
David Keith;nm0001418;Running Wild;1995;?;5.6;?
Paul Giamatti;?;?;?;?;7.8;?
Glenda Jackson;nm0413559;Hedda;?;269;?;?
Marcin Dorocinski;?;?;2002;405;?;tt0275072
?;nm0001383;?;2002;9455;?;tt0290212
?;nm0943079;?;1998;?;?;?
?;nm0000053;Young Billy Young;1969;1089;5.7;?
Lauren Bacall;nm0000002;Two Guys from Milwaukee;1946;?;?;?
?;?;?;?;2653;4.5;tt0112895
?;nm1533208;?;2015;?;?;tt4498162
?;nm0159507;All's Well Ends Well 1997;?;904;6.2;tt0118591
?;?;The Odd Couple II;?;?;?;tt0120773
Nikolaj Lie Kaas;?;?;?;17456;?;?
?;?;?;?;?;6.7;tt4630562
Peter Stormare;?;Heatstroke;2013;?;4.8;tt3663040
?;nm0000461;?;?;?;4.7;?
C. Thomas Howell;?;Grandview U.S.A.;?;?;?;?
Harriet Sansom Harris;nm0364748;?;1993;82706;?;?
Timothy Hutton;?;The Substance of Fire;1996;606;?;tt0117773
?;?;The Great Buck Howard;?;13617;6.4;?
?;?;Male and Female;1919;1740;7.0;tt0010418
Emma Fuhrmann;nm3409535;Lost in the Sun;2016;?;?;?
?;?;Kansas;?;946;?;tt0095428
Edie McClurg;?;?;1998;?;?;tt0134067
?;?;?;?;?;?;?
Patrick Stewart;?;Ice Age: Continental Drift;2012;193661;6.5;?
J.K. Simmons;nm0799777;Burn After Reading;?;?;?;tt0887883
?;nm0001227;?;?;?;6.9;?
?;?;?;?;?;?;tt1682940
?;nm0000438;?;?;?;5.8;?
?;?;The Cemetery Club;?;754;?;tt0106536
?;?;?;1992;94839;?;tt0104694
?;nm0000005;Waiting Women;1952;2279;?;tt0044811
Meg Foster;?;?;?;8077;?;tt0086058
?;nm0005569;?;2008;278;?;?
?;nm0625796;Arlo: The Burping Pig;2016;102;4.3;?
Harry Carey Jr.;nm0001013;Rio Grande;?;?;?;tt0042895
?;?;A Fatal Obsession;2015;?;?;?
?;nm1090644;?;2002;523;5.3;tt0302889
Ryan Kelley;?;?;2004;?;?;?
Xander Berkeley;?;?;?;?;?;tt1147682
?;nm0484678;Christmas Survival;2018;734;5.1;?
Lois Smith;?;?;?;77697;?;?
?;?;Gangster Squad;?;207303;6.7;tt1321870
?;?;Perception;?;192;4.8;?
?;nm0005452;Spider-Man 2;?;549437;?;tt0316654
?;?;The Lieutenant Wore Skirts;?;?;5.8;tt0049443
Susannah York;?;?;1988;?;?;?
Paz Vega;?;?;2002;?;?;tt0291392
Mitch Pileggi;?;?;?;?;5.1;tt5598292
?;nm0001153;?;1994;?;2.8;tt0110593
?;nm0001503;Staying Together;1989;751;?;?
?;?;Resurrected;1989;?;6.1;?
Nina Foch;?;Scaramouche;?;?;7.5;tt0045125
?;?;?;1996;?;?;?
?;nm0001705;I Now Pronounce You Chuck & Larry;?;141662;?;tt0762107
Alicia Witt;nm0001860;Bongwater;1998;3367;5.5;?
Michael Beck;nm0065235;?;?;?;7.6;tt0080120
Diane Lane;nm0000178;Six Pack;?;2725;?;?
Sasha Alexander;?;Mission: Impossible III;?;332880;?;?
?;?;?;?;?;?;tt0385891
Emmanuelle Chriqui;nm0004825;?;1995;247;?;?
?;?;Madame Sin;?;?;6.2;tt0067375
?;nm0220735;Waxwork II: Lost in Time;1992;4067;?;?
Jenna Coleman;nm1982510;National Theatre Live: All My Sons;2019;137;?;?
Christopher Backus;nm1634832;?;2015;1498;5.9;?
?;?;?;2000;?;7.4;tt0195685
?;?;Trafficked;?;?;?;tt1720621
Johnny Messner;?;?;?;?;?;?
?;nm0730455;?;2016;53466;6.3;tt2106651
?;nm0542994;?;1986;?;?;tt0090887
?;nm1482510;Minutes Past Midnight;?;?;?;tt5861630
?;nm0000285;Outside Providence;1999;?;6.5;?
?;nm0335275;Extract;2009;45568;6.1;tt1225822
?;nm0000489;The Girl;?;?;5.7;?
?;?;Good Kill;2014;22731;?;?
?;nm0943079;?;2005;?;?;?
Patricia Arquette;nm0000099;Goodbye Lover;1998;3737;5.6;?
Lachlan Buchanan;nm2473719;Muck;2015;?;?;?
Adhir Kalyan;?;Paul Blart: Mall Cop;2009;104168;?;?
?;nm0001836;?;1987;23909;?;?
Hedy Lamarr;?;Experiment Perilous;1944;1502;6.4;tt0036807
Matias Varela;nm0655782;Easy Money III: Life Deluxe;?;?;6.2;tt2427502
Taran Killam;nm0453115;?;?;?;?;?
Pom Klementieff;nm2962353;Porn in the Hood;2012;?;5.3;?
?;?;Black Rose;?;2364;?;tt3266724
Bruce Willis;nm0000246;Alpha Dog;2006;99646;?;tt0426883
Mike Starr;?;?;1999;36367;6.7;?
David Warner;nm0001831;Straight Into Darkness;2004;1279;5.0;?
?;nm0629697;?;?;?;?;tt1018785
Leslie Uggams;?;Sugar Hill;1993;?;?;tt0107079
?;nm0006795;?;?;3603;?;tt0451787
Adrian Dunbar;?;?;?;13860;?;?
?;?;Hopscotch;?;?;?;?
?;nm0893941;Lovers: A True Story;1991;?;7.0;?
Bernard Hill;nm0384060;The Lord of the Rings: The Two Towers;2002;1501438;?;?
?;nm0001445;?;?;524;?;tt1701218
?;?;Golden Boy;?;1752;6.9;?
Ethan Hawke;nm0000160;New York I Love You;?;?;6.2;tt0808399
?;nm0695435;Wanted;?;361957;6.7;tt0493464
?;?;?;?;185;4.9;tt0196068
?;?;Ricky 6;?;609;6.0;?
Paul Schulze;nm0776584;?;1997;388;?;tt0119228
Walter Brennan;nm0000974;?;?;?;6.6;?
Udo Kier;nm0001424;Far Cry;2008;13403;?;tt0400426
Jamie Lee Curtis;?;From Up on Poppy Hill;2011;36676;7.4;?
?;nm0758760;The Bet;2020;?;?;tt7311770
?;nm0001175;?;1946;378;6.4;tt0038537
?;?;?;?;15250;6.6;tt1781827
?;nm0055733;The Seniors;?;?;4.2;?
Narges Rashidi;nm1735235;A2Z;2007;?;?;tt0480751
?;nm0122653;?;?;1249995;8.6;?
Tait Fletcher;?;The Accountant;?;?;?;?
?;nm0505949;Drones;?;489;6.3;tt1232775
Masiela Lusha;?;?;?;324;3.1;tt1405413
?;?;?;?;37382;?;tt0109520
George C. Scott;nm0001715;The Day of the Dolphin;?;2731;6.0;tt0069946
Dennis Quaid;nm0000598;?;?;?;?;tt0116136
?;nm0316455;?;1982;?;?;?
?;?;Ernest Scared Stupid;1991;10757;5.8;tt0101821
?;nm2239702;?;2017;133545;?;?
Michael Fassbender;nm1055413;Macbeth;?;?;?;?
?;nm0803890;The Invisible;?;?;?;tt0298491
Phil Leeds;nm0498609;Clean Slate;?;3651;?;tt0109443
Carlos Bernard;nm0076167;Alien Raiders;?;?;5.6;tt0996979
?;nm0068551;Boogeyman 2;?;?;5.1;?
Bruce Davison;nm0001117;?;1995;9229;7.7;tt0112757
Tommi Rose;nm8268181;?;2020;124;?;?
Nicole Ari Parker;nm0662519;Welcome Home Roscoe Jenkins;2008;13609;?;tt0494652
?;nm0040586;?;?;?;7.2;?
?;?;?;?;?;?;?
Helen Mirren;nm0000545;?;?;161302;6.6;?
?;?;?;?;947;5.8;?
Julia Ormond;nm0000566;Sabrina;?;37164;?;?
?;nm0002004;Generation Um...;?;?;4.0;?
David Harbour;?;?;?;418794;6.5;?
Tony Curtis;?;Goodbye Charlie;1964;?;?;?
Amanda Wyss;nm0944143;The Graves;2009;1967;3.7;?
?;nm0262635;Sunshine;?;235255;7.2;tt0448134
?;nm0593961;Shooter;2007;?;?;?
?;?;Monster Trucks;2016;?;?;?
Peter Sellers;nm0000634;Woman Times Seven;?;1409;6.0;?
?;nm0697044;?;2012;?;4.4;tt2184095
?;nm0793069;?;?;?;?;?
Josh Lawson;nm0493257;Any Questions for Ben?;2012;1599;?;?
?;nm0000593;?;1998;?;4.9;tt0120701
Jon Bernthal;?;?;?;?;?;?
?;?;Liberty Heights;?;6436;7.0;?
?;?;Lone Star State of Mind;2002;2799;6.1;?
?;nm0000158;Ithaca;?;?;5.5;tt3501590
Richard Ayoade;?;?;?;?;?;tt3513498
Hiroyuki Sanada;nm0760796;?;1982;1751;7.4;?
?;nm0000511;Loving Couples;1980;?;?;?
?;?;?;1997;34443;?;tt0119535
?;?;?;1998;343;?;?
?;?;Electric Slide;?;?;?;tt0835775
Tamara Mello;?;?;2004;103;5.4;?
?;nm0001359;?;1977;?;5.4;?
?;nm1032567;?;?;2316;6.2;tt0414426
?;nm0000148;More American Graffiti;?;?;5.3;?
Walter Olkewicz;?;?;?;?;4.9;?
Mary Elizabeth Mastrantonio;?;Two Bits;1995;3243;6.2;tt0114753
?;nm0001028;?;?;594;?;?
?;nm0000162;Donnie Brasco;1997;?;7.7;?
?;?;?;2006;?;?;tt0493247
?;nm0298333;?;?;107;?;tt0049805
?;nm0001445;?;?;?;?;?
Tony Curtis;nm0000348;?;1957;28590;8.0;?
Maury Sterling;nm0827561;Veronica Mars;2014;50607;?;?
Vanessa Ferlito;?;Wall Street: Money Never Sleeps;?;?;?;?
?;nm0451600;?;2014;?;?;tt3398052
Joe Lo Truglio;nm0516266;Gulliver's Travels;2010;66038;?;tt1320261
?;nm0005049;The Cowboy Way;?;7804;?;tt0109493
Alicia Vikander;nm2539953;?;2012;?;?;?
?;nm1258970;?;2013;?;?;?
?;?;To Steal from a Thief;2016;6334;?;?
Rodney Dangerfield;nm0001098;Back to School;?;28556;?;tt0090685
Julia McKenzie;nm0571549;?;1995;?;?;?
?;?;?;?;?;5.7;tt0080904
Rie Rasmussen;nm1051346;Femme Fatale;2002;?;6.2;?
Kristin Davis;nm0004862;Nine Months;1995;35357;?;?
?;?;Rollo and the Woods Sprite;2001;1062;6.3;?
Sterling Jerins;?;?;2015;42545;6.2;tt2402101
Jason Beghe;nm0000892;Monkey Shines;1988;10801;6.2;?
Julian Fellowes;?;Shergar;?;412;5.4;?
?;nm0878240;?;1964;?;?;?
Roddy McDowall;nm0001522;Battle for the Planet of the Apes;?;?;?;tt0069768
Joseph Cross;nm0189200;Lincoln;?;?;?;tt0443272
?;nm0217938;21 Jump Street;?;?;7.2;?
Patrick Labyorteaux;nm0479779;?;?;?;6.8;?
Ernie Hudson;nm0001368;?;?;14449;4.0;tt0119718
Maxwell Caulfield;?;?;?;?;3.0;tt0218641
?;?;Cloudy with a Chance of Meatballs;?;207723;6.9;?
?;nm1561982;?;?;5047;6.6;?
?;nm0000532;?;?;?;6.8;?
?;nm0001744;?;?;876;?;tt2392846
?;nm0104114;The Black Dahlia;2006;?;5.6;tt0387877
?;?;?;?;112;5.8;tt0064370
?;nm2572554;?;2020;2500;?;tt1266036
?;?;Sidekicks;1992;7899;?;tt0105402
?;?;Twilight Time;1982;174;?;tt0086490
David Hayman;?;?;?;28097;?;tt0236784
Angus Wright;?;Jilting Joe;1998;190;6.6;?
Vito Scotti;nm0780005;?;?;104;?;tt0042387
?;?;Blow;?;242682;?;tt0221027
?;?;?;1956;?;?;?
Art LaFleur;?;?;?;58832;?;tt0191397
?;?;?;?;?;5.6;?
Kristin Scott Thomas;?;?;?;?;6.7;tt0467200
Lukas Haas;?;See You in the Morning;?;?;5.8;tt0098283
?;?;?;1980;?;?;tt0080661
?;nm0835144;?;1970;340;?;tt0065401
Toby Huss;?;?;1994;274;5.6;tt0109982
?;nm0001833;?;2014;409337;?;?
?;?;?;1999;?;6.5;tt0139699
Richard Erdman;nm0258757;Trancers;1984;?;6.1;?
Jennifer Blanc-Biehn;nm0004760;Cabaret of the Dead;?;?;?;tt3552592
Danielle Savre;nm1642290;48 Hours to Live;?;433;4.1;?
?;?;Undertow;2004;?;?;tt0360130
?;?;?;2011;108514;5.5;?
?;nm0267042;Sophie's Misfortunes;2016;349;5.3;tt4428740
?;nm0005606;?;2017;?;3.1;tt6680792
?;nm0585485;?;2013;327377;7.1;tt1706620
?;?;?;?;?;5.3;tt7216068
Monica Keena;nm0444621;?;2008;?;4.5;tt0893406
Zahn McClarnon;?;Silent Fall;?;3622;6.0;?
Clark Gregg;?;?;?;3957;?;tt0316824
?;nm0004335;Kaabil;?;?;?;tt5460276
Richard Kind;nm0454236;The Understudy;2008;151;?;?
?;nm0597388;Bullet to the Head;2012;?;?;?
Briana Evigan;?;Mother's Day;2010;16158;6.3;?
?;?;Smiley Face Killers;2020;?;?;?
Gillian White;?;?;?;?;6.3;tt0181322
Martin Mull;nm0611898;?;?;384;6.8;tt0409838
?;nm0000511;?;?;17517;7.4;?
?;nm0018271;Serial Killing 4 Dummys;?;719;5.3;tt0122247
Colm Feore;nm0272173;?;2004;?;?;?
?;nm2240346;ParaNorman;?;95140;?;tt1623288
Mamie Van Doren;nm0886638;?;1955;105;?;?
?;nm0001967;Hardcore;?;?;7.1;tt0079271
Quinton Aaron;nm2466842;?;?;101;3.0;?
Claudia Cardinale;nm0001012;Le ruffian;?;?;?;?
David Koechner;?;?;?;1092;5.5;?
Chris Evans;nm0262635;?;2011;22980;?;tt1582248
Michael Nouri;nm0636694;Goodbye Columbus;1969;1794;6.5;?
?;nm0001625;?;1987;?;?;?
Marin Hinkle;nm0385792;The Haunting of Molly Hartley;?;9437;?;tt1045655
Sheree North;?;Madigan;?;?;6.5;tt0063256
?;?;?;?;?;5.1;?
?;nm1489978;?;2005;?;?;tt0418773
Robert Sean Leonard;nm0000494;?;?;2654;?;tt0116592
?;nm0004755;Over Her Dead Body;2008;23878;?;?
?;?;?;?;733;4.8;tt2608726
Matthew Fox;nm0289142;Vantage Point;2008;?;?;?
Lionel Barrymore;nm0000859;The Hollywood Revue of 1929;1929;?;5.9;tt0019993
?;?;?;2019;?;?;?
Adam Sandler;?;?;2005;48887;4.7;tt0367652
Christian Bale;?;The New World;?;83345;?;?
Brian Dennehy;nm0001133;?;?;?;?;tt0780650
?;nm0001436;?;?;7377;7.0;?
Edward Holcroft;?;The Sense of an Ending;?;6098;?;tt4827986
?;nm0000532;Figures in a Landscape;1970;1247;6.6;?
?;?;Ten Minutes Older: The Trumpet;2002;3256;7.2;?
Sienna Guillory;nm0347149;The Last Minute;?;?;?;?
?;?;White Orchid;2018;807;?;?
Brian Dennehy;nm0001133;?;2008;?;?;tt1135085
Michael Learned;?;?;1986;?;?;?
Kristen Hager;nm1982266;?;?;786;4.6;tt1345488
Claudine Auger;?;What Every Frenchwoman Wants;1986;?;5.7;?
?;nm0001411;?;2001;?;4.9;?
?;?;Falling for Grace;?;657;?;?
?;?;?;?;67703;?;tt0114558
Michael Dudikoff;?;Black Thunder;1998;507;?;tt0118732
Ward Bond;?;Mister Roberts;1955;15450;?;?
Tony Chiu-Wai Leung;?;?;1991;262;?;?
?;nm0708867;?;?;?;?;?
?;nm0836121;The Post;?;?;?;tt6294822
?;?;Attack of the Crab Monsters;?;?;?;?
?;nm0143295;?;?;?;7.4;tt3812730
?;nm0001218;?;?;784;5.1;tt1532538
Mary Astor;nm0000802;?;1949;?;?;?
?;?;?;1965;2272;?;tt0059678
Katharine Hepburn;nm0000031;Olly Olly Oxen Free;1978;?;5.0;tt0078025
?;nm0001602;?;?;?;?;tt0162662
?;?;?;?;361;3.2;tt0426616
Isiah Whitlock Jr.;nm0926086;Brooklyn's Finest;?;61196;?;?
?;?;?;?;?;6.3;?
Michael Pare;?;Polycarp;?;?;2.7;tt0933342
?;?;Fireflies in the Garden;2008;12486;6.5;?
?;nm0910278;?;2002;414;?;?
Laura Harris;nm0364977;Just the Ticket;?;?;?;?
?;nm1082477;Samurai;2002;679;?;tt0284457
Elvis Presley;nm0000062;?;?;1905;?;tt0050659
?;?;?;?;10673;?;?
Penelope Wilton;nm0934362;Joseph Andrews;1977;515;?;?
?;nm0001472;Cradle 2 the Grave;2003;?;?;tt0306685
Barbara Stanwyck;?;Escape to Burma;1955;?;?;tt0048044
James Badge Dale;?;The Empty Man;?;?;?;?
?;nm0507338;Meet the Browns;2008;6540;?;tt1047494
Mary Kay Place;nm0005316;Girl Interrupted;1999;?;?;tt0172493
Robert Mitchum;?;She Couldn't Say No;?;?;?;tt0047476
Elizabeth Gillies;nm2566697;Winx Club: The Secret of the Lost Kingdom;2007;1079;5.7;?
Kristen Connolly;nm1393354;?;?;?;5.9;?
Ophelia Lovibond;?;Oliver Twist;?;?;?;?
Noomi Rapace;nm0636426;Daisy Diamond;2007;?;?;?
?;nm0005239;?;?;1921;?;tt0829193
Frederic Forrest;nm0002078;?;1993;173696;7.6;?
?;?;Rules Don't Apply;2016;9947;?;tt1974420
?;nm0568603;Pure;?;?;6.9;tt0308772
Kevin Corrigan;?;American Gangster;2007;396277;?;tt0765429
?;nm0001148;Man of a Thousand Faces;1957;?;?;tt0050681
Clifton Collins Jr.;?;?;?;1348;?;?
Vincent Schiavelli;?;Taking Off;1971;3994;?;tt0067820
Katie Holmes;nm0005017;?;1998;?;5.7;tt0134619
?;?;?;2017;?;7.1;tt1653665
?;?;Bounce;2000;20081;?;tt0186894
Zachary Gordon;?;Lower Learning;2008;2534;4.0;tt1129381
Robert Rusler;?;?;?;429;?;?
?;nm0026364;Goats;?;4991;5.9;?
Dirk Benedict;nm0070767;Scavenger Hunt;?;?;6.0;tt0079858
Fred Ward;?;The Dark Wind;?;?;?;tt0101664
?;?;?;?;1034012;?;?
?;?;?;1979;?;5.2;?
Lynn Redgrave;?;The Happy Hooker;?;618;3.4;tt0073091
?;?;?;?;12384;?;tt0104181
?;nm0215000;The Killer Inside Me;?;377;?;?
John Glover;nm0001278;On Edge;?;270;?;?
Bruce Glover;nm0323098;Walking Tall;1973;5244;7.0;tt0070895
?;nm0176981;Employee of the Month;?;?;?;tt0424993
Leland Orser;nm0650702;?;1997;231140;?;tt0118583
?;?;S.W.A.T.: Under Siege;?;2580;4.6;?
Alice Braga;?;Redbelt;2008;20361;?;tt1012804
?;nm0810738;?;?;?;?;?
?;nm0001644;?;2010;?;?;?
?;?;Finding North;1998;?;6.5;?
?;?;Sherlock Holmes: A Game of Shadows;2011;423556;?;?
Jack Elam;nm0001181;?;?;?;6.3;?
Wyatt Russell;?;Goon: Last of the Enforcers;?;?;5.8;tt2417712
Max Casella;?;The Last of Robin Hood;?;?;?;tt2450440
Peter Graves;?;Canyon River;1956;221;?;?
David Ogden Stiers;?;The Hunchback of Notre Dame;1996;?;?;tt0116583
?;nm1865834;?;?;406;4.7;tt3127016
Bokeem Woodbine;nm0940158;The Poker House;?;5091;6.4;tt1014806
Dane Cook;?;?;?;?;?;?
?;nm0000062;?;?;2268;?;?
?;nm0000454;Luck of the Draw;2000;585;5.1;?
Maggie Smith;nm0001749;?;1981;1236;6.4;?
?;nm0000899;?;?;?;7.0;?
?;?;Tiger Shark;1932;?;?;?
Jim Brown;nm0000987;He Got Game;1998;?;?;?
?;nm0007155;?;2010;?;?;?
?;nm0498278;?;?;?;?;?
?;?;?;?;904;5.9;?
?;?;What Just Happened;?;?;5.6;tt0486674
?;?;?;?;?;5.8;tt0155197
Malcolm Barrett;?;?;2012;?;?;?
Terry O'Quinn;nm0642368;?;1986;?;?;tt0091993
Carol Kane;?;Theodore Rex;1995;?;2.5;tt0114658
?;nm0001293;?;2019;?;7.0;tt0448115
?;nm0309693;Christopher Robin;2018;?;?;?
Brad Dourif;nm0000374;?;1986;?;7.7;tt0090756
?;nm0081572;?;?;?;6.4;tt0116714
?;?;?;?;391;?;?
?;nm0177896;New York I Love You;?;?;?;tt0808399
Roger Bart;nm0058372;Freaky Deaky;?;?;6.0;?
Rick Gonzalez;nm0327779;?;?;1793;?;?
?;?;?;?;?;6.3;tt0017726
Dabney Coleman;nm0001056;North Dallas Forty;?;?;7.0;?
?;?;?;2009;48991;4.9;?
Dennis Haysbert;?;Random Hearts;1999;20131;?;?
?;?;?;2008;192082;?;?
?;nm0051469;?;?;9876;?;?
Peter Berg;?;Battleship;?;237777;5.8;?
Leslie Easterbrook;nm0247579;Just Tell Me What You Want;?;?;?;tt0080975
Paul Calderon;?;?;1988;?;?;?
?;nm0005078;?;2009;176;?;tt1247638
Adam Wingard;?;?;?;?;4.7;tt1935896
Jerry O'Connell;nm0005278;Calendar Girl;?;2131;?;tt0106505
?;nm0023832;?;?;?;6.7;tt0428856
Trine Dyrholm;nm0245988;?;?;?;?;tt2381989
?;nm0446702;The Lion King;1994;953699;8.5;tt0110357
?;?;Patrick the Pug;?;?;?;?
?;?;?;?;5676;5.6;?
?;nm0005154;Chicago;?;?;7.2;?
Samantha Eggar;?;Doctor in Distress;1963;582;?;tt0057004
Richard Riehle;?;Dead Man's Burden;?;608;?;?
Kierston Wareing;nm1663573;The Holding;?;?;4.7;?
?;nm0177933;Me Myself & Irene;?;?;?;tt0183505
?;nm0829576;The Cake Eaters;2007;?;?;?
?;?;?;?;?;5.1;?
Jed Rees;nm0715915;Love Guaranteed;?;14183;5.5;?
?;nm0005019;?;1969;?;?;?
Rosemary Harris;nm0365281;The von Trapp Family: A Life of Music;?;482;6.4;tt4742670
