riga;nome attributo;valore da imputare;valore imputato
2603;year;2005;?
1854;circuit_name;Aragon;?
460;position;4;5
168;points;11;?
2716;points;13;?
4;team_name;Caretta Technology;?
941;number;63.0;?
542;rider;2293;2293
2455;category;Moto3;?
2498;year;2009;2008
203;circuit_name;Assen;?
2197;rider_name;Marquez Marc;?
2435;position;2;2
607;shortname;ITA;?
2085;circuit_name;Assen;?
806;shortname;AME;?
2580;shortname;FRA;?
2495;rider_name;Mcphee John;Mcphee John
730;shortname;CAT;?
2451;team_name;SKY Racing Team VR46;?
1167;shortname;POR;?
2456;rider;2532;?
2199;position;3;2
2511;position;1;?
2088;number;6.0;?
2881;category;MotoGP;?
1680;position;1;5
2209;circuit_name;Jerez;?
2728;bike_name;Honda;?
2422;category;Moto2;Moto2
1823;country;JP;JP
1311;country;CZ;CZ
593;team_name;Monster Energy Yamaha MotoGP;?
2520;number;35.0;?
1041;rider;2202;2202
2516;position;4;?
437;shortname;CHN;?
425;number;69.0;?
1317;number;73.0;?
1207;year;2021;?
1168;bike_name;Aprilia;?
275;points;25;?
464;rider;2015;?
1105;number;1.0;?
2447;bike_name;Kalex;?
1488;country;ES;ES
2902;year;2021;?
2537;year;2006;?
1683;category;MotoGP;MotoGP
2290;points;25;?
1298;position;3;1
2780;points;13;?
763;bike_name;Honda;Honda
2972;points;11;?
1577;country;PT;PT
800;country;IT;IT
2250;shortname;SPA;?
1382;team_name;Fortuna Aprilia;?
142;bike_name;Kalex;?
114;team_name;Emmi - Caffe Latte;?
2995;number;48.0;?
1780;rider;2006;?
2344;number;44.0;?
2839;shortname;MAL;?
2370;team_name;Del Conca Gresini Moto3;?
479;position;1;2
2464;number;19.0;?
516;shortname;CZE;?
1623;number;19.0;?
2706;rider_name;Miller Jack;Miller Jack
448;rider_name;Luthi Thomas;Luthi Thomas
254;number;24.0;?
2090;category;Moto3;Moto3
1510;team_name;Mahindra Racing;?
2230;category;MotoGP;MotoGP
2863;year;2013;?
1711;position;3;2
1990;year;2015;?
1666;team_name;Red Bull KTM Tech 3;?
1025;circuit_name;Rio Hondo;?
626;circuit_name;Silverstone;?
2183;rider_name;De Angelis Alex;De Angelis Alex
2652;team_name;Pramac Racing;?
515;rider_name;Navarro Jorge;Navarro Jorge
1869;circuit_name;Jerez;?
2990;team_name;Repsol Honda Team;?
788;rider_name;Vinales Isaac;Vinales Isaac
1210;bike_name;KTM;Suter Honda
1369;rider_name;Smith Bradley;Smith Bradley
2779;rider;2423;?
1612;number;93.0;?
1220;rider_name;Simon Julian;?
1628;points;11;?
490;number;23.0;?
1718;country;MY;MY
1347;bike_name;Honda;Honda
744;rider_name;Luthi Thomas;?
403;year;2020;2020
1821;rider_name;Folger Jonas;Folger Jonas
870;year;2013;?
671;number;99.0;?
875;number;23.0;?
1826;year;2011;?
854;rider_name;Lowes Sam;Lowes Sam
2811;number;36.0;?
410;points;16;?
1225;circuit_name;Spielberg;?
2397;rider_name;Koyama Tomoyoshi;Koyama Tomoyoshi
709;rider;2429;2429
2595;bike_name;KTM;?
708;country;IT;JP
1140;points;16;?
656;year;2016;?
2167;number;41.0;?
1872;rider;2004;2004
1571;team_name;Avintia Esponsorama Racing;?
1536;circuit_name;Phillip Island;?
1977;shortname;NED;?
369;bike_name;Honda;Honda
1874;circuit_name;Catalunya;?
1064;circuit_name;Aragon;?
1169;rider_name;Crutchlow Cal;?
741;category;Moto2;MotoGP
899;rider_name;Simoncelli Marco;Simoncelli Marco
