2018;MotoGP;ARA;Aragon;2158;Iannone Andrea;?;Suzuki;3;?;29.0;IT
2021;Moto3;?;?;2610;Toba Kaito;CIP Green Power;KTM;5;11;27.0;JP
2008;?;ITA;?;2015;Pedrosa Dani;Repsol Honda Team;Honda;3;?;2.0;ES
2019;MotoGP;THA;Buriram;2471;Rins Alex;Team SUZUKI ECSTAR;Suzuki;5;11;42.0;ES
2013;MotoGP;AUS;?;?;Bautista Alvaro;?;Honda;5;11;19.0;?
2013;?;?;Motegi;2174;Bradl Stefan;?;?;5;11;6.0;DE
2017;MotoGP;GBR;Silverstone;2058;Lorenzo Jorge;Ducati Team;Ducati;5;11;?;?
2017;MotoGP;AUS;Phillip Island;?;?;Repsol Honda Team;?;1;?;93.0;ES
2012;Moto3;INP;Indianapolis;2338;Salom Luis;RW Racing GP;Kalex KTM;1;25;39.0;?
?;Moto3;?;Le Mans;2473;Antonelli Niccolo;San Carlo Gresini Moto3;FTR Honda;4;13;27.0;IT
2008;250cc;JPN;Motegi;?;Kallio Mika;?;KTM;5;11;36.0;FI
?;?;INP;Indianapolis;?;?;Estrella Galicia 00;KTM;?;20;12.0;?
2018;Moto3;?;?;2564;?;Del Conca Gresini Moto3;Honda;1;25;88.0;ES
2014;Moto3;?;Losail;2475;Marquez Alex;?;Honda;?;20;12.0;ES
?;?;VAL;Ricardo Tormo;?;Espargaro Pol;Monster Yamaha Tech 3;Yamaha;5;11;44.0;ES
2010;125cc;?;Aragon;2151;Terol Nicolas;?;Aprilia;2;20;40.0;ES
2013;Moto3;RSM;Misano;2338;?;Red Bull KTM Ajo;KTM;4;13;39.0;ES
2019;Moto2;AUT;Spielberg;2475;Marquez Alex;EG 00 Marc VDS;Kalex;2;20;73.0;?
?;Moto3;SPA;Jerez;2445;Miller Jack;Red Bull KTM Ajo;KTM;4;13;?;AU
2019;Moto3;GER;Sachsenring;2470;?;VNE Snipers;Honda;4;?;55.0;IT
?;MotoGP;GBR;Donington Park;2055;Dovizioso Andrea;JiR Team Scot MotoGP;Honda;5;?;4.0;?
2020;Moto3;VAL;Ricardo Tormo;2565;Binder Darryn;CIP Green Power;KTM;5;11;40.0;ZA
2016;Moto3;NED;Assen;?;Bagnaia Francesco;ASPAR Mahindra Team Moto3;Mahindra;1;25;21.0;IT
2019;Moto3;?;Le Mans;2591;Canet Aron;Sterilgarda Max Racing Team;KTM;3;16;44.0;ES
2015;?;JPN;Motegi;2384;?;Drive M7 SIC;KTM;5;11;63.0;MY
2011;Moto2;SPA;Jerez;2075;Luthi Thomas;?;Suter;2;20;12.0;CH
2016;Moto3;?;Silverstone;2569;Manzi Stefano;Mahindra Racing;Mahindra;4;13;?;IT
?;Moto2;RSM;?;2293;Marquez Marc;Team Catalunya Caixa Repsol;Suter;1;25;93.0;ES
2018;Moto2;NED;Assen;2563;Quartararo Fabio;Lightech - Speed Up Racing;Speed Up;2;20;20.0;FR
2011;125cc;CZE;Brno;2103;Gadea Sergio;?;Aprilia;5;11;33.0;ES
?;MotoGP;CAT;Catalunya;1762;?;Yamaha Factory Racing;Yamaha;4;?;46.0;IT
2012;MotoGP;?;Brno;2015;Pedrosa Dani;Repsol Honda Team;Honda;1;?;26.0;ES
2021;Moto3;GER;Sachsenring;2640;Alcoba Jeremy;Indonesian Racing Gresini Moto3;Honda;?;13;52.0;ES
2007;MotoGP;POR;Estoril;1854;Melandri Marco;?;?;5;11;33.0;IT
2018;Moto2;?;Sachsenring;2429;?;Red Bull KTM Ajo;?;4;13;44.0;PT
2015;MotoGP;JPN;Motegi;?;Pedrosa Dani;Repsol Honda Team;Honda;1;25;26.0;ES
2009;?;?;Brno;2206;Smith Bradley;?;Aprilia;?;13;38.0;GB
2021;?;CAT;Catalunya;2658;Garcia Sergio;Solunion GASGAS Aspar Team;GASGAS;1;25;11.0;ES
?;MotoGP;?;?;1588;Gibernau Sete;?;Honda;5;11;15.0;ES
?;Moto2;?;?;2615;Fernandez Augusto;Flexbox HP 40;Kalex;5;?;40.0;ES
2011;Moto2;ITA;Mugello;?;Marquez Marc;Team CatalunyaCaixa Repsol;?;1;25;93.0;ES
?;Moto2;JPN;Motegi;2488;?;Beta Tools Speed Up;Speed Up;5;?;9.0;ES
?;250cc;SPA;Jerez;2052;Barbera Hector;?;Aprilia;5;?;?;ES
?;?;NED;Assen;2218;Espargaro Pol;Tuenti HP 40;Kalex;?;25;40.0;ES
2019;?;ITA;Mugello;2622;Masia Jaume;Bester Capital Dubai;?;?;16;5.0;ES
2016;MotoGP;ARA;Aragon;2058;?;Movistar Yamaha MotoGP;Yamaha;2;20;?;ES
2015;MotoGP;?;Le Mans;?;Lorenzo Jorge;Movistar Yamaha MotoGP;Yamaha;?;?;99.0;ES
2015;MotoGP;?;Silverstone;2015;Pedrosa Dani;?;?;5;11;26.0;ES
2011;125cc;FRA;Le Mans;2259;Vazquez Efren;Avant-AirAsia-Ajo;Derbi;3;16;?;ES
2013;Moto2;SPA;Jerez;?;Rabat Tito;Tuenti HP 40;Kalex;?;25;80.0;ES
2010;?;CZE;Brno;2202;Rabat Tito;Blusens-STX;?;3;16;12.0;ES
2014;?;MAL;Sepang;?;Rins Alex;?;Honda;3;16;?;?
2018;Moto2;AUS;Phillip Island;?;Marini Luca;SKY Racing Team VR46;Kalex;5;?;10.0;?
2021;?;GER;Sachsenring;2621;Foggia Dennis;Leopard Racing;Honda;3;16;7.0;IT
2019;Moto3;?;?;2574;?;Leopard Racing;Honda;2;20;48.0;IT
2012;Moto3;RSM;Misano;2471;Rins Alex;Estrella Galicia 00;Suter Honda;4;13;?;ES
2009;?;?;Ricardo Tormo;2218;Espargaro Pol;Derbi Racing Team;Derbi;3;16;44.0;ES
?;MotoGP;SPA;?;?;Iannone Andrea;?;Suzuki;3;16;29.0;IT
2017;Moto2;NED;Assen;2517;?;EG 00 Marc VDS;Kalex;?;?;21.0;IT
2006;250cc;CZE;Brno;?;Dovizioso Andrea;?;Honda;2;?;34.0;IT
2014;Moto3;?;Misano;2471;?;Estrella Galicia 00;Honda;?;25;42.0;?
2009;125cc;MAL;Sepang;2218;Espargaro Pol;Derbi Racing Team;Derbi;3;16;44.0;ES
2005;MotoGP;USA;?;1588;Gibernau Sete;Movistar Honda MotoGP;Honda;5;?;15.0;ES
2011;Moto2;?;?;2065;?;Mapfre Aspar Team Moto2;Suter;2;?;60.0;?
2011;?;GBR;?;2206;Smith Bradley;Tech 3 Racing;?;2;20;38.0;GB
2014;Moto3;?;?;2499;Bagnaia Francesco;SKY Racing Team  VR46;KTM;?;?;21.0;IT
?;250cc;VAL;Ricardo Tormo;1693;Locatelli Roberto;Metis Gilera;?;4;13;15.0;IT
2013;?;CAT;Catalunya;2428;Vinales Maverick;Team Calvo;KTM;?;16;25.0;ES
?;MotoGP;VAL;Ricardo Tormo;?;Rossi Valentino;Fiat Yamaha Team;Yamaha;3;16;46.0;IT
2018;?;?;Rio Hondo;2535;Bastianini Enea;Leopard Racing;Honda;4;13;?;IT
?;MotoGP;ARA;Aragon;2206;Smith Bradley;Monster Yamaha Tech 3;Yamaha;5;11;38.0;GB
?;Moto2;ITA;Mugello;?;Oliveira Miguel;Red Bull KTM Ajo;KTM;1;25;44.0;PT
2017;MotoGP;?;Jerez;?;Pedrosa Dani;Repsol Honda Team;Honda;?;25;26.0;ES
2008;MotoGP;?;Sepang;?;Rossi Valentino;Fiat Yamaha Team;Yamaha;?;?;46.0;IT
2013;?;SPA;Jerez;2364;Kornfeil Jakub;Redox RW Racing GP;Kalex KTM;5;11;84.0;CZ
2009;?;ITA;Mugello;2065;Simon Julian;Bancaja Aspar Team 125cc;Aprilia;3;16;?;ES
2020;?;EMI;Misano;2567;Bezzecchi Marco;SKY Racing Team VR46;?;?;20;72.0;?
2018;Moto2;THA;Buriram;2563;Quartararo Fabio;MB Conveyors - Speed Up;Speed Up;5;11;20.0;FR
2018;?;ITA;Mugello;2585;Mir Joan;?;Kalex;3;16;?;ES
2010;125cc;AUS;Phillip Island;2206;Smith Bradley;Bancaja Aspar Team;Aprilia;5;?;38.0;GB
2009;?;?;Le Mans;1988;Faubel Hector;Valencia CF - Honda SAG;Honda;?;?;55.0;ES
2011;125cc;FRA;Le Mans;?;Zarco Johann;Avant-AirAsia-Ajo;Derbi;5;11;5.0;FR
?;MotoGP;AUT;Spielberg;2520;Marini Luca;SKY VR46 Avintia;Ducati;5;11;?;IT
2013;Moto2;GBR;Silverstone;2284;?;Italtrans Racing Team;Kalex;?;20;30.0;JP
2012;?;VAL;Ricardo Tormo;2065;Simon Julian;Blusens Avintia;Suter;2;?;60.0;ES
2008;?;AUS;Phillip Island;?;?;?;Derbi;5;11;44.0;?
2013;Moto2;GER;Sachsenring;2218;Espargaro Pol;Tuenti HP 40;?;3;16;40.0;ES
2019;MotoE;AUT;Spielberg;2388;Simeon Xavier;Avintia Esponsorama Racing;?;2;20;10.0;BE
?;?;VAL;?;2055;Dovizioso Andrea;Ducati Team;Ducati;4;13;4.0;IT
2015;?;VAL;?;?;Marquez Marc;Repsol Honda Team;Honda;?;20;93.0;ES
2018;Moto2;GER;Sachsenring;?;Binder Brad;?;KTM;1;25;?;ZA
2019;Moto2;NED;Assen;2615;Fernandez Augusto;FLEXBOX HP 40;Kalex;1;?;40.0;ES
2005;250cc;GER;?;2015;Pedrosa Dani;Telefonica Movistar Honda 250cc;Honda;1;25;1.0;ES
2018;Moto2;VAL;Ricardo Tormo;?;Oliveira Miguel;Red Bull KTM Ajo;KTM;1;25;44.0;PT
2013;Moto2;?;?;?;Zarco Johann;Came Iodaracing Project;Suter;3;?;5.0;FR
2008;125cc;GER;Sachsenring;?;Bradl Stefan;Grizzly Gas Kiefer Racing;Aprilia;?;20;17.0;?
2016;Moto3;AME;?;?;Binder Brad;Red Bull KTM Ajo;KTM;?;16;41.0;?
2009;250cc;FRA;Le Mans;2080;Simoncelli Marco;Metis Gilera;Gilera;1;25;58.0;IT
?;?;ARA;Aragon;?;Rabat Tito;?;Kalex;1;?;1.0;ES
2021;Moto3;GBR;Silverstone;2687;Guevara Izan;Valresa GASGAS Aspar Team;GASGAS;4;?;28.0;ES
2009;125cc;FRA;Le Mans;2065;Simon Julian;Bancaja Aspar Team 125cc;Aprilia;1;?;60.0;ES
2013;Moto2;GBR;?;?;Aegerter Dominique;Technomag carXpert;?;5;11;77.0;CH
2018;Moto2;?;Brno;2502;?;Pons HP40;?;4;?;?;IT
?;250cc;GBR;Donington Park;1931;West Anthony;Red Bull KTM GP250;KTM;2;?;14.0;AU
2016;Moto2;FRA;?;2471;Rins Alex;Paginas Amarillas HP 40;Kalex;1;25;40.0;ES
2021;MotoGP;QAT;Losail;2499;?;Ducati Lenovo Team;Ducati;3;16;63.0;IT
2020;MotoGP;POR;Algarve;2218;Espargaro Pol;?;?;4;13;44.0;ES
2005;?;VAL;Ricardo Tormo;2058;Lorenzo Jorge;Fortuna Honda;Honda;2;20;48.0;ES
2008;MotoGP;CHN;Shanghai;2032;Stoner Casey;Ducati Marlboro Team;Ducati;3;?;1.0;AU
?;?;CZE;Brno;?;Spies Ben;Yamaha Factory Racing;Yamaha;5;11;11.0;US
2005;250cc;?;Brno;?;Stoner Casey;Carrera Sunglasses - LCR;Aprilia;3;16;27.0;AU
2013;Moto3;ARA;Aragon;2471;Rins Alex;?;?;1;25;42.0;ES
2008;?;GER;Sachsenring;2052;Barbera Hector;Team Toth Aprilia;Aprilia;2;20;21.0;ES
2008;MotoGP;CAT;Catalunya;?;Dovizioso Andrea;JiR Team Scot MotoGP;Honda;4;?;4.0;IT
2020;?;POR;Algarve;2640;Alcoba Jeremy;K_mmerling Gresini Moto3;?;?;?;52.0;?
2013;Moto3;JPN;?;2429;Oliveira Miguel;Mahindra Racing;?;4;?;44.0;PT
2018;MotoGP;GER;Sachsenring;2464;Petrucci Danilo;Alma Pramac Racing;?;4;13;9.0;IT
2015;Moto3;VAL;Ricardo Tormo;?;?;Estrella Galicia 00;?;2;20;9.0;ES
2011;125cc;JPN;?;2428;Vinales Maverick;Blusens by Paris Hilton Racing;Aprilia;?;13;25.0;ES
2010;?;SPA;Jerez;?;?;Fiat Yamaha Team;?;1;25;?;ES
2016;Moto3;AUS;?;2450;Binder Brad;Red Bull KTM Ajo;KTM;1;25;41.0;ZA
2014;MotoGP;?;Mugello;1762;Rossi Valentino;Movistar Yamaha MotoGP;Yamaha;3;16;46.0;IT
2019;?;ARG;Rio Hondo;2603;Sasaki Ayumu;Petronas Sprinta Racing;Honda;5;?;71.0;JP
2005;125cc;CAT;Catalunya;2130;Pasini Mattia;?;Aprilia;1;?;75.0;IT
2013;Moto2;INP;Indianapolis;2202;Rabat Tito;Tuenti HP 40;Kalex;1;25;80.0;ES
2013;?;GBR;Silverstone;2288;Redding Scott;Marc VDS Racing Team;?;1;25;?;GB
2020;?;RSM;Misano;2541;Rodrigo Gabriel;K_mmerling Gresini Moto3;Honda;5;11;2.0;?
2021;?;CAT;Catalunya;2567;Bezzecchi Marco;SKY Racing Team VR46;Kalex;4;13;72.0;?
2019;?;ITA;Mugello;2293;?;Repsol Honda Team;?;2;?;93.0;ES
2020;?;CZE;Brno;2535;?;Italtrans Racing Team;Kalex;?;25;33.0;IT
2019;MotoE;AUT;Spielberg;?;Di Meglio Mike;EG 00 Marc VDS;?;1;25;63.0;FR
2007;?;AUS;Phillip Island;?;Corsi Simone;Skilled Racing Team;?;?;13;24.0;IT
2015;MotoGP;NED;Assen;2158;Iannone Andrea;Ducati Team;Ducati;?;13;29.0;IT
?;Moto2;ARG;Rio Hondo;2429;Oliveira Miguel;?;KTM;3;?;44.0;PT
2009;250cc;FRA;?;2059;Bautista Alvaro;Mapfre Aspar Team;Aprilia;4;13;19.0;ES
2018;Moto2;VAL;Ricardo Tormo;2475;Marquez Alex;?;Kalex;3;16;73.0;ES
?;MotoGP;AUS;Phillip Island;2058;Lorenzo Jorge;Movistar Yamaha MotoGP;Yamaha;?;20;99.0;ES
2013;?;JPN;Motegi;2058;Lorenzo Jorge;Yamaha Factory Racing;Yamaha;1;25;99.0;ES
2010;Moto2;CAT;Catalunya;2081;Takahashi Yuki;Tech 3 Racing;Tech 3;1;?;72.0;JP
2006;125cc;CZE;Brno;2059;?;Master - MVA Aspar Team;?;1;25;19.0;ES
2012;MotoGP;ARA;Aragon;2286;?;?;Yamaha;5;?;11.0;US
2021;MotoGP;AME;Texas;2471;Rins Alex;Team SUZUKI ECSTAR;Suzuki;4;?;42.0;ES
2020;MotoGP;FRA;Le Mans;2330;Zarco Johann;?;Ducati;5;11;5.0;?
?;125cc;QAT;?;2098;Di Meglio Mike;Ajo Motorsport;?;4;13;63.0;?
2020;MotoGP;AUT;?;1762;Rossi Valentino;Monster Energy Yamaha MotoGP;?;?;11;?;IT
?;?;CAT;Catalunya;2055;Dovizioso Andrea;Monster Yamaha Tech 3;Yamaha;3;16;4.0;IT
?;125cc;TUR;Istanbul;2141;De Rosa Raffaele;Multimedia Racing;Aprilia;4;13;35.0;IT
2020;?;?;Le Mans;2622;Masia Jaume;Leopard Racing;Honda;4;?;5.0;ES
2005;250cc;AUS;Phillip Island;2015;Pedrosa Dani;?;Honda;1;25;1.0;ES
2019;MotoGP;?;Le Mans;2445;Miller Jack;Pramac Racing;?;4;13;43.0;AU
2014;Moto2;GER;Sachsenring;2037;Kallio Mika;?;Kalex;2;?;36.0;FI
2010;Moto2;ITA;Mugello;?;Gadea Sergio;Tenerife 40 Pons;Pons Kalex;2;20;40.0;ES
2012;?;QAT;Losail;2428;Vinales Maverick;Blusens Avintia;FTR Honda;1;25;?;?
2011;125cc;AUS;Phillip Island;2338;Salom Luis;RW Racing GP;Aprilia;2;20;39.0;ES
2012;MotoGP;ARA;Aragon;?;Pedrosa Dani;?;Honda;1;25;26.0;ES
2007;MotoGP;CAT;?;2049;Hopkins John;Rizla Suzuki MotoGP;Suzuki;4;13;21.0;US
2016;Moto3;GER;Sachsenring;2364;Kornfeil Jakub;?;?;4;?;?;CZ
2014;?;?;Catalunya;2058;?;Movistar Yamaha MotoGP;Yamaha;4;13;99.0;ES
2017;Moto2;?;Catalunya;2502;Baldassarri Lorenzo;Forward Racing Team;Kalex;4;13;7.0;?
?;Moto2;GER;Sachsenring;?;Marini Luca;?;Kalex;3;16;10.0;IT
2018;?;ARG;?;2502;?;Pons HP40;Kalex;4;13;7.0;IT
2014;?;?;Silverstone;2471;?;Estrella Galicia 00;Honda;1;25;42.0;?
2006;?;MAL;Sepang;?;Faubel Hector;Master - MVA Aspar Team;Aprilia;?;16;?;ES
2011;MotoGP;JPN;Motegi;2032;Stoner Casey;Repsol Honda Team;?;3;16;?;AU
2014;Moto2;AUS;Phillip Island;2428;Vinales Maverick;Paginas Amarillas HP 40;Kalex;?;25;?;ES
2015;Moto3;ITA;?;2499;Bagnaia Francesco;MAPFRE Team MAHINDRA;Mahindra;4;13;21.0;IT
?;Moto2;SPA;Jerez;2615;Fernandez Augusto;?;Kalex;3;16;40.0;ES
2010;?;CZE;Brno;1944;Elias Toni;Gresini Racing Moto2;Moriwaki;1;25;?;ES
2008;125cc;GER;?;2064;Corsi Simone;Jack & Jones WRB;Aprilia;5;?;?;IT
2015;?;?;Assen;2470;Fenati Romano;SKY Racing Team VR46;?;5;11;5.0;IT
2009;MotoGP;QAT;Losail;2055;?;Repsol Honda Team;Honda;5;?;4.0;IT
2017;Moto3;?;Brno;2487;Guevara Juan Francisco;?;KTM;5;11;58.0;?
2006;?;?;Estoril;?;?;Red Bull KTM GP 250;?;2;20;4.0;?
2020;?;FRA;Le Mans;2615;Fernandez Augusto;EG 00 Marc VDS;?;4;?;37.0;ES
2014;MotoGP;GER;Sachsenring;2293;Marquez Marc;Repsol Honda Team;Honda;1;25;?;ES
2014;Moto3;?;Mugello;2387;?;Calvo Team;KTM;2;?;32.0;ES
2013;Moto3;SPA;Jerez;2428;Vinales Maverick;Team Calvo;KTM;1;?;25.0;?
2012;?;?;Brno;?;?;Interwetten-Paddock;Suter;2;20;12.0;CH
2019;?;?;Silverstone;?;Vinales Maverick;Monster Energy Yamaha MotoGP;?;3;16;12.0;ES
2007;250cc;CHN;Shanghai;2055;Dovizioso Andrea;Kopron Team Scot;Honda;?;16;34.0;?
2017;Moto2;?;Rio Hondo;2517;Morbidelli Franco;EG 00 Marc VDS;Kalex;1;25;21.0;IT
2014;Moto2;?;?;?;?;Marc VDS Racing Team;Kalex;1;25;53.0;ES
2021;Moto3;FRA;Le Mans;?;Sasaki Ayumu;Red Bull KTM Tech 3;?;?;11;71.0;?
2016;Moto2;MAL;Sepang;2330;Zarco Johann;Ajo Motorsport;?;1;25;5.0;FR
2010;Moto2;CAT;Catalunya;2075;Luthi Thomas;?;Moriwaki;?;?;12.0;?
2010;?;ITA;Mugello;2055;Dovizioso Andrea;Repsol Honda Team;Honda;3;16;?;?
?;?;VAL;Ricardo Tormo;2151;?;Bankia Aspar Team 125cc;Aprilia;2;20;18.0;?
2010;Moto2;VAL;Ricardo Tormo;2158;Iannone Andrea;Fimmco Speed Up;?;2;?;29.0;IT
2010;MotoGP;USA;Laguna Seca;2058;Lorenzo Jorge;Fiat Yamaha Team;Yamaha;1;25;99.0;ES
?;?;GBR;?;2052;Barbera Hector;?;Aprilia;5;11;80.0;ES
2013;Moto3;GER;Sachsenring;2429;Oliveira Miguel;Mahindra Racing;Mahindra;?;13;?;PT
2012;Moto2;SPA;Jerez;?;Espargaro Pol;Pons 40 HP Tuenti;Kalex;1;?;40.0;?
2010;?;POR;Estoril;2058;Lorenzo Jorge;Fiat Yamaha Team;Yamaha;1;?;99.0;?
2020;?;?;Jerez;?;Quartararo Fabio;Petronas Yamaha SRT;Yamaha;1;25;20.0;FR
2017;?;CAT;Catalunya;2055;Dovizioso Andrea;Ducati Team;Ducati;?;25;4.0;IT
?;Moto2;MAL;?;2075;Luthi Thomas;Interwetten Paddock Moto2;Suter;3;16;12.0;CH
2008;250cc;?;Donington Park;2037;Kallio Mika;Red Bull KTM 250;KTM;1;25;36.0;FI
2013;MotoGP;?;Brno;?;Lorenzo Jorge;Yamaha Factory Racing;Yamaha;3;16;99.0;ES
?;MotoGP;CHN;Shanghai;1854;Melandri Marco;?;Ducati;5;11;33.0;IT
2012;MotoGP;NED;?;2015;?;Repsol Honda Team;Honda;2;?;26.0;ES
?;125cc;JPN;Motegi;2059;?;Master - MVA Aspar Team;Aprilia;2;20;19.0;ES
2008;250cc;?;Assen;1891;?;Lotus Aprilia;Aprilia;4;13;6.0;?
2006;?;ITA;Mugello;?;Dovizioso Andrea;Humangest Racing Team;Honda;3;16;?;IT
2012;Moto2;MAL;?;2468;Rea Gino;Federal Oil Gresini Moto2;Suter;2;20;?;GB
2013;MotoGP;?;Silverstone;2015;Pedrosa Dani;Repsol Honda Team;Honda;3;?;26.0;?
2010;?;SPA;Jerez;2218;Espargaro Pol;Tuenti Racing;Derbi;1;25;44.0;ES
2011;125cc;MAL;Sepang;2151;Terol Nicolas;?;Aprilia;5;11;18.0;ES
2010;MotoGP;INP;Indianapolis;?;?;?;Yamaha;?;?;99.0;?
2015;Moto3;CZE;Brno;2535;Bastianini Enea;Gresini Racing Team Moto3;Honda;?;20;33.0;IT
2013;?;ITA;Mugello;?;Kallio Mika;?;Kalex;?;11;36.0;FI
2014;Moto2;MAL;Sepang;2428;?;Paginas Amarillas HP 40;Kalex;1;25;40.0;?
2019;Moto2;FRA;Le Mans;2450;Binder Brad;Red Bull KTM Ajo;KTM;4;13;?;?
2019;Moto2;RSM;Misano;2475;Marquez Alex;EG 00 Marc VDS;Kalex;?;16;?;?
2009;MotoGP;CAT;Catalunya;2032;?;Ducati Marlboro Team;?;3;16;?;AU
?;Moto3;CZE;?;2338;Salom Luis;?;KTM;1;?;?;ES
2007;250cc;?;Jerez;2058;Lorenzo Jorge;?;Aprilia;1;25;1.0;ES
2020;?;CZE;Brno;2561;?;?;KTM;2;?;?;ES
2016;Moto2;QAT;Losail;2064;Corsi Simone;?;?;3;16;24.0;?
2006;250cc;QAT;Losail;1693;Locatelli Roberto;Team Toth;?;3;?;15.0;IT
2018;MotoGP;CAT;Catalunya;2015;Pedrosa Dani;Repsol Honda Team;Honda;5;11;?;ES
2015;?;ARA;Aragon;2470;Fenati Romano;?;KTM;?;?;5.0;?
2005;125cc;GBR;Donington Park;1915;Nieto Pablo;?;?;5;?;22.0;ES
2014;?;ARG;Rio Hondo;?;Fenati Romano;SKY Racing Team  VR46;KTM;?;25;5.0;IT
?;125cc;?;Phillip Island;2218;Espargaro Pol;?;Derbi;4;13;44.0;?
2018;Moto2;AUS;Phillip Island;2585;Mir Joan;EG 00 Marc VDS;?;2;20;36.0;ES
?;250cc;VAL;Ricardo Tormo;2032;Stoner Casey;Carrera Sunglasses - LCR;?;?;16;27.0;AU
2007;125cc;JPN;Motegi;2098;Di Meglio Mike;Kopron Team Scot;Honda;4;13;?;FR
2010;125cc;GBR;?;2206;Smith Bradley;Bancaja Aspar Team;Aprilia;3;16;38.0;?
2010;Moto2;QAT;Losail;?;Tomizawa Shoya;Technomag-CIP;Suter;?;25;48.0;?
2010;Moto2;ARA;Aragon;2065;Simon Julian;Mapfre Aspar Team;Suter;2;20;60.0;ES
2018;Moto2;AUS;Phillip Island;?;?;Dynavolt Intact GP;Kalex;3;16;97.0;ES
?;Moto3;QAT;Losail;2157;Cortese Sandro;?;KTM;?;16;?;DE
2016;?;AME;Texas;?;Vinales Maverick;?;Suzuki;4;13;?;ES
?;?;SPA;Jerez;1854;Melandri Marco;Movistar Honda MotoGP;Honda;3;16;33.0;?
2012;Moto2;MAL;Sepang;?;Syahrin Hafizh;?;FTR;3;16;86.0;?
2007;MotoGP;AUS;Phillip Island;2015;Pedrosa Dani;Repsol Honda Team;Honda;?;13;26.0;ES
?;Moto2;AME;Texas;2245;Aegerter Dominique;CarXpert Interwetten;Kalex;?;13;77.0;CH
2005;250cc;CHN;Shanghai;2032;Stoner Casey;Carrera Sunglasses - LCR;Aprilia;?;25;?;AU
?;Moto3;ARA;Aragon;2591;Canet Aron;Sterilgarda Max Racing Team;KTM;1;25;44.0;?
2009;250cc;AUS;?;2141;?;Scot Racing Team 250cc;?;3;16;35.0;IT
?;MotoGP;AUT;Spielberg;?;Vinales Maverick;Monster Energy Yamaha MotoGP;Yamaha;?;?;12.0;?
2018;?;ITA;Mugello;1762;?;Movistar Yamaha MotoGP;Yamaha;3;16;?;?
2012;MotoGP;CZE;Brno;2174;Bradl Stefan;LCR Honda MotoGP;Honda;5;11;6.0;DE
2015;MotoGP;?;Losail;1762;?;Movistar Yamaha MotoGP;Yamaha;1;25;46.0;IT
2017;Moto3;CZE;Brno;2585;Mir Joan;Leopard Racing;Honda;1;25;36.0;ES
2009;MotoGP;NED;Assen;1762;Rossi Valentino;Fiat Yamaha Team;?;?;25;46.0;IT
2008;MotoGP;NED;Assen;2094;Edwards Colin;Tech 3 Yamaha;?;3;16;5.0;US
2019;MotoGP;?;Brno;2471;?;Team SUZUKI ECSTAR;Suzuki;4;?;42.0;ES
2010;?;MAL;Sepang;2055;?;Repsol Honda Team;Honda;2;20;4.0;IT
2012;?;MAL;Sepang;2429;?;Estrella Galicia 00;Suter Honda;5;11;44.0;?
2006;125cc;GER;Sachsenring;2130;Pasini Mattia;Master - MVA Aspar Team;Aprilia;1;25;75.0;IT
2021;Moto2;STY;Spielberg;?;Bezzecchi Marco;?;Kalex;1;25;72.0;IT
2005;125cc;?;?;2075;Luthi Thomas;Elit Grand Prix;Honda;5;11;12.0;?
?;?;ITA;Mugello;?;Lorenzo Jorge;Movistar Yamaha MotoGP;?;1;25;99.0;ES
2018;Moto2;RSM;Misano;?;Oliveira Miguel;?;KTM;?;20;44.0;PT
2008;?;FRA;Le Mans;?;?;Jack & Jones WRB;?;3;16;18.0;ES
?;MotoGP;VAL;Ricardo Tormo;2032;Stoner Casey;Repsol Honda Team;Honda;3;16;?;?
?;MotoGP;?;Motegi;2464;Petrucci Danilo;OCTO Pramac Racing;Ducati;3;16;9.0;IT
2010;125cc;?;Catalunya;2293;Marquez Marc;Red Bull Ajo Motorsport;Derbi;1;?;93.0;?
2021;Moto3;POR;Algarve;2509;?;Rivacold Snipers Team;Honda;3;16;?;IT
?;?;ARA;?;2315;Folger Jonas;?;Kalex;?;13;94.0;DE
2010;125cc;GER;Sachsenring;2206;Smith Bradley;Bancaja Aspar Team;?;?;11;38.0;GB
2015;Moto3;?;?;2535;Bastianini Enea;Gresini Racing Team Moto3;Honda;5;11;33.0;IT
2009;250cc;AUS;Phillip Island;2098;?;Mapfre Aspar Team 250cc;Aprilia;5;11;63.0;FR
2012;Moto2;ITA;?;2206;Smith Bradley;Tech 3 Racing;Tech 3;4;13;38.0;GB
2007;MotoGP;USA;Laguna Seca;1854;Melandri Marco;Honda Gresini;Honda;3;16;33.0;IT
?;125cc;?;Losail;?;Marquez Marc;Red Bull Ajo Motorsport;Derbi;3;16;93.0;ES
2015;MotoGP;ITA;Mugello;2206;Smith Bradley;?;Yamaha;5;11;38.0;?
2021;Moto3;NED;Assen;?;Garcia Sergio;Gaviota GASGAS Aspar Team;GASGAS;?;20;11.0;ES
2015;Moto3;AME;?;2396;?;Leopard Racing;Honda;?;?;52.0;GB
2019;Moto3;GER;Sachsenring;2605;Fernandez Raul;Sama Qatar Angel Nieto Team;KTM;5;11;?;ES
?;MotoGP;?;?;1762;Rossi Valentino;?;Yamaha;3;16;46.0;IT
2011;Moto2;GBR;?;2107;?;Gresini Racing Moto2;Moriwaki;3;?;51.0;IT
2007;?;POR;Estoril;2055;Dovizioso Andrea;Kopron Team Scot;?;2;20;34.0;IT
2009;?;RSM;Misano;2293;Marquez Marc;?;KTM;4;13;?;ES
