Mexico;?;2001;?;737-700;Feb;2001;Central America and Mexico;2;2
France;Transavia Company SAS;2017;?;737-800;Sep;?;Europe;8;8
?;British Caledonian Airways;1981;GE;DC-10;Feb;?;?;1;1
United Kingdom;Security Pacific EuroFinance;?;CF;737-300;?;1987;Europe;?;?
Pakistan;Pakistan International Airline;1976;GE;DC-10;Mar;?;?;?;1
USA;NAS Aviation Services LLC;1996;CF;737-300;Jan;?;North America;1;?
?;Air Namibia;?;GE;747-400M;Apr;1999;Africa;1;1
?;?;?;CF;737-800;Mar;2007;?;5;5
Nauru;?;1993;?;737-400;?;1991;Oceania;?;2
?;AIR ITALY S.p.A.;1989;?;?;?;1988;Europe;1;1
Italy;?;?;PW;MD-80;Jan;1986;Europe;?;?
Venezuela;AVENSA;1967;PW;DC-9;?;?;South America;2;?
Saudi Arabia;Kingdom of Saudi Arabia;1987;?;707/720;?;?;?;7;7
Germany;TUI Group;1981;?;737-200;?;1980;?;4;4
?;MIAT Mongolian Airlines;2013;GE;?;May;?;Central Asia;1;1
Tunisia;TunisAir;1974;PW;?;Apr;1974;Africa;?;1
Cyprus;Skyways Leasing;2017;CF;737-800;?;?;Europe;1;1
?;?;1972;PW;?;Jan;1971;?;?;3
Netherlands;?;?;PW;DC-9;Mar;1974;?;?;3
?;All Nippon Airways Co. Ltd.;1965;PW;727;?;?;?;3;3
USA;?;?;PW;?;?;1963;North America;?;1
Uzbekistan;Uzbekistan Airways;2018;GE;787-8;Apr;2018;Central Asia;1;?
United Arab Emirates;Presidential Flight;1978;?;737-200;Oct;1977;?;?;1
Argentina;?;?;PW;?;Jun;1975;South America;1;1
State of Libya;Libyan Airlines;?;?;?;May;?;?;2;2
USA;?;1985;PW;?;?;1984;North America;1;?
Japan;Air Nippon;?;CF;737-500;?;1999;East Asia;1;1
?;UTA;1968;?;?;Feb;1966;?;2;2
Austria;Austrian Airlines;1978;PW;DC-9;Jan;1977;Europe;1;1
?;AirCal;1971;PW;737-200;Apr;1969;North America;1;?
China;?;1979;RR;747-200;Feb;1978;East Asia;?;1
Poland;Enter Air Sp. z o.o.;?;CF;737 MAX;Nov;?;Europe;?;2
China;?;2017;?;737-800;May;?;East Asia;4;?
USA;Executive Jet Aviation;?;?;727;Nov;1966;North America;?;?
?;Air New Zealand;1978;PW;737-200;Jan;1978;Oceania;1;1
China;Kunming Airlines;2014;?;737-800;Jun;?;?;?;?
?;Aer Lingus;1970;PW;747-100;?;?;Europe;?;1
Canada;?;1968;?;?;Jan;1967;North America;1;1
USA;?;?;?;DC-8;Feb;1968;?;3;?
China;China Eastern Airlines;2011;CF;?;Feb;2008;East Asia;?;2
Australia;?;?;?;737-300;Jan;1992;Oceania;?;1
?;Transavia Company SAS;2016;?;737-800;?;2014;Europe;?;4
China;ICBC Leasing;?;CF;737-800;May;2013;East Asia;8;8
USA;?;1968;PW;DC-8;?;1967;North America;4;?
Canada;WestJet;?;CF;737-700;?;2004;North America;3;3
?;?;1976;PW;727;Aug;1976;?;1;?
?;Air Lease Corporation;2014;GE;?;Feb;2013;?;?;3
?;Biman Bangladesh Airlines;2014;GE;777-300ER;Apr;2008;South Asia;?;2
Turkey;?;?;CF;737-800;Feb;?;?;?;?
USA;?;1967;?;DC-8;?;?;North America;1;?
Japan;ANA Holdings Inc.;?;?;?;?;2018;East Asia;1;?
Kuwait;LoadAir Cargo;?;GE;747-400ERF;Jul;2006;Middle East;?;?
Ireland;?;2018;CF;?;Apr;2016;Europe;3;3
United Kingdom;?;2021;CF;?;Jan;2019;Europe;4;4
USA;Braniff Airlines;?;PW;747-100;Jan;1968;North America;?;1
?;?;2005;CF;737-800;Mar;2004;?;1;1
Madagascar;Air Madagascar;?;?;747-200;Jun;1977;Africa;1;?
Indonesia;Indonesian Air Force-DUPLICATE;?;PW;?;Apr;?;?;2;?
Singapore;MSA-Malaysia/Singapore A/L;1969;PW;737-100;May;1967;Southeast Asia;5;5
?;Japan Transocean Air;1984;PW;737-200;?;1983;East Asia;1;1
Ireland;?;2014;?;?;Sep;2012;Europe;2;2
?;British Royal Air Force;1991;CF;707/720;Feb;1987;Europe;?;?
United Arab Emirates;flydubai;2010;CF;737-800;Jul;2008;Middle East;4;?
Trinidad and Tobago;?;1987;PW;?;Apr;?;Caribbean;1;?
Netherlands;Sojitz;?;RR;757-200;Apr;?;Europe;1;?
?;?;2010;GE;777-300ER;Mar;?;Oceania;1;1
Germany;Lufthansa Cargo;2013;GE;?;May;?;?;2;2
Belgium;NATO;?;PW;707/720;?;1980;Europe;4;4
?;?;?;CF;?;Feb;1997;North America;1;?
Venezuela;Republic of Venezuela;1976;?;?;Jan;?;South America;?;1
USA;Ozark Air Lines;?;?;DC-9;?;?;North America;?;3
China;CES Leasing Corporation;2022;GE;?;?;?;?;?;1
?;Republic of Cameroon;1978;PW;727;?;?;Africa;?;1
?;Republic of China Air Force;?;CF;?;Nov;1998;?;?;?
Japan;?;1960;PW;DC-8;Jan;1956;?;3;3
Argentina;Aerolineas Argentinas;1979;PW;?;Jan;1978;South America;?;?
China;Shenzhen Airlines;2016;CF;737-800;Jun;2015;?;2;?
Unidentified;?;?;GE;747-8;Feb;2021;?;1;1
United Kingdom;British Eagle International;1962;?;?;May;?;Europe;1;?
USA;?;1980;?;?;Mar;?;North America;1;1
?;Royal Jordanian;1974;PW;727;?;1974;Middle East;?;?
?;?;1966;?;?;?;1966;North America;2;2
Bahrain;Gulf Air;2018;?;787-9;Jan;2008;Middle East;?;5
Portugal;Air Atlantis;?;PW;DC-9;Jun;1969;?;1;1
Italy;Italian Air Force;?;?;DC-9;?;?;Europe;2;2
Serbia;?;1975;PW;727;Feb;1974;?;3;3
Guinea;?;1981;PW;737-200;Aug;1981;?;1;1
?;?;?;PW;DC-9;Jan;1973;Central America and Mexico;?;6
France;?;1989;?;MD-80;Dec;1986;Europe;1;1
?;McDonnell Douglas;1992;PW;MD-80;Feb;1989;North America;1;1
?;MSA-Malaysia/Singapore A/L;1968;PW;707/720;May;1967;Southeast Asia;3;3
USA;Southern Air Transport;1966;PW;727;?;1966;North America;?;?
Norway;BDS Norway P-8;2021;?;737-800A;?;2019;Europe;5;5
Panama;Copa Airlines;2000;CF;737-700;?;1999;Central America and Mexico;?;4
Australia;Trans-Australia Airlines;?;PW;727;Feb;?;Oceania;?;?
Japan;Sumitomo Corporation;?;CF;737-800;?;1996;East Asia;2;?
South Africa;South African Airways;1960;PW;?;Feb;1958;?;?;?
United Kingdom;?;?;RR;757-200;Feb;1981;Europe;2;?
Turkey;?;2016;?;737-800;Feb;2014;Europe;7;?
?;Republic of Iraq;?;CF;737-800;Apr;2008;?;5;5
USA;Aloha Airlines;1970;PW;?;Jan;1968;?;1;1
USA;NEA Holdings Inc.;?;?;727;May;1968;North America;?;3
China;ICBC Leasing;2017;?;737-800;May;2013;East Asia;6;?
Poland;LOT Polish Airlines;?;CF;737-500;May;1994;Europe;1;1
?;AOF Leasing;?;CF;?;Apr;?;?;?;2
Germany;Germania;1998;CF;737-700;Mar;1995;?;?;?
Kuwait;?;?;GE;747-400M;Apr;1992;Middle East;1;1
?;Dutch Caribbean Airlines;1982;PW;?;?;1982;Europe;2;2
Canada;Wardair;?;PW;?;?;1968;North America;?;1
Japan;?;1964;PW;?;Jan;?;?;1;1
USA;Laker Airways (Bahamas);?;?;?;Feb;?;North America;?;?
Canada;Eastern Provincial Airways;1973;PW;737-200;Jan;1973;North America;1;1
Ireland;Aer Lingus;1969;?;?;Jan;1966;Europe;2;2
?;BBAM Aircraft Management LP;2012;?;737-800;Nov;2007;North America;6;?
?;Qatar Airways;2013;GE;777-300ER;Mar;2011;?;?;3
?;?;2005;?;?;?;?;Africa;1;1
South Korea;Korean Air;1975;GE;?;Jan;1974;East Asia;?;3
China;Dragon Aviation Leasing;2014;?;737-800;Dec;2013;East Asia;4;?
?;SABENA Aerospace;1990;?;?;Jan;1989;?;1;1
Jordan;?;2014;?;787-8;Mar;2007;Middle East;1;1
Egypt;Government of Egypt;1976;PW;737-200;Jun;?;Africa;?;1
Australia;Ansett Worldwide Av. Equipment;1992;CF;?;Mar;1992;Oceania;1;1
?;?;1982;?;737-200;Mar;1980;Europe;2;2
?;UTA;1965;?;DC-8;Jan;?;Europe;2;?
Germany;Condor Flugdienst;1994;PW;757-200;?;1994;Europe;1;?
?;?;?;CF;737-700;Jul;?;Europe;?;?
?;South African Airways;?;PW;727;?;?;Africa;2;?
?;dba;1997;CF;?;?;1997;Europe;?;6
?;Malmo Aviation;1993;PW;MD-80;?;1991;Europe;2;?
USA;Transamerica Airlines;1973;GE;DC-10;Jan;1972;North America;1;1
?;Midway Airlines;1990;PW;MD-80;Apr;1988;Africa;1;1
?;Scandinavian Airlines;?;?;?;?;?;?;1;?
?;Republic of France;?;?;?;Feb;?;?;3;3
?;?;2014;RR;787-9;?;2007;Europe;?;?
?;GATX Financial Corporation;1991;GE;767-200ER;?;1989;North America;1;?
?;?;?;?;767-200ER;Jun;2004;East Asia;1;1
Netherlands;KLM Royal Dutch Airlines;1980;PW;DC-9;?;1979;?;?;2
?;Air Holland Leasing;?;RR;?;Jun;?;Europe;3;3
Taiwan;China Airlines;?;PW;747-100;Feb;1976;Southeast Asia;1;1
USA;Transamerica Airlines;1967;GE;DC-8;Feb;1965;North America;1;1
Zimbabwe;Air Zimbabwe;1987;PW;?;Jan;1987;?;2;2
?;Eastwind Airlines;1998;?;?;?;1997;North America;?;?
Russian Federation;?;2014;GE;?;Feb;?;Europe;?;?
Cte dIvoire;?;1980;?;747-200;Apr;1979;?;1;?
?;?;1966;?;727;?;1966;?;?;1
Australia;Ansett Australia;1964;PW;727;Feb;1963;Oceania;?;2
?;Pembroke Capital Limited;1998;CF;737-300;Mar;1997;Europe;1;1
Samoa;Samoa Airways;?;PW;737-200;Jun;1979;?;1;1
?;KE Aircraft Leasing;1992;RR;757-200;Apr;?;North America;2;?
Spain;Iberia Airlines;1973;?;DC-10;?;?;Europe;3;3
Greece;Olympic Airlines;1968;?;727;?;?;Europe;1;?
?;BDS Japan International Tanker;?;?;767-2C;?;2018;?;1;1
USA;Tracinda Corp.;1968;PW;DC-9;?;?;North America;1;1
Vietnam;Vietnam Airlines;2003;PW;?;Jan;2002;Southeast Asia;2;2
China;9 Air;?;CF;737-800;May;2014;East Asia;?;4
United Kingdom;West Coast Airlines - UK (Inac;1967;PW;DC-9;?;?;Europe;1;?
United Arab Emirates;?;2021;CF;737 MAX;Apr;?;Middle East;?;4
Algeria;Air Algerie;?;PW;?;?;1974;Africa;1;1
France;Air Charter;1981;?;727;Mar;1981;?;2;?
Kazakhstan;SCAT Airlines;2018;CF;737 MAX;?;?;?;1;1
Canada;Canadian Airlines;1987;?;737-300;Apr;?;?;?;2
Ireland;Ryanair;2003;?;?;Jan;2002;Europe;9;9
China;?;2001;CF;737-800;?;?;East Asia;?;2
?;Shandong Airlines;2008;CF;737-800;?;2006;East Asia;3;3
United Kingdom;British Airtours;?;PW;737-200;Dec;1978;Europe;3;?
Costa Rica;Avianca Costa Rica;1979;PW;?;?;1978;?;1;1
Germany;Deucalion Capital VII Limited;?;GE;?;Sep;2005;Europe;4;?
?;AirBridgeCargo Airlines;2017;GE;747-8F;Mar;2016;Europe;2;2
Ireland;?;?;PW;767-300ER;?;1994;?;1;1
Iceland;Icelandair;2007;CF;737-800;Jan;2005;Europe;1;1
Kuwait;Kuwait Air Force;1992;PW;MD-80;?;1992;?;1;1
Luxembourg;?;?;RR;747-400F;?;2006;Europe;1;1
?;Transair Sweden;1967;PW;727;Nov;?;Europe;2;2
Ghana;?;1978;PW;DC-9;?;1977;Africa;1;1
?;ITOCHU Corporation;1996;GE;767-200ER;Oct;1994;East Asia;1;?
Switzerland;Balair/CTA;?;PW;?;Jan;1969;Europe;1;1
France;?;?;PW;747-100;?;1971;Europe;?;3
?;Government of Egypt;?;?;707/720;?;1973;Africa;1;1
?;LAM;1993;?;767-200ER;Aug;?;Africa;1;?
?;?;?;?;?;Jan;?;Europe;?;1
Japan;Japan Airlines;1960;?;DC-8;Jan;1960;?;1;1
USA;Tigerair;1974;?;?;?;?;North America;?;2
?;?;?;?;737-800;?;?;Africa;3;?
?;Malmo Aviation;1991;PW;MD-80;May;1989;?;?;?
USA;Boullioun Aviation Services;1997;CF;737-300;Jun;1996;North America;2;2
Taiwan;Far Eastern Air Transport;1991;PW;MD-80;Apr;?;Southeast Asia;2;2
USA;CIT Aerospace LLC;?;CF;737-700;Mar;2001;North America;?;3
?;Air Afrique;1966;?;DC-8;Jun;?;Africa;1;1
France;?;1992;CF;707/720;Aug;1987;?;?;1
?;Shenzhen Airlines;2009;CF;?;Apr;2006;East Asia;5;5
Russian Federation;UTair Aviation;2014;CF;?;?;?;Europe;5;5
China;Juneyao Air Co. LTD.;2019;?;?;Feb;2017;East Asia;2;2
Cayman Islands;Bain Capital Griffin Internati;2022;CF;?;Aug;2021;Caribbean;1;1
China;China Southern Airlines;1987;RR;757-200;Jan;1987;East Asia;3;3
Bolivia;?;1970;?;?;?;1969;?;1;1
Canada;Dome Petroleum;1980;PW;737-200;?;?;?;1;1
?;?;1992;?;?;Feb;1990;Central Asia;1;1
Tunisia;?;1972;PW;727;?;1971;Africa;1;?
Afghanistan;?;1968;PW;727;?;?;?;?;1
USA;?;?;PW;?;?;1981;North America;?;4
China;Everbright Financial Leasing;2018;CF;737-800;?;2017;East Asia;7;7
Qatar;Qatar Airways;1979;PW;727;Jan;?;Middle East;1;1
?;Mexicana;1981;?;DC-10;?;1980;Central America and Mexico;1;1
?;Australian Airlines Limited;1967;?;?;Apr;1965;Oceania;?;2
?;?;?;PW;DC-9;Jan;1967;North America;5;?
Belarus;?;?;CF;737-800;Jun;2014;Europe;3;3
France;Union Aeromaritime Transport;?;PW;?;?;1956;Europe;?;1
Belgium;Trans European Airways;1980;PW;737-200;Apr;?;?;2;?
Kuwait;Kuwait Air Force;1976;PW;DC-9;?;1976;Middle East;?;2
China;Zhongyuan Airlines;?;CF;?;?;?;East Asia;2;2
?;?;?;PW;707/720;?;?;Middle East;2;2
Romania;Socialist Republic of Romania;1979;PW;707/720;Mar;1979;Europe;1;1
Canada;Transair (Inactive);?;PW;737-200;Nov;1973;North America;1;1
China;China Cargo;2020;GE;?;May;2020;East Asia;?;2
?;Avianca El Salvador;?;PW;737-200;?;1978;Central America and Mexico;1;1
China;Hainan Airlines Holding;?;CF;737-800;?;2006;?;3;3
Austria;?;?;?;?;Mar;1970;?;5;5
?;?;2020;CF;?;?;2017;South Asia;?;1
USA;Delta Air Lines;1965;PW;?;?;1965;North America;1;1
?;BWIA;1977;PW;DC-9;Jul;1976;Caribbean;?;2
Spain;Air Europa;2011;CF;?;Mar;?;Europe;1;1
Ireland;SMBC Aviation Capital;2011;CF;737-800;?;2008;Europe;2;2
USA;Heller Financial;1998;CF;737-300;Sep;1998;North America;2;2
Canada;Quebecair;1981;?;?;Dec;1979;North America;?;1
USA;?;1979;PW;DC-9;Feb;1978;?;3;3
USA;Braniff Airlines;1979;PW;747-200;?;?;?;1;?
USA;Reno Air;1996;RR;MD-90;Apr;1996;?;1;?
?;?;1976;?;737-200;Jan;1975;Middle East;1;?
Honduras;?;?;PW;737-200;?;1973;Central America and Mexico;1;1
Ireland;?;2019;?;787-9;?;?;?;?;1
USA;Capitol Air;1969;?;DC-8;?;1968;?;1;?
Germany;Air Berlin;2000;?;737-800;?;1999;Europe;4;4
?;Air Europe;1980;PW;737-200;Mar;1980;?;2;2
?;Jade Cargo International;?;GE;747-400ERF;Aug;2005;East Asia;3;3
?;MG Aviation Limited;?;RR;787-9;Dec;2006;Middle East;?;?
Romania;TAROM Romanian Air Transport;1974;PW;707/720;?;1973;Europe;2;?
?;Juneyao Air Co. LTD.;2018;GE;787-9;?;2017;East Asia;3;3
Nigeria;Federal Government of Nigeria;?;PW;727;Jul;1982;Africa;1;1
USA;Business Aerotech;1971;PW;727;?;1970;North America;1;1
?;Security Pacific EuroFinance;1991;CF;?;?;1988;Europe;1;1
Nauru;?;1975;PW;737-200;?;1974;Oceania;?;1
Pakistan;Pakistan International Airline;1980;GE;?;Jan;?;South Asia;1;?
Ecuador;TAME;1980;PW;727;?;1980;South America;?;1
Kazakhstan;Kazakhstan Airlines;2002;?;?;Dec;?;Central Asia;1;?
?;?;2019;?;767-2C;?;?;North America;7;7
USA;?;2021;CF;737 MAX;Mar;2021;North America;9;9
Belgium;?;1996;?;737-300;Dec;1995;Europe;2;2
?;Pro Air;1997;CF;737-400;?;?;?;1;1
?;Luxair;1978;?;?;Jan;1977;Europe;1;1
Ireland;Avia Capital Leasing;2014;?;?;?;2010;Europe;5;5
Malta;Air Malta;1987;PW;737-200;?;1986;Europe;2;?
USA;Korean Air Force Peace Eye;2009;?;737-700W;?;?;North America;1;1
China;China Xinhua Airlines;?;CF;?;Apr;1993;?;1;?
United Kingdom;British Airtours;?;PW;?;Dec;1978;Europe;6;6
?;ITOCHU Corporation;1997;?;767-200ER;Oct;?;?;1;1
?;?;?;CF;737-700W;Oct;?;Oceania;1;?
USA;Itel Air;1979;?;737-200;?;?;North America;1;1
Taiwan;EVA Air;1995;GE;?;?;?;Southeast Asia;1;1
USA;Flying Tiger;1965;?;707/720;Jan;?;?;2;2
USA;AirCal;1970;?;737-200;Apr;?;North America;?;1
?;Luxair;1977;PW;?;Jan;?;Europe;?;1
?;Pacific Air Lines;1966;PW;?;Sep;1965;North America;?;2
?;CAAC-Civil Aviation of China;1985;?;737-200;?;1985;?;5;5
?;International Lease Finance Co;1994;CF;737-400;?;?;?;1;?
Belgium;SABENA Aerospace;?;?;747-100;Jan;?;Europe;2;2
Indonesia;Indonesian Air Force-DUPLICATE;1982;?;737-200;Apr;?;?;1;1
France;?;1990;CF;737-500;?;1987;Europe;1;1
Canada;CP Air;1969;PW;737-200;Feb;1967;?;1;1
United Kingdom;British Airways;1971;PW;707/720;Jan;1970;Europe;?;2
Japan;Japan Asia Airways;?;PW;?;?;?;East Asia;1;?
Austria;Lauda Air;?;PW;767-300ER;Jan;1999;Europe;1;1
?;Wien Air Alaska;?;PW;737-200;Jan;1966;?;1;1
Indonesia;?;2015;CF;?;?;2015;Southeast Asia;2;?
USA;Aviation Service & Support;1975;PW;707/720;?;?;?;1;1
Australia;Virgin Australia;?;GE;777-300ER;?;2007;Oceania;?;3
Thailand;?;?;CF;?;Jul;1988;?;?;1
United Kingdom;U-Land Airlines;1997;?;?;?;1996;?;2;2
USA;Hawaiian Airlines;?;?;DC-9;Feb;1974;North America;?;4
?;Seaboard World Airlines;?;?;DC-8;Jan;1965;North America;1;1
USA;Southwest Airlines;1999;CF;?;Jan;1998;?;10;10
?;?;1990;?;737-400;Apr;?;Europe;?;?
Switzerland;Balair/CTA;1976;PW;DC-9;Feb;1976;Europe;1;1
Taiwan;?;?;PW;727;Feb;?;Southeast Asia;?;1
?;Northwest-Merged w Delta;2002;?;747-400;?;2001;?;2;?
?;Sberbank Leasing;2019;CF;737-800;Feb;2017;Europe;6;6
?;?;?;?;717-200;?;?;Europe;3;?
?;Air Tanzania;1978;PW;737-200;?;?;Africa;1;1
?;SpiceJet;2006;CF;737-800;?;2005;South Asia;4;4
United Arab Emirates;Emirates;2012;GE;777-300ER;Apr;2010;?;?;12
?;AVIACO;1975;PW;DC-9;Jan;?;Europe;4;4
Italy;?;?;PW;DC-9;Jan;1967;Europe;2;2
?;Kingdom of Saudi Arabia;?;?;707/720;Jun;1983;Middle East;4;?
?;Singapore Airlines;?;?;?;?;1990;Southeast Asia;?;?
India;BDS Indian Navy P-8I;?;?;?;Mar;2017;South Asia;1;?
Venezuela;Aeropostal;?;PW;?;Mar;1967;South America;?;1
?;?;2005;?;737-800;?;2004;North America;4;4
Iraq;Republic of Iraq;2013;CF;737-800;Apr;2008;?;2;2
USA;?;?;PW;?;Nov;1979;North America;?;1
USA;BBAM Aircraft Management LP;2011;CF;737-800;Nov;2007;?;?;4
?;CALC Aircraft Assets Limited;2019;GE;?;Nov;?;Southeast Asia;1;?
USA;?;?;CF;?;Dec;1999;North America;2;?
?;Malaysia Airlines;?;?;747-400;?;?;Southeast Asia;1;?
USA;?;?;GE;?;?;1976;North America;2;?
Belgium;?;1997;CF;737-400;Apr;1996;Europe;2;2
?;Lignes Aeriennes de Congolaise;1973;PW;?;?;?;?;?;1
United Kingdom;British Airways;1965;PW;707/720;Jan;1965;Europe;2;2
?;?;1998;CF;?;Mar;1997;Europe;?;2
Kazakhstan;Air Astana;?;PW;?;Feb;2012;Central Asia;2;2
Mexico;Mexicana;1974;PW;727;?;1974;Central America and Mexico;3;?
United Kingdom;Orion Airways;1985;CF;737-300;Jun;?;Europe;?;3
USA;Tigerair;1973;?;?;Sep;1972;North America;?;2
?;Norwegian Air Shuttle;2016;CF;737-800;?;2012;Europe;10;?
Bangladesh;Biman Bangladesh Airlines;2011;GE;777-300ER;Apr;?;?;2;2
Brazil;Federative Republic of Brazil;1976;PW;737-200;Aug;1975;South America;2;2
?;Jackson Square Aviation;?;?;737-800;?;2014;?;3;3
?;Bonanza Airlines;1966;PW;?;Jul;1963;North America;2;2
Germany;Germania;1991;?;737-300;May;1991;?;?;1
Kuwait;ALAFCO;2011;?;?;Mar;2007;Middle East;?;?
?;Eldorado Aviation;1980;PW;737-200;Aug;?;North America;?;1
Taiwan;China Airlines;1980;PW;747-200;Jan;1979;Southeast Asia;?;?
?;Monarch Airlines;?;PW;737-200;Feb;?;?;2;2
Azerbaijan;Silk Way Airlines;2016;GE;747-8F;Feb;2015;Central Asia;?;?
?;?;?;CF;737-300;Oct;1997;East Asia;1;1
Ireland;CDB Financial Leasing;2019;?;737 MAX;Sep;2018;Europe;1;1
Finland;Finnair;?;GE;DC-10;?;1981;Europe;1;?
USA;Western Pacific Airlines;?;?;737-300;?;1996;North America;4;4
?;Pacific Western Airlines;1970;PW;737-200;Apr;1968;North America;1;1
Germany;?;1998;?;737-700;Jan;1995;Europe;?;2
?;?;?;?;707/720;Jan;?;Europe;1;1
South Africa;Comair Limited;2012;CF;737-800;Jun;2010;Africa;4;4
Israel;?;1979;?;?;Jan;1979;Middle East;1;?
?;?;1991;PW;?;Jan;1989;Europe;1;?
India;?;2003;?;737-900;Mar;2003;?;1;1
USA;North Central Airlines;1977;?;DC-9;?;1975;North America;3;?
Ukraine;?;2016;CF;737-800;Jul;2007;Europe;1;1
?;BDS Australia P-8;2017;?;737-800A;Jan;2016;?;3;3
France;?;1994;?;MD-80;Sep;1994;Europe;4;4
?;Irish Aerospace;?;?;MD-80;Sep;?;Europe;?;2
USA;?;2013;CF;737-800;Jan;2008;?;4;4
?;Sudan Airways;?;PW;707/720;May;?;Africa;2;2
Zambia;?;1984;GE;?;?;?;Africa;?;?
Ethiopia;Ethiopian Airlines Group;1965;PW;?;Jan;1965;?;1;?
Liberia;Republic of Liberia;1978;PW;?;Jun;1978;Africa;1;?
?;FAUCETT;1968;PW;727;Apr;?;South America;?;1
United Kingdom;?;?;?;DC-10;Jun;1976;?;?;2
?;Air Gabon;?;?;?;Apr;1977;Africa;1;1
USA;Midwest Airlines Inc.;?;BR;?;Apr;?;?;11;?
USA;FedEx Express;2018;GE;?;?;2017;North America;?;?
?;LATAM Airlines Group;2010;GE;?;Jan;2007;South America;1;?
Malaysia;?;2020;GE;787-9;Nov;?;Southeast Asia;1;1
USA;American Flyers Airlines;1970;GE;DC-8;?;?;North America;2;2
?;Mey-Air;?;PW;737-200;Sep;1971;?;2;?
USA;?;?;PW;DC-9;Feb;1978;?;3;3
Spain;L.T.E. International Airways;1992;?;757-200;Apr;?;Europe;1;1
USA;NEA Holdings Inc.;1967;PW;DC-9;?;1966;North America;1;?
India;Jet Airways;2014;CF;737-800;?;2012;?;?;?
?;Air Mauritius;1988;?;767-200ER;Jan;1987;Africa;?;2
Syrian Arab Republic;Syrianair;?;PW;747-100;Dec;1974;Middle East;2;2
USA;Voyager Aviation Aircraft Leas;2016;GE;777-300ER;Jul;?;?;2;2
?;?;2018;GE;777-300ER;?;2015;?;1;1
Israel;Arkia Israeli Airlines;1983;?;?;?;?;Middle East;?;?
Switzerland;Swiss International Air Lines;2017;GE;777-300ER;?;2015;?;2;2
USA;International Lease Finance Co;1994;CF;?;?;1990;North America;1;?
Kuwait;?;1976;PW;?;Apr;1975;Middle East;1;1
?;?;2006;CF;737-800;Nov;2005;Africa;2;?
?;?;2013;CF;?;Apr;2007;East Asia;2;?
China;Zhongyuan Airlines;1994;CF;737-300;Apr;1993;East Asia;3;3
United Kingdom;?;1980;PW;?;Dec;1979;?;1;1
Netherlands;Sojitz;1991;RR;757-200;?;?;?;1;1
Thailand;Air Siam;?;?;DC-10;Sep;?;?;?;?
Nigeria;Nigeria Airways;1989;?;?;Apr;?;Africa;1;1
Uruguay;PLUNA;1982;?;737-200;Mar;1981;South America;3;3
USA;Purdue Airlines;1969;?;?;?;1968;North America;1;1
?;?;?;?;737-700;Feb;2008;?;2;2
United Arab Emirates;?;?;?;727;?;1966;?;3;?
?;?;1961;PW;707/720;Jan;1961;?;1;1
China;Xiamen Airlines;2001;?;757-200;?;2001;East Asia;1;1
China;?;1985;PW;MD-80;Jun;?;East Asia;2;2
Spain;Vingreiser AS;?;PW;?;Sep;1986;?;?;?
?;?;1967;PW;727;Oct;1966;North America;?;1
Brazil;LATAM Airlines Brasil;?;GE;777-300ER;?;?;South America;4;4
Germany;German Air Force;1968;PW;707/720;?;1967;Europe;?;4
China;Kunming Airlines;2017;CF;?;Nov;?;East Asia;2;2
?;Xiamen Airlines;?;RR;757-200;?;2001;East Asia;1;1
USA;Saturn Airways;?;GE;DC-8;Feb;?;North America;1;1
?;?;1979;PW;737-200;?;?;North America;?;?
?;UNI Airways;1996;RR;?;?;?;Southeast Asia;1;?
Argentina;AUSTRAL - Cielos del Sur;1981;PW;MD-80;Dec;1978;South America;3;3
Morocco;?;1995;CF;737-400;?;1993;Africa;?;1
?;?;2019;?;?;Apr;2015;Oceania;2;2
USA;Alaska Airlines;?;PW;727;?;?;North America;1;1
China;Air China Cargo;2014;GE;777F;Mar;2013;East Asia;4;?
China;Okay Airways Company Limited;?;CF;737-800;?;2014;East Asia;?;1
?;?;1987;?;737-200;Mar;1986;Africa;3;?
Ukraine;Ukraine International Airlines;1999;CF;?;Dec;1997;Europe;1;1
?;FedEx Express;?;GE;DC-10;Feb;1987;North America;?;1
USA;Pan Am World Airways;?;PW;747-100;Jan;?;?;1;1
?;Dominicana Airlines;1972;PW;727;?;1972;?;?;1
Taiwan;Great China Airlines;1997;RR;?;Nov;1990;Southeast Asia;1;1
Turkey;Turkish Airlines;2011;CF;737-900ER;Feb;?;?;2;2
?;?;1976;PW;727;?;?;?;3;3
Venezuela;AVENSA;?;PW;DC-9;Jun;?;South America;1;1
?;Swissair;1960;PW;DC-8;?;1956;Europe;2;?
Israel;Arkia Israeli Airlines;?;?;757-300;Jul;?;Middle East;?;?
Russian Federation;Volga-Dnepr UK Ltd;?;?;747-8F;Nov;2006;Europe;?;2
?;Business Jet / VIP Customer(s);1998;CF;BBJ;Jan;1996;North America;1;1
?;Jet Lite;2009;CF;737-800;Jan;?;South Asia;?;?
Taiwan;Far Eastern Air Transport;1993;?;?;May;1993;Southeast Asia;2;2
Canada;Quebecair;1980;PW;737-200;Feb;1979;North America;2;?
Nepal;?;?;RR;?;Feb;1986;South Asia;?;1
Japan;Japan Domestic Airlines;1966;PW;?;?;1965;?;2;?
USA;United Airlines;1997;?;747-400;?;?;North America;2;2
Kenya;?;1970;PW;DC-9;Apr;1970;Africa;1;1
?;Avianca Costa Rica;?;PW;727;Aug;1978;Central America and Mexico;1;?
Germany;Germanwings GmbH;?;PW;MD-80;Sep;1988;Europe;4;?
