001XX W KINZIE ST;0560;?;SIMPLE;RESTAURANT;?;0;18.0;42.0;?
023XX W LOGAN BLVD;0810;THEFT;OVER $500;PARKING LOT/GARAGE(NON.RESID.);0;0;14.0;?;22.0
005XX E 43RD ST;?;OTHER OFFENSE;?;RESIDENCE;0;0;2.0;4.0;38.0
?;0460;BATTERY;?;SCHOOL PRIVATE BUILDING;0;0;7.0;17.0;67.0
049XX W SUPERIOR ST;?;CRIMINAL DAMAGE;TO VEHICLE;?;0;?;15.0;?;?
046XX S MARSHFIELD AVE;?;?;?;SIDEWALK;0;0;9.0;?;61.0
?;0560;ASSAULT;SIMPLE;APARTMENT;?;1;15.0;29.0;25.0
?;501A;OTHER OFFENSE;ANIMAL ABUSE/NEGLECT;APARTMENT;?;?;10.0;24.0;?
020XX W GREENLEAF AVE;1185;?;?;RESIDENCE;0;0;24.0;49.0;1.0
055XX W NORTH AVE;?;OTHER OFFENSE;?;STREET;1;0;?;37.0;?
?;1320;?;TO VEHICLE;?;0;0;14.0;35.0;22.0
?;0910;MOTOR VEHICLE THEFT;?;STREET;0;0;4.0;7.0;?
?;?;?;?;LIBRARY;0;0;22.0;21.0;73.0
001XX W LAKE ST;0870;THEFT;POCKET-PICKING;CTA STATION;0;0;1.0;42.0;32.0
012XX W AUGUSTA BLVD;1150;DECEPTIVE PRACTICE;?;?;?;0;12.0;27.0;24.0
051XX W CHICAGO AVE;0560;?;?;RESTAURANT;1;0;15.0;28.0;25.0
053XX S MAY ST;0810;?;OVER $500;STREET;?;?;9.0;16.0;61.0
041XX W MONROE ST;0486;BATTERY;DOMESTIC BATTERY SIMPLE;RESIDENCE;0;1;11.0;28.0;?
005XX W WELLINGTON AVE;?;BURGLARY;FORCIBLE ENTRY;?;0;?;19.0;?;6.0
029XX N FAIRFIELD AVE;1320;CRIMINAL DAMAGE;TO VEHICLE;STREET;0;0;?;?;21.0
029XX N LINDER AVE;1320;CRIMINAL DAMAGE;TO VEHICLE;?;0;0;25.0;31.0;?
075XX S KINGSTON AVE;0486;BATTERY;DOMESTIC BATTERY SIMPLE;APARTMENT;0;?;4.0;?;43.0
019XX S PULASKI RD;2820;?;TELEPHONE THREAT;?;?;0;10.0;?;29.0
?;2826;OTHER OFFENSE;?;APARTMENT;0;1;?;10.0;?
049XX W FULTON ST;0460;BATTERY;SIMPLE;APARTMENT;0;0;15.0;28.0;25.0
013XX W RANDOLPH ST;?;THEFT;?;STREET;0;0;?;27.0;?
0000X N LOREL AVE;?;THEFT;$500 AND UNDER;ALLEY;0;0;15.0;?;?
014XX S PULASKI RD;1150;?;CREDIT CARD FRAUD;GAS STATION;0;0;?;24.0;29.0
069XX S PRAIRIE AVE;?;ROBBERY;AGGRAVATED VEHICULAR HIJACKING;STREET;?;0;3.0;?;69.0
015XX N TALMAN AVE;1310;?;?;?;?;0;?;26.0;24.0
?;0820;THEFT;$500 AND UNDER;?;0;0;24.0;49.0;1.0
?;1150;?;CREDIT CARD FRAUD;GAS STATION;0;?;12.0;2.0;28.0
076XX S CICERO AVE;0860;?;RETAIL THEFT;DEPARTMENT STORE;1;0;?;13.0;65.0
?;4387;OTHER OFFENSE;?;RESIDENCE;?;0;4.0;7.0;46.0
?;1150;DECEPTIVE PRACTICE;CREDIT CARD FRAUD;?;?;0;18.0;43.0;7.0
?;?;THEFT;OVER $500;?;0;?;4.0;8.0;43.0
013XX W FULTON ST;1320;?;?;STREET;0;0;12.0;?;28.0
071XX S CAMPBELL AVE;?;DECEPTIVE PRACTICE;?;APARTMENT;0;?;8.0;18.0;66.0
023XX W 63RD ST;?;CRIMINAL TRESPASS;?;STREET;1;0;?;?;66.0
098XX S AVENUE M;1320;CRIMINAL DAMAGE;TO VEHICLE;?;0;0;4.0;10.0;52.0
?;?;CRIMINAL TRESPASS;TO RESIDENCE;?;1;?;?;?;71.0
021XX N MOODY AVE;2825;?;HARASSMENT BY TELEPHONE;APARTMENT;0;0;?;29.0;19.0
012XX N BOSWORTH AVE;?;?;AUTOMOBILE;STREET;0;?;?;1.0;24.0
?;1310;CRIMINAL DAMAGE;TO PROPERTY;?;?;0;12.0;2.0;?
?;?;ROBBERY;?;RESIDENTIAL YARD (FRONT/BACK);0;0;20.0;40.0;?
?;0610;?;FORCIBLE ENTRY;RESIDENCE-GARAGE;?;?;25.0;36.0;?
?;1750;?;?;RESIDENCE;0;1;?;?;73.0
?;?;ASSAULT;AGGRAVATED: HANDGUN;RESIDENCE;?;0;5.0;34.0;?
064XX S TALMAN AVE;0560;ASSAULT;SIMPLE;RESIDENCE;?;?;8.0;15.0;66.0
?;0910;MOTOR VEHICLE THEFT;AUTOMOBILE;STREET;0;0;?;?;?
130XX S EVANS AVE;0560;ASSAULT;SIMPLE;SIDEWALK;0;?;?;9.0;?
018XX W 83RD ST;143A;WEAPONS VIOLATION;UNLAWFUL POSS OF HANDGUN;STREET;?;?;6.0;18.0;?
025XX W 45TH PL;0460;?;?;?;0;0;?;12.0;58.0
080XX S DR MARTIN LUTHER KING JR DR;0820;THEFT;$500 AND UNDER;TAXICAB;0;?;6.0;6.0;?
037XX N HALSTED ST;0850;THEFT;?;?;?;0;?;46.0;?
050XX N SPAULDING AVE;?;BURGLARY;FORCIBLE ENTRY;APARTMENT;0;0;?;39.0;?
026XX W 79TH ST;?;THEFT;?;BARBERSHOP;0;?;8.0;18.0;70.0
086XX S JEFFERY BLVD;0820;THEFT;$500 AND UNDER;GAS STATION;0;?;4.0;8.0;45.0
?;0610;BURGLARY;FORCIBLE ENTRY;OTHER;0;?;5.0;?;49.0
082XX W FOREST PRESERVE AVE;0820;THEFT;?;STREET;?;0;?;36.0;17.0
078XX S ESCANABA AVE;?;CRIM SEXUAL ASSAULT;?;APARTMENT;0;?;?;7.0;?
003XX S CALIFORNIA AVE;1310;?;TO PROPERTY;RESIDENTIAL YARD (FRONT/BACK);1;1;?;?;?
025XX W LEXINGTON ST;0910;?;?;STREET;?;0;?;2.0;28.0
?;2024;NARCOTICS;POSS: HEROIN(WHITE);?;?;0;?;3.0;38.0
004XX E BOWEN AVE;?;DECEPTIVE PRACTICE;FINANCIAL IDENTITY THEFT $300 AND UNDER;RESIDENCE;0;?;2.0;3.0;38.0
063XX S HALSTED ST;0820;THEFT;$500 AND UNDER;?;0;0;7.0;20.0;68.0
?;?;DECEPTIVE PRACTICE;COUNTERFEITING DOCUMENT;RESTAURANT;0;0;?;42.0;8.0
044XX W MADISON ST;?;BATTERY;DOMESTIC BATTERY SIMPLE;STREET;0;?;11.0;?;26.0
?;?;MOTOR VEHICLE THEFT;AUTOMOBILE;STREET;?;0;16.0;38.0;15.0
002XX S WESTERN AVE;0497;?;AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON;SIDEWALK;?;1;12.0;2.0;28.0
016XX E 95TH ST;1152;?;?;ATM (AUTOMATIC TELLER MACHINE);0;0;?;7.0;?
?;1320;?;TO VEHICLE;PARKING LOT/GARAGE(NON.RESID.);0;0;?;?;70.0
002XX W NORTH AVE;?;?;?;STREET;0;0;18.0;43.0;7.0
?;0860;?;?;?;1;0;1.0;42.0;?
045XX N SHERIDAN RD;?;BURGLARY;UNLAWFUL ENTRY;RESIDENCE;0;0;19.0;46.0;3.0
052XX N KENMORE AVE;1150;DECEPTIVE PRACTICE;CREDIT CARD FRAUD;APARTMENT;0;?;20.0;?;77.0
?;031A;ROBBERY;ARMED: HANDGUN;CONVENIENCE STORE;?;0;8.0;18.0;70.0
057XX S CALUMET AVE;1320;CRIMINAL DAMAGE;TO VEHICLE;OTHER;0;?;2.0;20.0;40.0
022XX S KEDZIE AVE;?;BATTERY;AGGRAVATED:KNIFE/CUTTING INSTR;STREET;0;?;10.0;24.0;30.0
045XX N MOODY AVE;1153;?;FINANCIAL IDENTITY THEFT OVER $ 300;RESIDENCE;?;0;16.0;38.0;?
004XX W 127TH ST;1310;CRIMINAL DAMAGE;TO PROPERTY;RESIDENCE;?;0;5.0;9.0;53.0
086XX S VERNON AVE;0440;?;AGG: HANDS/FIST/FEET NO/MINOR INJURY;?;?;1;?;6.0;44.0
?;?;BATTERY;DOMESTIC BATTERY SIMPLE;APARTMENT;0;1;3.0;5.0;43.0
047XX S KNOX AVE;?;?;DELIVERY CONTAINER THEFT;OTHER;0;0;8.0;23.0;?
060XX S HONORE ST;051A;?;AGGRAVATED: HANDGUN;?;0;1;7.0;15.0;67.0
?;0820;?;$500 AND UNDER;?;0;?;?;?;24.0
019XX W 70TH ST;041A;BATTERY;AGGRAVATED: HANDGUN;SIDEWALK;0;0;7.0;17.0;67.0
014XX W CHASE AVE;?;?;?;?;?;1;24.0;49.0;1.0
050XX S WESTERN AVE;0430;BATTERY;AGGRAVATED: OTHER DANG WEAPON;?;0;0;?;16.0;63.0
003XX E 18TH ST;0326;ROBBERY;AGGRAVATED VEHICULAR HIJACKING;STREET;?;0;1.0;2.0;33.0
016XX W 78TH ST;?;BATTERY;AGGRAVATED: OTHER DANG WEAPON;SIDEWALK;0;?;?;?;?
?;0560;ASSAULT;?;?;?;?;?;34.0;49.0
?;0890;?;FROM BUILDING;APARTMENT;0;0;?;?;39.0
?;2820;OTHER OFFENSE;TELEPHONE THREAT;?;0;?;16.0;45.0;11.0
0000X E LAKE ST;1152;DECEPTIVE PRACTICE;ILLEGAL USE CASH CARD;SCHOOL PUBLIC BUILDING;0;?;1.0;42.0;32.0
?;0910;MOTOR VEHICLE THEFT;AUTOMOBILE;?;0;0;1.0;?;32.0
?;143A;WEAPONS VIOLATION;UNLAWFUL POSS OF HANDGUN;RESIDENCE;1;?;?;37.0;?
053XX S SACRAMENTO AVE;1310;CRIMINAL DAMAGE;TO PROPERTY;?;0;0;9.0;14.0;63.0
?;0460;BATTERY;SIMPLE;?;0;?;12.0;?;28.0
002XX W 95TH ST;2820;?;TELEPHONE THREAT;OTHER;0;?;6.0;21.0;49.0
?;0850;THEFT;?;CTA BUS;0;0;16.0;?;11.0
0000X W K13 ST;?;?;$500 AND UNDER;?;?;?;16.0;41.0;?
?;0820;THEFT;$500 AND UNDER;?;?;0;6.0;6.0;69.0
?;0312;?;ARMED:KNIFE/CUTTING INSTRUMENT;STREET;0;0;9.0;11.0;34.0
?;0560;ASSAULT;SIMPLE;APARTMENT;?;0;7.0;6.0;?
042XX S ASHLAND AVE;?;MOTOR VEHICLE THEFT;AUTOMOBILE;?;0;0;?;12.0;61.0
070XX S MAPLEWOOD AVE;1120;?;FORGERY;APARTMENT;0;0;?;18.0;66.0
024XX N MILWAUKEE AVE;0820;?;$500 AND UNDER;APARTMENT;0;0;?;35.0;?
077XX S MICHIGAN AVE;1310;CRIMINAL DAMAGE;?;RESIDENCE;?;0;?;6.0;?
002XX S WABASH AVE;?;?;PUBLIC INDECENCY;CTA TRAIN;0;0;1.0;42.0;?
047XX W NORTH AVE;0630;BURGLARY;ATTEMPT FORCIBLE ENTRY;?;0;0;?;?;25.0
009XX N MASSASOIT AVE;2820;OTHER OFFENSE;TELEPHONE THREAT;RESIDENCE;?;0;15.0;29.0;25.0
?;0484;BATTERY;PRO EMP HANDS NO/MIN INJURY;SCHOOL PUBLIC BUILDING;1;?;9.0;?;?
093XX S WABASH AVE;1020;ARSON;BY FIRE;?;?;0;6.0;6.0;49.0
010XX W 108TH ST;?;?;AUTOMOBILE;?;0;0;22.0;34.0;75.0
021XX W BELMONT AVE;1150;DECEPTIVE PRACTICE;CREDIT CARD FRAUD;SMALL RETAIL STORE;?;?;19.0;?;5.0
027XX W FLOURNOY ST;?;BATTERY;?;?;0;0;?;2.0;27.0
?;?;?;POSS: PCP;ALLEY;1;0;?;28.0;25.0
011XX W MONTANA ST;?;ROBBERY;ARMED: HANDGUN;SIDEWALK;0;?;?;43.0;7.0
036XX W 83RD PL;0320;?;STRONGARM - NO WEAPON;?;?;0;8.0;18.0;70.0
048XX W ADDISON ST;0486;BATTERY;DOMESTIC BATTERY SIMPLE;RESIDENCE;1;?;?;38.0;15.0
?;0420;?;?;?;0;?;4.0;7.0;43.0
?;0860;?;RETAIL THEFT;SMALL RETAIL STORE;1;0;15.0;?;25.0
?;?;BATTERY;?;SIDEWALK;0;0;18.0;42.0;8.0
031XX W HURON ST;?;MOTOR VEHICLE THEFT;AUTOMOBILE;?;?;?;12.0;?;23.0
006XX W FULTON MARKET;?;THEFT;?;?;0;0;12.0;27.0;28.0
024XX W 36TH ST;?;OTHER OFFENSE;SEX OFFENDER: FAIL REG NEW ADD;APARTMENT;?;?;9.0;12.0;?
?;1320;?;TO VEHICLE;STREET;?;0;3.0;5.0;42.0
064XX S PAULINA ST;2027;NARCOTICS;POSS: CRACK;ALLEY;1;0;?;15.0;?
?;?;DECEPTIVE PRACTICE;FINANCIAL IDENTITY THEFT OVER $ 300;RESIDENCE;0;0;8.0;13.0;?
130XX S DR MARTIN LUTHER KING JR DR;0810;?;OVER $500;APARTMENT;0;1;5.0;9.0;?
015XX S AVERS AVE;0486;?;?;RESIDENCE;1;0;10.0;?;29.0
017XX N MC VICKER AVE;051A;ASSAULT;AGGRAVATED: HANDGUN;STREET;0;0;25.0;29.0;25.0
054XX N WAYNE AVE;1310;CRIMINAL DAMAGE;TO PROPERTY;?;0;0;?;48.0;77.0
113XX S TROY ST;0560;?;SIMPLE;SIDEWALK;?;0;?;19.0;74.0
021XX E 87TH ST;0460;?;?;SCHOOL PUBLIC BUILDING;?;0;4.0;8.0;45.0
047XX S COTTAGE GROVE AVE;?;ASSAULT;?;DEPARTMENT STORE;0;0;2.0;4.0;?
?;?;CRIMINAL DAMAGE;?;?;0;0;?;?;75.0
063XX S FAIRFIELD AVE;?;CRIMINAL DAMAGE;TO PROPERTY;?;1;0;8.0;15.0;66.0
062XX S PARK SHORE EAST CT;0820;?;?;OTHER;0;0;?;?;42.0
061XX S DR MARTIN LUTHER KING JR DR;?;?;AGGRAVATED: OTHER DANG WEAPON;STREET;0;?;3.0;?;40.0
?;0486;?;?;?;0;1;19.0;46.0;3.0
045XX S WABASH AVE;0460;BATTERY;?;?;0;?;2.0;?;?
061XX S ASHLAND AVE;?;PROSTITUTION;?;STREET;1;?;7.0;15.0;67.0
016XX W CONGRESS PKWY;0890;THEFT;FROM BUILDING;HOSPITAL BUILDING/GROUNDS;?;0;12.0;?;?
051XX S SAWYER AVE;0610;BURGLARY;FORCIBLE ENTRY;RESIDENCE;0;0;8.0;?;63.0
051XX W MADISON ST;?;?;UNLAWFUL POSS OF HANDGUN;STREET;1;0;?;28.0;?
090XX S ABERDEEN ST;1310;CRIMINAL DAMAGE;TO PROPERTY;?;0;0;22.0;?;73.0
020XX N CLARK ST;?;?;?;?;0;0;?;?;?
004XX N WELLS ST;?;THEFT;FROM BUILDING;BAR OR TAVERN;?;?;?;?;?
004XX W WASHINGTON ST;0610;BURGLARY;FORCIBLE ENTRY;?;0;0;?;42.0;28.0
007XX N CENTRAL PARK AVE;0870;THEFT;POCKET-PICKING;CTA BUS;?;0;11.0;27.0;23.0
?;0860;THEFT;?;DRUG STORE;?;0;?;30.0;23.0
033XX W WABANSIA AVE;1320;?;TO VEHICLE;STREET;0;0;14.0;26.0;23.0
013XX S LAWNDALE AVE;0820;?;$500 AND UNDER;APARTMENT;0;1;10.0;24.0;29.0
?;502R;OTHER OFFENSE;VEHICLE TITLE/REG OFFENSE;STREET;?;0;25.0;37.0;25.0
015XX E 69TH PL;1310;CRIMINAL DAMAGE;TO PROPERTY;APARTMENT;0;0;?;?;43.0
?;0930;?;THEFT/RECOVERY: AUTOMOBILE;STREET;1;0;16.0;?;?
015XX E 53RD ST;0560;?;?;RESTAURANT;0;0;2.0;4.0;41.0
011XX S DELANO CT W;0860;?;?;DEPARTMENT STORE;?;?;?;2.0;32.0
006XX E 92ND ST;?;CRIMINAL DAMAGE;TO PROPERTY;?;0;0;6.0;9.0;44.0
0000X E LAKE ST;1330;?;?;?;?;0;?;42.0;32.0
?;?;MOTOR VEHICLE THEFT;AUTOMOBILE;PARKING LOT/GARAGE(NON.RESID.);?;?;11.0;?;28.0
035XX S DR MARTIN LUTHER KING JR DR;0880;THEFT;PURSE-SNATCHING;?;0;0;?;?;?
012XX S SPRINGFIELD AVE;2024;?;POSS: HEROIN(WHITE);?;1;0;10.0;?;29.0
079XX S WABASH AVE;?;?;$500 AND UNDER;?;?;1;6.0;6.0;44.0
?;0460;BATTERY;SIMPLE;VEHICLE NON-COMMERCIAL;?;0;17.0;35.0;?
033XX W 24TH ST;?;OTHER OFFENSE;?;?;0;0;?;22.0;30.0
036XX S RHODES AVE;051A;ASSAULT;AGGRAVATED: HANDGUN;?;0;0;2.0;?;35.0
?;1210;DECEPTIVE PRACTICE;THEFT OF LABOR/SERVICES;OTHER;0;0;?;43.0;7.0
?;0820;THEFT;?;RESIDENCE PORCH/HALLWAY;?;0;12.0;?;24.0
086XX S MARQUETTE AVE;?;?;?;STREET;0;0;4.0;7.0;46.0
014XX W MORSE AVE;0460;BATTERY;SIMPLE;OTHER;?;0;24.0;?;1.0
012XX N ARTESIAN AVE;0820;THEFT;$500 AND UNDER;RESIDENCE PORCH/HALLWAY;?;0;14.0;?;24.0
?;?;BATTERY;?;APARTMENT;0;0;10.0;?;?
055XX N GLENWOOD AVE;0486;BATTERY;DOMESTIC BATTERY SIMPLE;APARTMENT;0;0;20.0;48.0;?
027XX W 24TH PL;1310;CRIMINAL DAMAGE;TO PROPERTY;APARTMENT;0;0;?;?;?
072XX S STATE ST;?;?;SIMPLE;SCHOOL PUBLIC BUILDING;0;0;?;6.0;69.0
032XX W PALMER ST;0910;MOTOR VEHICLE THEFT;AUTOMOBILE;?;0;?;?;?;22.0
005XX N STATE ST;?;THEFT;?;?;0;0;18.0;?;8.0
111XX S ASHLAND AVE;031A;ROBBERY;ARMED: HANDGUN;?;0;?;22.0;34.0;?
069XX S CLYDE AVE;?;?;?;STREET;?;?;3.0;5.0;43.0
032XX S WALLACE ST;?;CRIMINAL DAMAGE;TO PROPERTY;RESIDENCE;1;1;?;11.0;60.0
017XX N PULASKI RD;?;DECEPTIVE PRACTICE;FINANCIAL IDENTITY THEFT OVER $ 300;RESIDENCE;0;0;25.0;30.0;23.0
003XX N JUSTINE ST;?;CRIMINAL DAMAGE;TO VEHICLE;?;?;0;12.0;27.0;28.0
008XX W NORTH AVE;?;THEFT;RETAIL THEFT;?;0;0;18.0;43.0;8.0
052XX W ADAMS ST;5002;OTHER OFFENSE;?;?;?;?;15.0;29.0;?
?;0810;THEFT;OVER $500;SMALL RETAIL STORE;0;0;?;?;49.0
017XX S CARPENTER ST;?;BURGLARY;FORCIBLE ENTRY;APARTMENT;0;0;12.0;25.0;31.0
026XX N CLARK ST;0479;BATTERY;AGG: HANDS/FIST/FEET SERIOUS INJURY;RESTAURANT;?;0;?;43.0;7.0
016XX N MC VICKER AVE;0910;MOTOR VEHICLE THEFT;AUTOMOBILE;?;?;0;?;?;?
018XX S KILDARE AVE;0486;?;DOMESTIC BATTERY SIMPLE;RESIDENCE;?;?;10.0;?;29.0
018XX W 63RD ST;?;ASSAULT;AGGRAVATED:KNIFE/CUTTING INSTR;APARTMENT;?;1;?;15.0;67.0
072XX S MORGAN ST;1310;?;?;?;0;1;?;17.0;?
007XX S PULASKI RD;0486;BATTERY;?;STREET;?;1;11.0;24.0;26.0
?;?;THEFT;?;STREET;?;?;?;5.0;?
071XX S LANGLEY AVE;4625;OTHER OFFENSE;PAROLE VIOLATION;STREET;?;?;3.0;6.0;69.0
?;?;THEFT;OVER $500;CTA TRAIN;?;?;?;24.0;?
?;0890;?;?;?;0;0;14.0;?;24.0
?;1310;?;TO PROPERTY;RESIDENCE;?;?;?;?;43.0
080XX S KOSTNER AVE;0486;?;DOMESTIC BATTERY SIMPLE;?;?;1;8.0;13.0;?
032XX W DOUGLAS BLVD;2826;?;HARASSMENT BY ELECTRONIC MEANS;OTHER;0;?;10.0;24.0;?
006XX N PINE AVE;0497;BATTERY;?;APARTMENT;?;1;15.0;37.0;25.0
077XX S ADA ST;?;?;?;?;0;1;6.0;17.0;71.0
008XX E 89TH PL;4387;OTHER OFFENSE;VIOLATE ORDER OF PROTECTION;APARTMENT;1;1;?;8.0;44.0
?;?;CRIMINAL DAMAGE;TO PROPERTY;?;0;0;1.0;?;32.0
?;1320;CRIMINAL DAMAGE;TO VEHICLE;DRIVEWAY - RESIDENTIAL;0;0;25.0;?;?
068XX S STONY ISLAND AVE;1330;?;?;?;1;?;3.0;?;?
054XX W GRACE ST;0560;ASSAULT;SIMPLE;?;?;1;16.0;38.0;15.0
042XX W 81ST ST;1310;CRIMINAL DAMAGE;TO PROPERTY;RESIDENTIAL YARD (FRONT/BACK);0;0;8.0;?;70.0
024XX W WALTON ST;1310;?;TO PROPERTY;RESIDENCE;0;?;?;1.0;?
049XX W IRVING PARK RD;0810;THEFT;?;?;?;?;16.0;45.0;?
?;0860;THEFT;RETAIL THEFT;GROCERY FOOD STORE;1;0;?;?;?
080XX S ELLIS AVE;?;?;TO PROPERTY;RESIDENCE PORCH/HALLWAY;0;0;?;8.0;44.0
?;0820;THEFT;?;STREET;?;0;?;50.0;2.0
?;0460;BATTERY;?;?;?;0;1.0;42.0;32.0
050XX S FAIRFIELD AVE;?;MOTOR VEHICLE THEFT;AUTOMOBILE;?;0;?;9.0;14.0;63.0
011XX S CANAL ST;0820;THEFT;$500 AND UNDER;PARKING LOT/GARAGE(NON.RESID.);0;0;1.0;2.0;28.0
004XX S LARAMIE AVE;031A;?;ARMED: HANDGUN;STREET;?;0;15.0;29.0;25.0
042XX N SAWYER AVE;0486;BATTERY;DOMESTIC BATTERY SIMPLE;APARTMENT;0;1;?;33.0;16.0
?;1152;DECEPTIVE PRACTICE;?;RESIDENCE;?;1;22.0;34.0;75.0
073XX N SHERIDAN RD;0810;?;?;?;?;?;24.0;?;1.0
002XX E CHICAGO AVE;0460;BATTERY;SIMPLE;HOSPITAL BUILDING/GROUNDS;0;0;?;42.0;?
011XX W NORTH SHORE AVE;1310;?;TO PROPERTY;APARTMENT;?;0;24.0;49.0;1.0
?;4651;?;SEX OFFENDER: FAIL REG NEW ADD;RESIDENCE;0;?;8.0;23.0;56.0
006XX W HARRISON ST;1460;WEAPONS VIOLATION;POSS FIREARM/AMMO:NO FOID CARD;OTHER;1;?;1.0;2.0;28.0
024XX S PULASKI RD;?;ASSAULT;SIMPLE;?;0;1;10.0;22.0;30.0
131XX S CARVER DR;?;ASSAULT;SIMPLE;?;?;0;5.0;9.0;54.0
?;?;CRIMINAL DAMAGE;TO VEHICLE;?;0;0;11.0;28.0;27.0
?;?;ROBBERY;?;?;0;0;?;?;28.0
?;?;OTHER OFFENSE;HARASSMENT BY ELECTRONIC MEANS;RESIDENCE;0;?;22.0;?;75.0
015XX N AVERS AVE;0630;BURGLARY;?;?;?;?;25.0;?;23.0
008XX E 38TH ST;0810;THEFT;?;?;?;0;2.0;?;36.0
048XX S THROOP ST;0890;?;FROM BUILDING;?;0;0;?;20.0;61.0
003XX W HURON ST;1320;CRIMINAL DAMAGE;?;?;0;?;18.0;?;8.0
078XX S MARYLAND AVE;?;?;?;RESIDENTIAL YARD (FRONT/BACK);1;0;?;?;?
012XX N HAMLIN AVE;0620;BURGLARY;UNLAWFUL ENTRY;?;0;0;25.0;?;23.0
016XX N LINDER AVE;?;OTHER OFFENSE;TELEPHONE THREAT;RESIDENCE;?;0;?;?;25.0
?;?;CRIMINAL DAMAGE;TO PROPERTY;RESIDENCE;0;0;9.0;16.0;?
?;?;BATTERY;DOMESTIC BATTERY SIMPLE;RESIDENCE;0;0;19.0;44.0;6.0
007XX W MONROE ST;0810;?;OVER $500;PARKING LOT/GARAGE(NON.RESID.);0;0;?;2.0;28.0
052XX S DR MARTIN LUTHER KING JR DR;0486;BATTERY;?;APARTMENT;0;1;2.0;3.0;40.0
005XX W MADISON ST;?;DECEPTIVE PRACTICE;FRAUD OR CONFIDENCE GAME;APARTMENT;0;0;1.0;42.0;28.0
001XX W ADAMS ST;?;CRIMINAL TRESPASS;TO LAND;RESTAURANT;?;0;1.0;?;32.0
090XX S EUCLID AVE;?;?;?;RESIDENCE;0;1;4.0;?;?
?;031A;ROBBERY;ARMED: HANDGUN;SIDEWALK;0;0;?;3.0;35.0
077XX S BURNHAM AVE;?;?;DOMESTIC BATTERY SIMPLE;APARTMENT;?;1;4.0;?;43.0
068XX S DANTE AVE;0486;?;?;APARTMENT;0;?;3.0;?;?
006XX W BELDEN AVE;0620;BURGLARY;?;?;0;?;18.0;43.0;?
058XX S PULASKI RD;?;THEFT;$500 AND UNDER;CONVENIENCE STORE;0;0;8.0;13.0;62.0
?;?;SEX OFFENSE;CRIMINAL SEXUAL ABUSE;APARTMENT;0;0;?;?;?
014XX W CORTLAND ST;0810;THEFT;OVER $500;VACANT LOT/LAND;0;0;14.0;32.0;?
020XX W CULLERTON ST;0313;?;ARMED: OTHER DANGEROUS WEAPON;STREET;0;0;12.0;?;31.0
?;0910;MOTOR VEHICLE THEFT;?;STREET;0;0;17.0;?;?
?;0320;ROBBERY;?;STREET;0;0;3.0;?;43.0
022XX N PULASKI RD;1305;CRIMINAL DAMAGE;?;?;1;?;?;?;20.0
?;?;BATTERY;?;VEHICLE NON-COMMERCIAL;0;1;2.0;?;?
022XX W CERMAK RD;031A;?;ARMED: HANDGUN;BANK;0;0;?;25.0;31.0
022XX N LARAMIE AVE;?;BURGLARY;FORCIBLE ENTRY;APARTMENT;?;?;?;?;19.0
040XX S CAMPBELL AVE;?;?;AUTOMOBILE;?;0;?;9.0;?;58.0
?;?;?;FRAUD OR CONFIDENCE GAME;RESIDENCE;0;0;12.0;?;31.0
?;1310;?;?;?;0;0;8.0;13.0;65.0
033XX N HALSTED ST;?;?;ILLEGAL USE CASH CARD;TAVERN/LIQUOR STORE;0;0;19.0;?;6.0
016XX N LINDER AVE;1320;CRIMINAL DAMAGE;TO VEHICLE;STREET;0;0;25.0;?;25.0
062XX N NEVA AVE;?;?;SIMPLE;SIDEWALK;0;0;?;41.0;10.0
049XX S WESTERN AVE;?;THEFT;?;CTA TRAIN;0;0;9.0;?;63.0
015XX W 73RD PL;141A;WEAPONS VIOLATION;UNLAWFUL USE HANDGUN;ALLEY;0;?;?;?;67.0
0000X E 76TH ST;2024;NARCOTICS;POSS: HEROIN(WHITE);GAS STATION;1;?;6.0;6.0;69.0
?;2820;?;?;CTA STATION;0;1;6.0;21.0;49.0
069XX W ADDISON ST;141C;WEAPONS VIOLATION;?;PARK PROPERTY;1;0;?;36.0;17.0
?;?;BURGLARY;?;APARTMENT;0;0;?;17.0;?
056XX S DR MARTIN LUTHER KING JR DR;?;BURGLARY;FORCIBLE ENTRY;APARTMENT;1;?;?;20.0;40.0
?;?;CRIMINAL DAMAGE;?;?;0;0;11.0;28.0;25.0
055XX W GLADYS AVE;2826;OTHER OFFENSE;?;RESIDENCE;?;0;15.0;?;?
0000X E 54TH ST;?;?;FROM BUILDING;RESIDENCE PORCH/HALLWAY;0;?;?;3.0;?
016XX N CALIFORNIA AVE;0820;THEFT;$500 AND UNDER;RESIDENCE;0;0;14.0;1.0;24.0
?;1310;?;TO PROPERTY;RESIDENCE;0;0;18.0;?;7.0
?;1310;CRIMINAL DAMAGE;TO PROPERTY;APARTMENT;0;?;7.0;15.0;67.0
004XX E OAKWOOD BLVD;0910;MOTOR VEHICLE THEFT;AUTOMOBILE;STREET;?;0;2.0;?;38.0
078XX S KINGSTON AVE;051A;?;?;ALLEY;0;?;4.0;?;?
?;?;OTHER OFFENSE;OTHER VEHICLE OFFENSE;?;0;?;22.0;21.0;73.0
065XX S KOSTNER AVE;0610;BURGLARY;FORCIBLE ENTRY;?;0;?;8.0;13.0;65.0
